#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 04 19 01 27 999 99.0 99.0  0.81  5.56  4.63 102 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 01 57 999 99.0 99.0  0.77  4.55  4.42  92 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 02 27 999 99.0 99.0  0.78  5.56  4.45  91 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 02 57 999 99.0 99.0  0.79  5.00  4.49  99 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 03 27 999 99.0 99.0  0.76  5.26  4.46 106 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 03 57 999 99.0 99.0  0.77  5.26  4.54  96 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 04 27 999 99.0 99.0  0.76  5.00  4.67  95 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 04 57 999 99.0 99.0  0.76  4.76  4.90  94 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 05 27 999 99.0 99.0  0.75 12.50  4.72  99 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 05 57 999 99.0 99.0  0.71 11.76  4.75 102 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 06 27 999 99.0 99.0  0.68  5.00  4.57  98 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 06 57 999 99.0 99.0  0.71 11.76  4.92 101 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 07 27 999 99.0 99.0  0.70 11.76  4.92  91 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 07 57 999 99.0 99.0  0.66  5.00  4.77  95 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 08 27 999 99.0 99.0  0.69 12.50  5.07  92 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 08 57 999 99.0 99.0  0.67 11.11  4.98 101 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 09 27 999 99.0 99.0  0.67 11.76  5.19  95 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 09 57 999 99.0 99.0  0.67 11.76  5.02 102 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 10 57 999 99.0 99.0  0.68 11.76  4.68  96 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 11 27 999 99.0 99.0  0.71 11.76  4.50 104 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 11 57 999 99.0 99.0  0.74 11.11  4.37  99 9999.0 999.0  15.6 999.0 99.0 99.00
2010 04 19 12 27 999 99.0 99.0  0.76 11.11  4.58  94 9999.0 999.0  15.6 999.0 99.0 99.00
2010 04 19 12 57 999 99.0 99.0  0.74  7.14  4.34 112 9999.0 999.0  15.6 999.0 99.0 99.00
2010 04 19 13 27 999 99.0 99.0  0.74  9.88  3.99 105 9999.0 999.0  15.6 999.0 99.0 99.00
2010 04 19 13 57 999 99.0 99.0  0.76  5.88  4.01 108 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 14 27 999 99.0 99.0  0.82  7.69  4.19 119 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 14 57 999 99.0 99.0  0.79 11.11  4.02 102 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 15 27 999 99.0 99.0  0.83 11.11  4.20 105 9999.0 999.0  15.7 999.0 99.0 99.00
2010 04 19 15 57 999 99.0 99.0  0.90 11.76  4.36 102 9999.0 999.0  15.8 999.0 99.0 99.00
2010 04 19 16 27 999 99.0 99.0  0.86 11.76  4.48 104 9999.0 999.0  15.9 999.0 99.0 99.00
2010 04 19 16 57 999 99.0 99.0  0.81  4.17  4.43  94 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 19 17 27 999 99.0 99.0  0.80 11.76  4.47  95 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 19 17 57 999 99.0 99.0  0.81 11.76  4.64  94 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 19 18 27 999 99.0 99.0  0.75  4.76  4.65 101 9999.0 999.0  16.2 999.0 99.0 99.00
2010 04 19 18 57 999 99.0 99.0  0.78  4.55  4.62  95 9999.0 999.0  16.3 999.0 99.0 99.00
2010 04 19 19 27 999 99.0 99.0  0.76  5.00  4.76  98 9999.0 999.0  16.3 999.0 99.0 99.00
2010 04 19 19 57 999 99.0 99.0  0.77  6.25  4.79 112 9999.0 999.0  16.4 999.0 99.0 99.00
2010 04 19 20 27 999 99.0 99.0  0.75  4.76  4.73 101 9999.0 999.0  16.4 999.0 99.0 99.00
2010 04 19 20 57 999 99.0 99.0  0.71  6.67  4.66 115 9999.0 999.0  16.3 999.0 99.0 99.00
2010 04 19 21 27 999 99.0 99.0  0.70  5.56  4.67 109 9999.0 999.0  16.3 999.0 99.0 99.00
2010 04 19 21 57 999 99.0 99.0  0.71  5.88  4.55 113 9999.0 999.0  16.2 999.0 99.0 99.00
2010 04 19 22 27 999 99.0 99.0  0.73 11.11  4.77 102 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 19 22 57 999 99.0 99.0  0.72  6.25  4.67 115 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 19 23 27 999 99.0 99.0  0.71  5.26  4.71 108 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 19 23 57 999 99.0 99.0  0.70  5.88  4.76 119 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 00 27 999 99.0 99.0  0.66  6.25  4.71 119 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 00 57 999 99.0 99.0  0.69  6.67  5.02 118 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 01 27 999 99.0 99.0  0.67  7.14  4.92 112 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 01 57 999 99.0 99.0  0.68  6.25  5.09 112 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 02 27 999 99.0 99.0  0.65  6.25  5.20 115 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 02 57 999 99.0 99.0  0.64  7.14  5.44 108 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 03 57 999 99.0 99.0  0.64  7.69  5.51 115 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 04 27 999 99.0 99.0  0.59  7.14  5.48 119 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 04 57 999 99.0 99.0  0.64  7.69  5.55 119 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 05 27 999 99.0 99.0  0.61  7.14  5.65 119 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 05 57 999 99.0 99.0  0.65  7.14  5.88 115 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 06 27 999 99.0 99.0  0.60  6.67  5.86 125 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 06 57 999 99.0 99.0  0.56  7.69  5.79 122 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 07 27 999 99.0 99.0  0.55  7.14  5.87 119 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 07 57 999 99.0 99.0  0.56  7.69  5.96 118 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 08 27 999 99.0 99.0  0.56  7.14  5.93 116 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 08 57 999 99.0 99.0  0.58  6.67  6.09 120 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 09 27 999 99.0 99.0  0.56  7.14  6.18 120 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 09 57 999 99.0 99.0  0.56  7.69  6.13 122 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 10 27 999 99.0 99.0  0.55  7.14  6.08 125 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 10 57 999 99.0 99.0  0.54  7.69  6.26 127 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 11 27 999 99.0 99.0  0.56  7.14  6.21 123 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 11 57 999 99.0 99.0  0.55  7.69  6.06 129 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 12 27 999 99.0 99.0  0.56  6.67  5.99 126 9999.0 999.0  16.0 999.0 99.0 99.00
2010 04 20 12 57 999 99.0 99.0  0.58  7.14  6.21 127 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 13 27 999 99.0 99.0  0.57  6.67  6.24 127 9999.0 999.0  16.1 999.0 99.0 99.00
2010 04 20 13 57 999 99.0 99.0  0.57  7.69  5.96 122 9999.0 999.0  16.3 999.0 99.0 99.00
2010 04 20 14 57 999 99.0 99.0  0.61  6.67  6.03 122 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 20 15 27 999 99.0 99.0  0.58  6.67  6.01 127 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 20 15 57 999 99.0 99.0  0.57  6.25  5.93 120 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 20 16 27 999 99.0 99.0  0.58  7.14  6.05 120 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 20 16 57 999 99.0 99.0  0.54  7.14  5.73 132 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 20 17 27 999 99.0 99.0  0.56  7.69  5.83 115 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 20 17 57 999 99.0 99.0  0.53  7.14  5.99 118 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 20 18 27 999 99.0 99.0  0.53  7.69  5.89 130 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 20 18 57 999 99.0 99.0  0.53  7.14  5.39 122 9999.0 999.0  16.8 999.0 99.0 99.00
2010 04 20 19 27 999 99.0 99.0  0.54  7.69  4.79 126 9999.0 999.0  16.8 999.0 99.0 99.00
2010 04 20 19 57 999 99.0 99.0  0.54 12.50  4.64 101 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 20 20 27 999 99.0 99.0  0.54 12.50  4.41 109 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 20 20 57 999 99.0 99.0  0.55 13.33  4.17 101 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 20 21 27 999 99.0 99.0  0.57 11.11  4.07  96 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 20 21 57 999 99.0 99.0  0.58  7.14  4.00 119 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 20 22 27 999 99.0 99.0  0.58 12.50  4.05  99 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 20 22 57 999 99.0 99.0  0.57 12.50  4.03 105 9999.0 999.0  16.8 999.0 99.0 99.00
2010 04 20 23 27 999 99.0 99.0  0.60 13.33  4.03  99 9999.0 999.0  16.8 999.0 99.0 99.00
2010 04 20 23 57 999 99.0 99.0  0.60 13.33  3.94 115 9999.0 999.0  16.8 999.0 99.0 99.00
2010 04 21 00 27 999 99.0 99.0  0.59  6.67  3.98 123 9999.0 999.0  16.7 999.0 99.0 99.00
2010 04 21 00 57 999 99.0 99.0  0.60 13.33  4.26 106 9999.0 999.0  16.8 999.0 99.0 99.00
2010 04 21 01 27 999 99.0 99.0  0.58 11.76  4.00 102 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 01 57 999 99.0 99.0  0.57 12.50  3.84  95 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 02 27 999 99.0 99.0  0.59 12.50  4.06 101 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 02 57 999 99.0 99.0  0.61 13.33  4.15  91 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 03 27 999 99.0 99.0  0.60 12.50  4.22  89 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 03 57 999 99.0 99.0  0.57 12.50  4.10 102 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 04 27 999 99.0 99.0  0.60 11.76  4.32 112 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 04 57 999 99.0 99.0  0.61 12.50  4.28 105 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 05 27 999 99.0 99.0  0.63 12.50  4.47  98 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 05 57 999 99.0 99.0  0.58 12.50  4.41  96 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 06 27 999 99.0 99.0  0.58 12.50  4.52 101 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 06 57 999 99.0 99.0  0.56 13.33  4.63  99 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 07 27 999 99.0 99.0  0.55 11.76  4.78 113 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 07 57 999 99.0 99.0  0.54 11.76  4.76  99 9999.0 999.0  16.9 999.0 99.0 99.00
2010 04 21 08 27 999 99.0 99.0  0.52 12.50  5.20  99 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 08 57 999 99.0 99.0  0.53 13.33  5.42 105 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 21 09 27 999 99.0 99.0  0.49 14.29  5.34 111 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 09 57 999 99.0 99.0  0.49 13.33  5.37 102 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 10 27 999 99.0 99.0  0.49 12.50  5.61 106 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 10 57 999 99.0 99.0  0.48  7.14  5.17 130 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 11 27 999 99.0 99.0  0.50 13.33  5.02 106 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 11 57 999 99.0 99.0  0.54 11.76  5.34 104 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 12 27 999 99.0 99.0  0.53 11.76  4.82  98 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 12 57 999 99.0 99.0  0.56 13.33  4.48  96 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 21 13 27 999 99.0 99.0  0.59 11.76  4.35 104 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 21 13 57 999 99.0 99.0  0.64 12.50  4.08 105 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 21 14 27 999 99.0 99.0  0.63 13.33  4.15  98 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 21 14 57 999 99.0 99.0  0.62 13.33  4.31 106 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 15 27 999 99.0 99.0  0.59 11.76  4.19 106 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 15 57 999 99.0 99.0  0.70 12.50  4.05  95 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 16 27 999 99.0 99.0  0.79 14.29  3.82 105 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 16 57 999 99.0 99.0  0.83  3.45  3.75 184 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 17 27 999 99.0 99.0  0.83  3.45  3.80 184 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 17 57 999 99.0 99.0  0.88  3.85  3.78 178 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 18 27 999 99.0 99.0  0.89  4.00  3.89 184 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 18 57 999 99.0 99.0  0.90 12.50  4.00  94 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 19 27 999 99.0 99.0  0.87  4.55  3.93 172 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 19 57 999 99.0 99.0  0.77 13.33  4.13 106 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 20 27 999 99.0 99.0  0.80 12.50  4.05 101 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 21 20 57 999 99.0 99.0  0.76 12.50  4.10 104 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 21 27 999 99.0 99.0  0.76 11.76  4.18 101 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 21 57 999 99.0 99.0  0.78 13.33  4.31 101 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 22 27 999 99.0 99.0  0.74 12.50  4.40 106 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 22 57 999 99.0 99.0  0.70 13.33  4.60 106 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 23 27 999 99.0 99.0  0.66 12.50  4.69  96 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 21 23 57 999 99.0 99.0  0.65 13.33  4.61  92 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 22 00 27 999 99.0 99.0  0.64 13.33  4.75  99 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 22 00 57 999 99.0 99.0  0.65 13.33  4.34 112 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 22 01 27 999 99.0 99.0  0.65 12.50  4.26 108 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 22 01 57 999 99.0 99.0  0.63 13.33  4.60  98 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 22 02 27 999 99.0 99.0  0.61 13.33  4.77  98 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 22 02 57 999 99.0 99.0  0.62 12.50  5.08 104 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 22 03 27 999 99.0 99.0  0.63 13.33  5.13 101 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 22 03 57 999 99.0 99.0  0.64 12.50  4.78 104 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 22 04 27 999 99.0 99.0  0.68 12.50  4.75  99 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 22 04 57 999 99.0 99.0  0.64 12.50  4.72 109 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 22 05 27 999 99.0 99.0  0.60 13.33  4.53 108 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 22 05 57 999 99.0 99.0  0.65 11.76  4.49 104 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 22 06 27 999 99.0 99.0  0.65 12.50  4.53  99 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 22 06 57 999 99.0 99.0  0.60 12.50  4.46  98 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 22 07 27 999 99.0 99.0  0.63 12.50  4.41 109 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 22 07 57 999 99.0 99.0  0.65 12.50  4.56  99 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 22 08 27 999 99.0 99.0  0.60 13.33  4.51 111 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 22 08 57 999 99.0 99.0  0.59  6.25  4.55 141 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 09 27 999 99.0 99.0  0.56 11.76  4.53 111 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 22 09 57 999 99.0 99.0  0.56 12.50  4.71 113 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 10 27 999 99.0 99.0  0.57 11.76  4.54  98 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 10 57 999 99.0 99.0  0.55 12.50  4.36 108 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 11 27 999 99.0 99.0  0.55  4.76  4.19 191 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 11 57 999 99.0 99.0  0.58 12.50  4.22 113 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 12 27 999 99.0 99.0  0.54 13.33  4.01 104 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 13 27 999 99.0 99.0  0.54 12.50  3.99 102 9999.0 999.0  17.0 999.0 99.0 99.00
2010 04 22 13 57 999 99.0 99.0  0.54  5.56  4.08 170 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 22 14 27 999 99.0 99.0  0.51 11.11  4.27 101 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 22 14 57 999 99.0 99.0  0.51 11.76  4.09 106 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 22 15 27 999 99.0 99.0  0.54 11.76  4.28  98 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 22 15 57 999 99.0 99.0  0.49 12.50  4.73 101 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 22 16 27 999 99.0 99.0  0.48 11.76  5.33 111 9999.0 999.0  17.7 999.0 99.0 99.00
2010 04 22 16 57 999 99.0 99.0  0.45  5.00  5.70 175 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 22 17 27 999 99.0 99.0  0.43 11.76  5.88 109 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 22 17 57 999 99.0 99.0  0.49  6.67  6.14 144 9999.0 999.0  18.3 999.0 99.0 99.00
2010 04 22 18 27 999 99.0 99.0  0.47 12.50  6.08 101 9999.0 999.0  18.6 999.0 99.0 99.00
2010 04 22 18 57 999 99.0 99.0  0.50  6.25  5.66 140 9999.0 999.0  18.4 999.0 99.0 99.00
2010 04 22 19 27 999 99.0 99.0  0.54 12.50  4.81 102 9999.0 999.0  18.3 999.0 99.0 99.00
2010 04 22 19 57 999 99.0 99.0  0.53 12.50  4.14 109 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 22 20 27 999 99.0 99.0  0.60 12.50  4.04 106 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 22 20 57 999 99.0 99.0  0.58 12.50  3.77  94 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 22 21 27 999 99.0 99.0  0.57 12.50  3.98  91 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 22 21 57 999 99.0 99.0  0.56  6.67  3.84 144 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 22 22 27 999 99.0 99.0  0.59  6.67  3.83 140 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 22 22 57 999 99.0 99.0  0.59 11.76  3.93 104 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 22 23 27 999 99.0 99.0  0.56  6.67  3.75 139 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 22 23 57 999 99.0 99.0  0.57  6.67  3.79 133 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 23 00 27 999 99.0 99.0  0.58 11.76  3.77  94 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 23 00 57 999 99.0 99.0  0.57  6.67  3.78 134 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 23 01 27 999 99.0 99.0  0.53 12.50  3.91 113 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 23 01 57 999 99.0 99.0  0.52  6.67  3.70 133 9999.0 999.0  17.9 999.0 99.0 99.00
2010 04 23 02 27 999 99.0 99.0  0.53 11.76  3.97 102 9999.0 999.0  17.8 999.0 99.0 99.00
2010 04 23 02 57 999 99.0 99.0  0.49 11.11  3.82  99 9999.0 999.0  17.8 999.0 99.0 99.00
2010 04 23 03 27 999 99.0 99.0  0.48 11.76  3.90 106 9999.0 999.0  17.7 999.0 99.0 99.00
2010 04 23 03 57 999 99.0 99.0  0.48 11.76  3.98 106 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 23 04 27 999 99.0 99.0  0.48 14.29  4.03 133 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 23 04 57 999 99.0 99.0  0.48 11.76  4.13  99 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 23 05 27 999 99.0 99.0  0.46 10.53  3.93 104 9999.0 999.0  17.5 999.0 99.0 99.00
2010 04 23 05 57 999 99.0 99.0  0.46 11.11  4.12 101 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 23 06 27 999 99.0 99.0  0.47 11.76  3.82 112 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 23 06 57 999 99.0 99.0  0.47 11.76  3.76 104 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 23 07 27 999 99.0 99.0  0.48 11.76  3.91  98 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 23 07 57 999 99.0 99.0  0.46 12.50  3.90 126 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 08 27 999 99.0 99.0  0.46 12.50  4.24 106 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 08 57 999 99.0 99.0  0.43 14.29  4.05 130 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 09 27 999 99.0 99.0  0.46 11.76  4.15 105 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 09 57 999 99.0 99.0  0.44 11.11  4.10 108 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 10 27 999 99.0 99.0  0.45 15.38  3.96 125 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 10 57 999 99.0 99.0  0.44 11.76  4.23 109 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 11 27 999 99.0 99.0  0.43 11.11  4.40 105 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 11 57 999 99.0 99.0  0.41 11.76  4.49 119 9999.0 999.0  17.1 999.0 99.0 99.00
2010 04 23 12 27 999 99.0 99.0  0.39 11.76  4.60 122 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 12 57 999 99.0 99.0  0.40 14.29  4.60 126 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 13 27 999 99.0 99.0  0.41 11.76  4.79 108 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 13 57 999 99.0 99.0  0.40 14.29  4.36 120 9999.0 999.0  17.2 999.0 99.0 99.00
2010 04 23 14 27 999 99.0 99.0  0.40 14.29  4.18 106 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 23 14 57 999 99.0 99.0  0.42 11.76  4.46 101 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 23 15 27 999 99.0 99.0  0.44 11.11  3.87 112 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 23 15 57 999 99.0 99.0  0.46 11.11  3.73 106 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 23 16 27 999 99.0 99.0  0.50 14.29  3.69 116 9999.0 999.0  17.3 999.0 99.0 99.00
2010 04 23 16 57 999 99.0 99.0  0.49 14.29  3.87 120 9999.0 999.0  17.4 999.0 99.0 99.00
2010 04 23 17 27 999 99.0 99.0  0.47 14.29  3.89 122 9999.0 999.0  17.6 999.0 99.0 99.00
2010 04 23 17 57 999 99.0 99.0  0.47 14.29  3.97 116 9999.0 999.0  17.8 999.0 99.0 99.00
2010 04 23 18 27 999 99.0 99.0  0.46 14.29  3.99 125 9999.0 999.0  18.0 999.0 99.0 99.00
2010 04 23 18 57 999 99.0 99.0  0.48 14.29  3.82 112 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 23 19 27 999 99.0 99.0  0.45 13.33  3.85 123 9999.0 999.0  18.2 999.0 99.0 99.00
2010 04 23 19 57 999 99.0 99.0  0.46  3.70  3.80 182 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 23 20 27 999 99.0 99.0  0.50 11.76  3.51 112 9999.0 999.0  18.1 999.0 99.0 99.00
2010 04 23 20 57 999 99.0 99.0  0.54 14.29  3.48 120 9999.0 999.0  17.9 999.0 99.0 99.00
2010 04 23 21 27 999 99.0 99.0  0.62  3.23  3.32 195 9999.0 999.0  17.8 999.0 99.0 99.00
2010 04 23 21 57 999 99.0 99.0  0.61  3.23  3.43 202 9999.0 999.0  17.8 999.0 99.0 99.00
2010 04 23 22 27 999 99.0 99.0  0.59  3.70  3.52 182 9999.0 999.0  17.8 999.0 99.0 99.00
