#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 01 19 57 999 99.0 99.0  0.78  5.00  4.44 168 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 01 20 27 999 99.0 99.0  0.75  5.00  4.44 177 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 01 20 57 999 99.0 99.0  0.79  5.26  4.62 172 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 01 21 27 999 99.0 99.0  0.84  5.00  4.59 174 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 01 21 57 999 99.0 99.0  0.76  5.26  4.49 181 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 01 22 27 999 99.0 99.0  0.82  5.00  4.56 175 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 01 22 57 999 99.0 99.0  0.79  5.26  4.52 179 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 01 23 27 999 99.0 99.0  0.78  4.76  4.51 168 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 01 23 57 999 99.0 99.0  0.76  5.00  4.52 170 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 02 00 27 999 99.0 99.0  0.76  5.26  4.48 170 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 02 00 57 999 99.0 99.0  0.79  5.00  4.54 167 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 02 01 27 999 99.0 99.0  0.78  4.76  4.56 164 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 01 57 999 99.0 99.0  0.74  4.76  4.57 151 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 02 27 999 99.0 99.0  0.75  4.76  4.58 165 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 02 57 999 99.0 99.0  0.77  5.00  4.62 167 9999.0 999.0   8.9 999.0 99.0 99.00
2011 01 02 03 27 999 99.0 99.0  0.78  5.88  4.66 178 9999.0 999.0   9.0 999.0 99.0 99.00
2011 01 02 03 57 999 99.0 99.0  0.78  5.56  4.66 171 9999.0 999.0   9.0 999.0 99.0 99.00
2011 01 02 04 27 999 99.0 99.0  0.77  5.56  4.70 170 9999.0 999.0   9.0 999.0 99.0 99.00
2011 01 02 04 57 999 99.0 99.0  0.79  5.26  4.73 170 9999.0 999.0   9.0 999.0 99.0 99.00
2011 01 02 05 27 999 99.0 99.0  0.79  5.88  4.60 165 9999.0 999.0   9.0 999.0 99.0 99.00
2011 01 02 05 57 999 99.0 99.0  0.81  5.88  4.64 168 9999.0 999.0   8.9 999.0 99.0 99.00
2011 01 02 06 27 999 99.0 99.0  0.81  4.55  4.60 161 9999.0 999.0   8.9 999.0 99.0 99.00
2011 01 02 06 57 999 99.0 99.0  0.78  5.56  4.47 174 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 02 07 27 999 99.0 99.0  0.77  5.56  4.40 171 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 07 57 999 99.0 99.0  0.84  5.26  4.49 170 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 08 27 999 99.0 99.0  0.82  5.26  4.41 171 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 08 57 999 99.0 99.0  0.86  5.26  4.53 172 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 09 27 999 99.0 99.0  0.81  5.00  4.46 164 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 09 57 999 99.0 99.0  0.81  4.76  4.41 156 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 10 27 999 99.0 99.0  0.87  5.26  4.51 179 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 10 57 999 99.0 99.0  0.85  5.26  4.47 171 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 11 27 999 99.0 99.0  0.81  5.00  4.49 158 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 11 57 999 99.0 99.0  0.93  5.00  4.71 167 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 12 57 999 99.0 99.0  0.96  5.88  4.87 164 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 13 27 999 99.0 99.0  1.01  6.25  5.02 170 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 13 57 999 99.0 99.0  0.93  5.56  4.97 158 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 14 27 999 99.0 99.0  0.93  5.56  4.93 167 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 14 57 999 99.0 99.0  0.95  5.88  4.98 160 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 02 15 27 999 99.0 99.0  0.93  6.25  4.89 163 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 15 57 999 99.0 99.0  0.93  5.88  4.80 164 9999.0 999.0   8.8 999.0 99.0 99.00
2011 01 02 16 27 999 99.0 99.0  0.84  5.56  4.89 156 9999.0 999.0   8.9 999.0 99.0 99.00
2011 01 02 16 57 999 99.0 99.0  0.85  6.25  4.95 165 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 02 17 27 999 99.0 99.0  0.86  6.67  4.97 168 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 02 17 57 999 99.0 99.0  0.88  6.67  4.73 163 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 18 27 999 99.0 99.0  0.92  6.25  4.88 165 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 18 57 999 99.0 99.0  0.97  6.67  5.03 167 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 19 27 999 99.0 99.0  1.04  6.67  5.12 165 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 19 57 999 99.0 99.0  1.05  7.14  4.87 165 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 20 27 999 99.0 99.0  1.04  6.67  4.66 167 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 20 57 999 99.0 99.0  1.11  6.67  4.70 164 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 21 27 999 99.0 99.0  1.16  6.67  4.71 163 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 21 57 999 99.0 99.0  1.15  6.25  4.63 161 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 22 27 999 99.0 99.0  1.21  6.25  4.63 161 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 22 57 999 99.0 99.0  1.30  7.14  4.89 170 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 02 23 27 999 99.0 99.0  1.27  6.25  4.94 165 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 02 23 57 999 99.0 99.0  1.29  6.67  4.99 168 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 00 27 999 99.0 99.0  1.24  7.14  5.19 164 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 00 57 999 99.0 99.0  1.21  7.14  5.24 168 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 01 27 999 99.0 99.0  1.11  6.67  5.14 167 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 01 57 999 99.0 99.0  1.12  6.67  5.27 164 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 02 57 999 99.0 99.0  0.99  7.14  4.48 170 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 03 27 999 99.0 99.0  1.00  7.14  4.48 165 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 03 57 999 99.0 99.0  0.88  7.14  4.34 170 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 04 27 999 99.0 99.0  0.86  7.14  4.32 168 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 04 57 999 99.0 99.0  0.80  7.69  4.40 165 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 05 27 999 99.0 99.0  0.76  7.69  4.20 171 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 05 57 999 99.0 99.0  0.77  7.69  4.15 164 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 06 27 999 99.0 99.0  0.80  7.69  3.85 161 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 06 57 999 99.0 99.0  0.80  7.69  3.90 168 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 07 27 999 99.0 99.0  0.79  3.12  3.59 359 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 07 57 999 99.0 99.0  0.78  7.69  3.55 163 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 08 27 999 99.0 99.0  0.74  3.12  3.46 359 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 08 57 999 99.0 99.0  0.76  3.12  3.42   5 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 09 27 999 99.0 99.0  0.73  3.33  3.37  11 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 09 57 999 99.0 99.0  0.74  3.23  3.29  18 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 10 27 999 99.0 99.0  0.77  3.33  3.21  12 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 10 57 999 99.0 99.0  0.79  3.45  3.23  16 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 11 27 999 99.0 99.0  0.82  3.33  3.34  12 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 11 57 999 99.0 99.0  0.77  3.23  3.27  16 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 12 27 999 99.0 99.0  0.80  3.85  3.25  39 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 03 12 57 999 99.0 99.0  0.82  3.70  3.33  43 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 13 27 999 99.0 99.0  0.85  3.85  3.38  44 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 13 57 999 99.0 99.0  0.87  4.00  3.39  49 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 14 27 999 99.0 99.0  0.89  4.00  3.46  51 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 14 57 999 99.0 99.0  0.86  3.70  3.47  44 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 15 27 999 99.0 99.0  0.86  4.00  3.50  53 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 03 15 57 999 99.0 99.0  0.81  3.85  3.52  53 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 16 27 999 99.0 99.0  0.84  4.35  3.56  66 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 16 57 999 99.0 99.0  0.79  4.17  3.77  68 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 17 27 999 99.0 99.0  0.82  4.17  3.93  67 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 17 57 999 99.0 99.0  0.77  5.88  4.05  94 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 18 27 999 99.0 99.0  0.81  5.88  4.34  88 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 18 57 999 99.0 99.0  0.79  5.56  4.43  87 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 19 27 999 99.0 99.0  0.82  5.88  4.56  94 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 19 57 999 99.0 99.0  0.83  5.88  4.58 109 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 20 27 999 99.0 99.0  0.84  5.88  4.60 101 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 20 57 999 99.0 99.0  0.83  5.88  4.54 109 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 21 27 999 99.0 99.0  0.82  8.33  4.75  98 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 03 22 27 999 99.0 99.0  0.80  8.33  4.81  94 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 22 57 999 99.0 99.0  0.81  9.09  4.96  95 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 23 27 999 99.0 99.0  0.74  6.25  4.92 106 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 03 23 57 999 99.0 99.0  0.73  6.67  4.94 108 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 04 00 27 999 99.0 99.0  0.73  8.33  5.07  98 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 04 00 57 999 99.0 99.0  0.72  9.09  5.08  99 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 04 01 27 999 99.0 99.0  0.68  9.09  5.17  95 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 01 57 999 99.0 99.0  0.68  9.88  5.31  94 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 02 27 999 99.0 99.0  0.66  9.88  5.32 101 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 02 57 999 99.0 99.0  0.61  9.88  5.17  98 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 03 27 999 99.0 99.0  0.59  9.88  5.29 105 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 03 57 999 99.0 99.0  0.60  9.88  5.43  98 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 04 27 999 99.0 99.0  0.60  9.88  5.54  92 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 04 57 999 99.0 99.0  0.57  9.09  5.40  96 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 05 27 999 99.0 99.0  0.55  8.33  5.45  92 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 05 57 999 99.0 99.0  0.56  9.09  5.43  94 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 06 27 999 99.0 99.0  0.55  9.09  5.42  91 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 06 57 999 99.0 99.0  0.54  9.09  5.46  99 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 07 27 999 99.0 99.0  0.58  9.09  5.93  94 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 07 57 999 99.0 99.0  0.59  8.33  5.69  98 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 08 27 999 99.0 99.0  0.58  9.09  5.83  96 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 08 57 999 99.0 99.0  0.58  9.09  5.60  92 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 09 27 999 99.0 99.0  0.65  9.09  6.02  94 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 09 57 999 99.0 99.0  0.57  8.33  5.74  95 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 10 27 999 99.0 99.0  0.61  9.09  5.90  96 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 10 57 999 99.0 99.0  0.57  9.09  5.85  99 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 11 27 999 99.0 99.0  0.52  7.69  5.53  92 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 11 57 999 99.0 99.0  0.53  9.09  5.55  95 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 12 27 999 99.0 99.0  0.57  9.88  5.76  98 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 12 57 999 99.0 99.0  0.53  8.33  5.75  95 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 13 27 999 99.0 99.0  0.53  8.33  5.78  95 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 13 57 999 99.0 99.0  0.50  8.33  5.48 104 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 14 27 999 99.0 99.0  0.49  8.33  5.62  99 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 04 14 57 999 99.0 99.0  0.46  9.09  5.68 102 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 15 27 999 99.0 99.0  0.46  8.33  5.63  98 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 15 57 999 99.0 99.0  0.47  8.33  6.00  98 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 16 27 999 99.0 99.0  0.44  8.33  5.80 101 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 16 57 999 99.0 99.0  0.47  8.33  6.06  96 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 04 17 27 999 99.0 99.0  0.45  8.33  5.94  99 9999.0 999.0   8.4 999.0 99.0 99.00
2011 01 04 17 57 999 99.0 99.0  0.47  9.09  6.15  99 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 04 18 27 999 99.0 99.0  0.43  9.09  5.76 101 9999.0 999.0   8.6 999.0 99.0 99.00
2011 01 04 18 57 999 99.0 99.0  0.44  7.69  5.93  94 9999.0 999.0   8.7 999.0 99.0 99.00
2011 01 04 19 27 999 99.0 99.0  0.45  8.33  6.06  98 9999.0 999.0   8.5 999.0 99.0 99.00
2011 01 04 19 57 999 99.0 99.0  0.43  8.33  5.79 101 9999.0 999.0   8.3 999.0 99.0 99.00
2011 01 04 20 27 999 99.0 99.0  0.49  7.69  6.06  96 9999.0 999.0   8.2 999.0 99.0 99.00
2011 01 04 20 57 999 99.0 99.0  0.46  8.33  5.53  99 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 21 27 999 99.0 99.0  0.50  8.33  4.76  94 9999.0 999.0   8.1 999.0 99.0 99.00
2011 01 04 21 57 999 99.0 99.0  0.50  8.33  4.29  96 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 22 27 999 99.0 99.0  0.52  7.69  4.37  99 9999.0 999.0   8.0 999.0 99.0 99.00
2011 01 04 22 57 999 99.0 99.0  0.52  8.33  4.47  98 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 23 27 999 99.0 99.0  0.49  7.69  4.50 105 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 04 23 57 999 99.0 99.0  0.47  8.33  4.62 111 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 00 27 999 99.0 99.0  0.43  8.33  4.65 111 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 00 57 999 99.0 99.0  0.41  8.33  4.88 108 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 01 27 999 99.0 99.0  0.38  9.09  4.90  99 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 01 57 999 99.0 99.0  0.36  9.09  4.75 102 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 02 27 999 99.0 99.0  0.35  9.88  5.01 101 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 02 57 999 99.0 99.0  0.34  9.09  5.01 111 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 03 27 999 99.0 99.0  0.31  9.09  4.88 113 9999.0 999.0   7.9 999.0 99.0 99.00
2011 01 05 03 57 999 99.0 99.0  0.31  8.33  4.70 108 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 04 57 999 99.0 99.0  0.34  8.33  3.58 119 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 05 27 999 99.0 99.0  0.36  8.33  3.27 123 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 05 57 999 99.0 99.0  0.36  8.33  3.15 120 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 06 27 999 99.0 99.0  0.34  7.14  3.24 119 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 06 57 999 99.0 99.0  0.33  7.69  3.43 127 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 07 27 999 99.0 99.0  0.32  7.69  3.55 123 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 08 27 999 99.0 99.0  0.34  7.69  3.36 129 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 08 57 999 99.0 99.0  0.36  8.33  3.40 122 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 09 27 999 99.0 99.0  0.35  8.33  3.34 116 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 09 57 999 99.0 99.0  0.34  8.33  3.21 125 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 10 27 999 99.0 99.0  0.35  9.09  3.10 115 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 10 57 999 99.0 99.0  0.39  7.69  3.13 129 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 11 27 999 99.0 99.0  0.36  7.69  3.18 139 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 11 57 999 99.0 99.0  0.38  9.88  3.36 104 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 12 27 999 99.0 99.0  0.37  8.33  3.60 126 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 13 27 999 99.0 99.0  0.33  7.69  4.19 127 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 13 57 999 99.0 99.0  0.33  9.09  4.63 120 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 14 27 999 99.0 99.0  0.35  8.33  4.78 125 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 14 57 999 99.0 99.0  0.37  7.69  4.95 140 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 15 27 999 99.0 99.0  0.37  5.56  5.23 179 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 15 57 999 99.0 99.0  0.40  5.00  5.20 186 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 16 27 999 99.0 99.0  0.37  5.88  5.40 170 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 16 57 999 99.0 99.0  0.39  5.88  5.53 164 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 17 27 999 99.0 99.0  0.38  6.25  5.63 158 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 17 57 999 99.0 99.0  0.41  6.67  5.88 150 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 18 27 999 99.0 99.0  0.41  6.25  6.09 150 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 18 57 999 99.0 99.0  0.42  6.67  5.94 146 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 19 27 999 99.0 99.0  0.44  6.25  5.96 153 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 19 57 999 99.0 99.0  0.48  6.67  6.03 153 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 20 27 999 99.0 99.0  0.52  6.67  5.91 143 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 20 57 999 99.0 99.0  0.53  6.67  6.01 150 9999.0 999.0   7.8 999.0 99.0 99.00
2011 01 05 21 27 999 99.0 99.0  0.54  6.67  5.96 153 9999.0 999.0   7.8 999.0 99.0 99.00
