#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 07 07 12 21 999 99.0 99.0  0.97  5.88  5.09 157 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 07 12 51 999 99.0 99.0  0.86  5.88  4.93 157 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 07 13 21 999 99.0 99.0  0.92  5.88  5.03 153 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 13 51 999 99.0 99.0  0.89  5.56  4.96 157 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 14 21 999 99.0 99.0  0.88  5.56  4.79 161 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 14 51 999 99.0 99.0  0.88  5.88  4.86 154 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 15 21 999 99.0 99.0  0.90  5.26  4.89 160 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 15 51 999 99.0 99.0  0.87  5.56  4.83 156 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 16 21 999 99.0 99.0  0.85  5.26  4.53 165 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 16 51 999 99.0 99.0  0.89  5.88  4.42 164 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 17 21 999 99.0 99.0  0.94  5.26  4.44 168 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 17 51 999 99.0 99.0  0.94  5.56  4.38 164 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 18 21 999 99.0 99.0  0.93  5.56  4.22 167 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 18 51 999 99.0 99.0  0.92 16.67  4.18 113 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 19 21 999 99.0 99.0  0.94  5.88  4.03 158 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 19 51 999 99.0 99.0  0.94  3.57  4.11 185 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 20 21 999 99.0 99.0 99.00 99.00 99.00 119 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 20 51 999 99.0 99.0  0.88  6.25  4.22 146 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 21 21 999 99.0 99.0  0.81  5.88  4.16 161 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 07 21 51 999 99.0 99.0  0.83  5.56  4.26 144 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 22 21 999 99.0 99.0  0.82  5.26  4.23 150 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 22 51 999 99.0 99.0  0.84  5.56  4.25 156 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 23 21 999 99.0 99.0  0.81 15.38  4.27 126 9999.0 999.0  26.5 999.0 99.0 99.00
2008 07 07 23 51 999 99.0 99.0  0.81  5.26  4.25 153 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 00 21 999 99.0 99.0  0.78  5.56  4.16 149 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 00 51 999 99.0 99.0  0.84  7.14  4.23 123 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 01 21 999 99.0 99.0  0.83 16.67  4.33 109 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 01 51 999 99.0 99.0  0.86  5.00  4.41 156 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 02 21 999 99.0 99.0  0.84  5.88  4.27 141 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 02 51 999 99.0 99.0  0.84  7.69  4.29 126 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 03 21 999 99.0 99.0  0.86  5.26  4.29 156 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 03 51 999 99.0 99.0  0.87  8.33  4.41 125 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 04 21 999 99.0 99.0  0.83 16.67  4.42 118 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 04 51 999 99.0 99.0  0.86  7.14  4.40 129 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 05 21 999 99.0 99.0  0.86  7.69  4.41 127 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 05 51 999 99.0 99.0  0.80  7.14  4.32 139 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 06 21 999 99.0 99.0  0.83 16.67  4.54 125 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 06 51 999 99.0 99.0  0.82  7.14  4.67 140 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 07 21 999 99.0 99.0  0.81  7.69  4.46 127 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 07 51 999 99.0 99.0  0.83  7.69  4.75 133 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 08 21 999 99.0 99.0  0.79  7.14  4.78 127 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 08 51 999 99.0 99.0  0.74 15.38  4.94 126 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 09 21 999 99.0 99.0  0.75  6.67  5.00 136 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 09 51 999 99.0 99.0  0.74 15.38  5.19 115 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 10 21 999 99.0 99.0  0.72 15.38  5.29 112 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 10 51 999 99.0 99.0  0.75  8.33  5.37 126 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 11 21 999 99.0 99.0  0.72 15.38  5.41 116 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 11 51 999 99.0 99.0  0.75  7.14  5.21 132 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 12 21 999 99.0 99.0  0.74 15.38  5.47 122 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 12 51 999 99.0 99.0  0.75  7.14  5.27 133 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 13 21 999 99.0 99.0  0.75 15.38  5.45 118 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 13 51 999 99.0 99.0  0.77  7.14  5.43 130 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 08 14 21 999 99.0 99.0  0.75 15.38  5.53 115 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 14 51 999 99.0 99.0  0.76 15.38  5.69 113 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 15 21 999 99.0 99.0  0.77 15.38  5.57 127 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 08 15 51 999 99.0 99.0  0.78  7.14  5.26 129 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 16 21 999 99.0 99.0  0.77  5.88  4.92 137 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 16 51 999 99.0 99.0  0.80  7.69  4.92 130 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 17 21 999 99.0 99.0  0.79  7.14  4.66 130 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 17 51 999 99.0 99.0  0.82 15.38  4.71 119 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 18 21 999 99.0 99.0  0.87 15.38  4.42 118 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 18 51 999 99.0 99.0  0.87  7.69  4.36 126 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 19 21 999 99.0 99.0  0.84  8.33  4.08 129 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 19 51 999 99.0 99.0  0.86 15.38  4.00 134 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 20 21 999 99.0 99.0  0.96 15.38  3.97 113 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 20 51 999 99.0 99.0  0.94 14.29  4.27 106 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 21 21 999 99.0 99.0  0.95 15.38  4.13 109 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 21 51 999 99.0 99.0  0.98 14.29  4.05 115 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 22 21 999 99.0 99.0  1.02  3.70  3.88 184 9999.0 999.0  26.4 999.0 99.0 99.00
2008 07 08 22 51 999 99.0 99.0  1.09  4.17  4.09 186 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 23 21 999 99.0 99.0  1.04  4.17  4.11 188 9999.0 999.0  26.3 999.0 99.0 99.00
2008 07 08 23 51 999 99.0 99.0  1.03 14.29  4.27 112 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 09 00 21 999 99.0 99.0  1.07  4.00  4.17 185 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 09 01 21 999 99.0 99.0  1.15  4.35  4.36 170 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 01 51 999 99.0 99.0  1.14  4.35  4.30 163 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 02 21 999 99.0 99.0  1.11  4.35  4.34 165 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 02 51 999 99.0 99.0  1.17  4.76  4.41 151 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 03 21 999 99.0 99.0  1.12  4.55  4.71 160 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 03 51 999 99.0 99.0  1.03  4.76  4.64 151 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 04 21 999 99.0 99.0  1.03  7.69  4.83 130 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 04 51 999 99.0 99.0  0.95 15.38  4.84 120 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 05 21 999 99.0 99.0  0.96 14.29  5.02 106 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 05 51 999 99.0 99.0  0.90 14.29  5.18 118 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 06 21 999 99.0 99.0  0.86  7.69  5.03 126 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 06 51 999 99.0 99.0  0.87  7.69  5.24 127 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 07 21 999 99.0 99.0  0.84  7.69  5.22 129 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 07 51 999 99.0 99.0  0.83  7.69  5.25 127 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 08 21 999 99.0 99.0  0.78  7.69  5.06 127 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 08 51 999 99.0 99.0  0.75  7.69  4.89 129 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 09 21 999 99.0 99.0  0.81 14.29  4.97 112 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 09 09 51 999 99.0 99.0  0.79  7.69  5.02 130 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 10 21 999 99.0 99.0  0.77 14.29  5.05 116 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 10 51 999 99.0 99.0  0.81  7.14  4.91 129 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 11 21 999 99.0 99.0  0.75 14.29  4.59 109 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 11 51 999 99.0 99.0  0.78 14.29  4.52 125 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 12 21 999 99.0 99.0  0.82  7.69  4.36 126 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 12 51 999 99.0 99.0  0.83 13.33  4.22 125 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 13 21 999 99.0 99.0  0.81 14.29  4.32 122 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 13 51 999 99.0 99.0  0.85 14.29  4.22 119 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 14 21 999 99.0 99.0  0.85  7.14  4.04 137 9999.0 999.0  26.0 999.0 99.0 99.00
2008 07 09 14 51 999 99.0 99.0  0.83  7.69  4.02 134 9999.0 999.0  25.9 999.0 99.0 99.00
2008 07 09 15 21 999 99.0 99.0  0.95 14.29  4.06 115 9999.0 999.0  25.8 999.0 99.0 99.00
2008 07 09 15 51 999 99.0 99.0  0.98 13.33  3.93 113 9999.0 999.0  25.8 999.0 99.0 99.00
2008 07 09 16 21 999 99.0 99.0  0.95  4.00  3.90 185 9999.0 999.0  25.7 999.0 99.0 99.00
2008 07 09 16 51 999 99.0 99.0  0.98 13.33  3.89  98 9999.0 999.0  25.7 999.0 99.0 99.00
2008 07 09 17 21 999 99.0 99.0  1.01  4.17  3.84 185 9999.0 999.0  25.7 999.0 99.0 99.00
2008 07 09 17 51 999 99.0 99.0  1.01  4.55  3.98 182 9999.0 999.0  25.7 999.0 99.0 99.00
2008 07 09 18 21 999 99.0 99.0  1.08  4.35  3.92 188 9999.0 999.0  25.7 999.0 99.0 99.00
2008 07 09 18 51 999 99.0 99.0  1.00  4.17  3.96 194 9999.0 999.0  25.7 999.0 99.0 99.00
2008 07 09 19 51 999 99.0 99.0  1.04  4.76  4.01 186 9999.0 999.0  25.6 999.0 99.0 99.00
2008 07 09 20 21 999 99.0 99.0  1.05  4.55  4.03 186 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 09 20 51 999 99.0 99.0  1.09  5.00  4.01 189 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 09 21 21 999 99.0 99.0  1.11  5.00  4.01 192 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 09 21 51 999 99.0 99.0  1.11  5.00  4.05 189 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 09 22 21 999 99.0 99.0  1.14  4.76  4.04 189 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 09 22 51 999 99.0 99.0  1.15  5.26  4.08 184 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 09 23 21 999 99.0 99.0  1.16  4.76  4.03 191 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 09 23 51 999 99.0 99.0  1.14  5.26  4.04 186 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 10 00 21 999 99.0 99.0  1.09  5.00  4.06 184 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 00 51 999 99.0 99.0  1.04  5.26  4.06 182 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 01 21 999 99.0 99.0  1.07  5.56  4.08 178 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 01 51 999 99.0 99.0  1.05 13.33  4.14 111 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 02 21 999 99.0 99.0  1.05  4.35  3.95 194 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 02 51 999 99.0 99.0  1.13  4.35  4.06 195 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 10 03 21 999 99.0 99.0  1.07  4.55  4.20 186 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 03 51 999 99.0 99.0  1.05  5.26  4.21 175 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 10 04 21 999 99.0 99.0  1.05  5.26  4.26 171 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 04 51 999 99.0 99.0  1.00  4.76  4.13 182 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 05 21 999 99.0 99.0  0.96  5.88  4.11 168 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 05 51 999 99.0 99.0  0.92  5.26  4.19 177 9999.0 999.0  24.9 999.0 99.0 99.00
2008 07 10 06 21 999 99.0 99.0  0.93 13.33  4.38 113 9999.0 999.0  24.9 999.0 99.0 99.00
2008 07 10 06 51 999 99.0 99.0  0.88 14.29  4.35 109 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 07 21 999 99.0 99.0  0.84  5.26  4.12 174 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 07 51 999 99.0 99.0  0.84 14.29  4.01 119 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 08 21 999 99.0 99.0  0.89  5.26  4.02 174 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 08 51 999 99.0 99.0  0.85  6.25  3.99 160 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 09 21 999 99.0 99.0  0.84 15.38  4.16 108 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 09 51 999 99.0 99.0  0.80 14.29  3.98 106 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 10 21 999 99.0 99.0  0.82  5.56  3.95 174 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 10 51 999 99.0 99.0  0.79 14.29  4.11 115 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 11 21 999 99.0 99.0  0.80 14.29  4.20 109 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 12 21 999 99.0 99.0  0.75 14.29  4.43  99 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 12 51 999 99.0 99.0  0.77 14.29  4.48 102 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 13 21 999 99.0 99.0  0.75 13.33  4.39 118 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 13 51 999 99.0 99.0  0.73 13.33  4.29 108 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 14 21 999 99.0 99.0  0.78 13.33  4.75 113 9999.0 999.0  24.8 999.0 99.0 99.00
2008 07 10 14 51 999 99.0 99.0  0.75 13.33  4.56 113 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 10 15 21 999 99.0 99.0  0.91 13.33  4.63 108 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 10 15 51 999 99.0 99.0  0.92 13.33  4.60 108 9999.0 999.0  25.8 999.0 99.0 99.00
2008 07 10 16 21 999 99.0 99.0  0.89  5.56  4.63 174 9999.0 999.0  25.8 999.0 99.0 99.00
2008 07 10 16 51 999 99.0 99.0  0.94 13.33  4.66 116 9999.0 999.0  25.6 999.0 99.0 99.00
2008 07 10 17 21 999 99.0 99.0  0.97 13.33  4.91 108 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 10 17 51 999 99.0 99.0  0.94 13.33  4.77 109 9999.0 999.0  25.6 999.0 99.0 99.00
2008 07 10 18 21 999 99.0 99.0  0.92 13.33  4.68 102 9999.0 999.0  25.6 999.0 99.0 99.00
2008 07 10 18 51 999 99.0 99.0  0.92 13.33  4.32 104 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 10 19 21 999 99.0 99.0  0.86 13.33  4.44 116 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 10 19 51 999 99.0 99.0  0.85 13.33  4.78 123 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 10 20 21 999 99.0 99.0  0.87 12.50  4.59 111 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 10 20 51 999 99.0 99.0  0.95 13.33  4.31 111 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 10 21 21 999 99.0 99.0  1.02 12.50  4.41 111 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 10 21 51 999 99.0 99.0  1.10 13.33  4.30 111 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 10 22 21 999 99.0 99.0  1.12 13.33  4.37 115 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 10 22 51 999 99.0 99.0  1.12 12.50  4.56 113 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 10 23 21 999 99.0 99.0  1.20  4.55  4.45 191 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 10 23 51 999 99.0 99.0  1.14 12.50  4.60 109 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 11 00 21 999 99.0 99.0  1.13 12.50  4.77 108 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 11 00 51 999 99.0 99.0  1.03 12.50  4.90 109 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 11 01 21 999 99.0 99.0  1.02 12.50  5.01 120 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 11 01 51 999 99.0 99.0  0.94 12.50  4.97 118 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 11 02 21 999 99.0 99.0  0.87 12.50  4.75 118 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 11 02 51 999 99.0 99.0  0.89 12.50  4.83 102 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 11 03 21 999 99.0 99.0  0.90 12.50  4.47 122 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 03 51 999 99.0 99.0  0.95 11.76  4.40 113 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 04 21 999 99.0 99.0  1.03 11.76  4.82 118 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 04 51 999 99.0 99.0  1.00 12.50  4.93 122 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 05 21 999 99.0 99.0  0.93 11.76  5.16 116 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 05 51 999 99.0 99.0  0.91 11.76  5.32 122 9999.0 999.0  24.9 999.0 99.0 99.00
2008 07 11 06 21 999 99.0 99.0  0.90 12.50  5.56 129 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 06 51 999 99.0 99.0  0.93 11.76  5.84 120 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 07 21 999 99.0 99.0  0.95 11.76  6.40 116 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 07 51 999 99.0 99.0  0.89 12.50  6.18 125 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 08 21 999 99.0 99.0  0.89 11.76  6.28 122 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 08 51 999 99.0 99.0  0.92 11.76  6.59 126 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 09 21 999 99.0 99.0  0.96 11.76  7.06 115 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 09 51 999 99.0 99.0  0.89 11.76  6.97 109 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 10 21 999 99.0 99.0  0.87 12.50  6.92 125 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 10 51 999 99.0 99.0  0.85 11.76  6.75 113 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 11 21 999 99.0 99.0  0.90 11.76  7.30 129 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 11 51 999 99.0 99.0  0.85 12.50  6.79 126 9999.0 999.0  25.0 999.0 99.0 99.00
2008 07 11 12 21 999 99.0 99.0  0.88 11.76  6.79 119 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 11 12 51 999 99.0 99.0  0.86 11.76  6.83 111 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 11 13 21 999 99.0 99.0  0.90 11.76  7.35 129 9999.0 999.0  25.1 999.0 99.0 99.00
2008 07 11 13 51 999 99.0 99.0  0.87 11.76  7.15 119 9999.0 999.0  25.2 999.0 99.0 99.00
2008 07 11 14 21 999 99.0 99.0  0.99 11.11  7.60 119 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 11 14 51 999 99.0 99.0  0.87 10.53  7.05 116 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 11 15 21 999 99.0 99.0  0.93 11.76  7.24 123 9999.0 999.0  25.8 999.0 99.0 99.00
2008 07 11 15 51 999 99.0 99.0  0.96 11.76  7.56 125 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 11 16 21 999 99.0 99.0  0.91 11.11  7.11 126 9999.0 999.0  27.0 999.0 99.0 99.00
2008 07 11 16 51 999 99.0 99.0  1.06 12.50  7.75 115 9999.0 999.0  27.2 999.0 99.0 99.00
2008 07 11 17 21 999 99.0 99.0  0.91 11.11  6.78 116 9999.0 999.0  26.6 999.0 99.0 99.00
2008 07 11 17 51 999 99.0 99.0  0.94 11.76  7.03 116 9999.0 999.0  26.2 999.0 99.0 99.00
2008 07 11 18 21 999 99.0 99.0  0.96 12.50  6.80 113 9999.0 999.0  26.1 999.0 99.0 99.00
2008 07 11 18 51 999 99.0 99.0  0.97 11.11  5.58 122 9999.0 999.0  25.8 999.0 99.0 99.00
2008 07 11 19 21 999 99.0 99.0  0.96 11.76  5.62 126 9999.0 999.0  25.6 999.0 99.0 99.00
2008 07 11 19 51 999 99.0 99.0  1.03 11.76  6.47 125 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 11 20 21 999 99.0 99.0  0.98 12.50  5.99 109 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 11 20 51 999 99.0 99.0  0.96 11.76  5.94 108 9999.0 999.0  25.6 999.0 99.0 99.00
2008 07 11 21 21 999 99.0 99.0  1.04 11.11  6.34 111 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 11 22 21 999 99.0 99.0  0.94 10.53  6.42 113 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 11 22 51 999 99.0 99.0  0.90 11.11  6.04 119 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 11 23 21 999 99.0 99.0  0.98 11.11  6.35 112 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 11 23 51 999 99.0 99.0  0.97 12.50  6.59 113 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 00 21 999 99.0 99.0  0.96 11.76  6.52 115 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 00 51 999 99.0 99.0  0.95 11.76  6.59 112 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 01 21 999 99.0 99.0  0.91 11.76  6.45 118 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 12 01 51 999 99.0 99.0  0.92 11.76  6.82 106 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 12 02 21 999 99.0 99.0  0.90 10.53  6.58 116 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 12 02 51 999 99.0 99.0  0.91 11.76  6.45 113 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 12 03 21 999 99.0 99.0  0.95 11.76  6.83 118 9999.0 999.0  25.5 999.0 99.0 99.00
2008 07 12 03 51 999 99.0 99.0  0.90 11.11  6.11 116 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 04 21 999 99.0 99.0  0.98 10.53  6.96 116 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 04 51 999 99.0 99.0  1.03 11.76  7.23 118 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 05 21 999 99.0 99.0  0.88 11.76  6.27 113 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 05 51 999 99.0 99.0  0.95 11.76  6.34 108 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 06 21 999 99.0 99.0  0.86 11.11  5.82 113 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 06 51 999 99.0 99.0  1.01 11.11  6.97 119 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 07 21 999 99.0 99.0  0.95 10.53  6.49 116 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 07 51 999 99.0 99.0  1.05 12.50  6.95 111 9999.0 999.0  25.4 999.0 99.0 99.00
2008 07 12 08 21 999 99.0 99.0  0.91 12.50  6.38 116 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 12 08 51 999 99.0 99.0  0.98  9.88  6.36 120 9999.0 999.0  25.3 999.0 99.0 99.00
2008 07 12 09 21 999 99.0 99.0  0.96 12.50  6.30 120 9999.0 999.0  25.3 999.0 99.0 99.00
