YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2014,3,16,16,40,0.45,5.88,4.9,158,10.3
2014,3,16,17,10,0.45,5.56,4.87,164,10.3
2014,3,16,17,40,0.44,5.56,4.89,156,10.4
2014,3,16,18,10,0.44,5.56,4.34,164,10.4
2014,3,16,18,40,0.45,5.56,4.08,157,10.4
2014,3,16,19,10,0.46,5.26,3.87,161,10.4
2014,3,16,19,40,0.48,5.56,3.55,156,10.4
2014,3,16,20,10,0.48,5,3.36,163,10.4
2014,3,16,20,40,0.54,5.26,3.18,150,10.4
2014,3,16,21,10,0.59,2.7,3.17,54,10.4
2014,3,16,21,40,0.59,3.12,3.19,70,10.4
2014,3,16,22,10,0.64,3.45,3.29,81,10.4
2014,3,16,22,40,0.73,3.33,3.32,75,10.4
2014,3,16,23,10,0.79,3.85,3.49,82,10.4
2014,3,16,23,40,0.77,3.85,3.45,88,10.5
2014,3,17,0,10,0.78,3.7,3.46,78,10.5
2014,3,17,0,40,0.87,4.17,3.66,99,10.5
2014,3,17,1,10,0.94,4,3.96,89,10.6
2014,3,17,1,40,1.19,6.67,4.62,163,10.6
2014,3,17,2,10,1.49,7.14,5.13,163,10.6
2014,3,17,2,40,1.46,7.69,5.2,160,10.6
2014,3,17,3,10,1.5,8.33,5.14,163,10.7
2014,3,17,3,40,1.52,8.33,5.16,161,10.7
2014,3,17,4,10,1.57,8.33,5.28,163,10.8
2014,3,17,4,40,1.56,8.33,5.1,165,10.8
2014,3,17,5,10,1.42,8.33,5.05,154,10.8
2014,3,17,5,40,1.36,8.33,5.16,160,10.8
2014,3,17,6,10,1.37,8.33,5.33,160,10.9
2014,3,17,6,40,1.36,8.33,5.35,156,10.9
2014,3,17,7,10,1.39,8.33,5.45,157,10.9
2014,3,17,7,40,1.29,8.33,5.35,153,10.9
2014,3,17,8,10,1.36,8.33,5.46,157,10.9
2014,3,17,8,40,1.33,8.33,5.25,158,10.9
2014,3,17,9,10,1.39,9.09,5.13,156,10.8
2014,3,17,9,40,1.35,8.33,4.97,158,10.8
2014,3,17,10,10,1.38,8.33,5.18,154,10.7
2014,3,17,10,40,1.41,8.33,5.2,161,10.7
2014,3,17,11,10,1.51,8.33,5.26,157,10.7
2014,3,17,11,40,1.45,9.09,5,161,10.6
2014,3,17,12,10,1.44,9.09,5.06,154,10.5
2014,3,17,12,40,1.51,8.33,5.14,154,10.5
2014,3,17,13,10,1.43,9.09,5.17,153,10.4
2014,3,17,13,40,1.4,9.88,5.03,149,10.3
2014,3,17,14,10,1.37,9.88,5.06,158,10.3
2014,3,17,14,40,1.37,9.09,5.02,153,10.2
2014,3,17,15,10,1.28,9.09,4.74,157,10.2
2014,3,17,15,40,1.34,9.09,4.92,150,10.2
2014,3,17,16,10,1.36,9.09,5.05,150,10.2
2014,3,17,16,40,1.3,8.33,4.93,147,10.2
2014,3,17,17,10,1.28,9.09,4.76,149,10.3
2014,3,17,17,40,1.25,9.09,4.61,146,10.3
2014,3,17,18,10,1.25,9.09,4.77,156,10.4
2014,3,17,18,40,1.32,9.09,4.79,141,10.6
2014,3,17,19,10,1.25,8.33,4.86,143,10.8
2014,3,17,19,40,1.28,8.33,4.94,144,11
2014,3,17,20,10,1.29,9.09,4.83,149,11
2014,3,17,20,40,1.36,9.09,4.87,149,10.9
2014,3,17,21,10,1.43,8.33,4.97,144,11.1
2014,3,17,21,40,1.33,9.09,4.9,149,11.1
2014,3,17,22,10,1.35,8.33,4.81,141,11.2
2014,3,17,22,40,1.4,8.33,5,132,11.2
2014,3,17,23,10,1.44,9.09,5.01,140,11.3
2014,3,17,23,40,1.45,9.09,4.99,137,11.2
2014,3,18,0,10,1.37,9.09,4.94,149,11.1
2014,3,18,0,40,1.35,5,4.72,77,11.1
2014,3,18,1,10,1.48,9.09,4.88,143,11
2014,3,18,1,40,1.41,9.09,4.8,146,10.9
2014,3,18,2,10,1.52,5,4.76,74,10.8
2014,3,18,2,40,1.54,5.26,4.91,74,10.7
2014,3,18,3,10,1.48,5.56,4.9,84,10.6
2014,3,18,3,40,1.57,5.56,5.14,80,10.4
2014,3,18,4,10,1.42,8.33,4.78,143,10.3
2014,3,18,4,40,1.39,9.09,4.96,146,10.2
2014,3,18,5,10,1.44,9.09,4.95,139,10.1
2014,3,18,5,40,1.43,8.33,4.89,136,10.1
2014,3,18,6,10,1.46,8.33,4.94,139,10
2014,3,18,6,40,1.41,9.09,4.79,143,10
2014,3,18,7,10,1.37,7.14,4.72,120,10
2014,3,18,7,40,1.5,8.33,4.91,134,10
2014,3,18,8,10,1.41,9.09,4.78,150,10
2014,3,18,8,40,1.41,8.33,4.75,133,9.9
2014,3,18,9,10,1.43,6.67,4.75,105,9.9
2014,3,18,9,40,1.53,5.88,4.68,89,9.9
2014,3,18,10,10,1.46,6.25,4.6,95,9.9
2014,3,18,10,40,1.55,7.69,4.77,130,9.9
2014,3,18,11,10,1.54,5.88,4.61,84,9.9
2014,3,18,11,40,1.59,5.26,4.74,80,9.9
2014,3,18,12,10,1.6,6.25,4.78,92,9.9
2014,3,18,12,40,1.62,5.88,4.8,81,9.9
2014,3,18,13,10,1.59,6.25,4.75,84,9.9
2014,3,18,13,40,1.61,5.88,4.92,81,9.9
2014,3,18,14,10,1.52,6.67,4.87,88,9.9
2014,3,18,15,10,1.49,5.88,4.85,75,9.8
2014,3,18,15,40,1.45,5.56,4.91,75,9.8
2014,3,18,16,10,1.42,5.88,4.75,78,9.8
2014,3,18,16,40,1.46,5.56,4.62,75,9.8
2014,3,18,17,10,1.38,12.5,4.61,94,9.8
2014,3,18,17,40,1.32,6.25,4.57,81,9.8
2014,3,18,18,10,1.29,11.76,4.48,88,9.8
2014,3,18,18,40,1.35,5.88,4.32,81,9.8
2014,3,18,19,10,1.31,6.25,4.27,85,9.8
2014,3,18,19,40,1.26,11.11,4.37,89,9.8
2014,3,18,20,10,1.25,11.11,4.38,84,9.8
2014,3,18,20,40,1.29,11.11,4.3,89,9.8
2014,3,18,21,10,1.28,10.53,4.33,96,9.8
2014,3,18,21,40,1.27,4.35,4.23,33,9.8
2014,3,18,22,10,1.24,4.55,4.3,42,9.9
2014,3,18,22,40,1.16,10.53,4.2,88,9.8
2014,3,18,23,10,1.12,4.17,4.13,30,9.9
2014,3,18,23,40,1.12,3.85,4.07,25,9.9
2014,3,19,0,10,1.08,4.17,4.13,33,9.8
2014,3,19,0,40,1.09,4.17,4.11,36,9.8
2014,3,19,1,10,1.03,11.11,4.14,88,9.8
2014,3,19,1,40,1.05,10.53,4.08,91,9.8
2014,3,19,2,10,1,11.76,4.24,88,9.8
2014,3,19,2,40,1,10.53,4.22,85,9.8
2014,3,19,3,10,1.01,10.53,4.14,91,9.8
2014,3,19,3,40,1.09,11.11,4.3,95,9.8
2014,3,19,4,10,1.09,4.76,4.26,59,9.8
2014,3,19,4,40,1.16,12.5,4.55,94,9.8
2014,3,19,5,10,1.2,11.76,4.56,99,9.7
2014,3,19,5,40,1.2,4.35,4.56,60,9.7
2014,3,19,6,10,1.18,11.76,4.68,98,9.7
2014,3,19,6,40,1.2,11.76,4.91,99,9.7
2014,3,19,7,10,1.19,11.11,4.75,89,9.7
2014,3,19,7,40,1.23,12.5,4.88,84,9.7
2014,3,19,8,10,1.28,11.11,5.17,92,9.7
2014,3,19,8,40,1.23,12.5,4.96,102,9.7
2014,3,19,9,10,1.23,11.76,5.17,87,9.7
2014,3,19,9,40,1.28,11.76,5.4,99,9.7
2014,3,19,10,10,1.3,12.5,5.6,91,9.7
2014,3,19,10,40,1.27,12.5,5.35,87,9.7
2014,3,19,11,10,1.23,11.76,5.3,95,9.7
2014,3,19,11,40,1.26,12.5,5.39,84,9.7
2014,3,19,12,10,1.18,11.11,5.39,87,9.7
2014,3,19,12,40,1.22,7.14,5.31,105,9.7
2014,3,19,13,10,1.27,11.76,5.43,91,9.7
2014,3,19,13,40,1.22,11.76,5.5,94,9.7
2014,3,19,14,10,1.19,12.5,5.84,104,9.7
2014,3,19,14,40,1.19,11.76,5.93,94,9.7
2014,3,19,15,10,1.19,12.5,6.13,94,9.8
2014,3,19,15,40,1.1,11.76,5.81,94,9.7
2014,3,19,16,10,1.09,11.76,5.81,91,9.8
2014,3,19,16,40,1.1,11.11,5.93,94,9.8
2014,3,19,17,10,1.13,12.5,6.18,92,9.8
2014,3,19,17,40,1.06,12.5,6.1,98,9.8
2014,3,19,18,10,1.08,11.76,6.36,96,9.9
2014,3,19,18,40,1.06,11.76,6.59,92,10
2014,3,19,19,10,0.98,11.76,6.75,98,10.3
2014,3,19,19,40,1.01,11.11,7.24,95,10.4
2014,3,19,20,10,0.94,11.11,7.06,105,10.8
2014,3,19,20,40,1.02,11.11,7.5,98,10.7
2014,3,19,21,10,1.02,11.76,7.56,95,10.5
2014,3,19,21,40,1.03,11.76,7.44,106,10.3
2014,3,19,22,10,0.98,7.69,6.5,119,10.2
2014,3,19,22,40,1.03,11.76,6.5,92,10.1
2014,3,19,23,10,1.08,11.76,6.63,99,10.1
2014,3,19,23,40,1.04,11.76,6.45,96,10.1
2014,3,20,0,10,1.07,11.11,6.47,101,10.1
2014,3,20,0,40,0.99,8.33,6.31,116,10.1
2014,3,20,1,10,0.95,12.5,6.42,104,10.1
2014,3,20,1,40,1.02,12.5,6.98,102,10.1
2014,3,20,2,10,1.02,11.11,6.97,96,10.1
2014,3,20,2,40,0.99,11.11,6.72,105,10.1
2014,3,20,3,10,0.94,11.76,5.75,96,10
2014,3,20,3,40,0.98,11.76,5.91,99,10
2014,3,20,4,10,0.96,11.76,6.21,102,10
2014,3,20,4,40,0.96,11.76,6.31,104,9.9
2014,3,20,5,10,0.94,11.76,6.95,88,9.9
2014,3,20,5,40,0.94,11.76,7.17,104,9.9
2014,3,20,6,10,0.91,12.5,7.53,106,9.8
2014,3,20,6,40,0.84,12.5,7.51,108,9.8
2014,3,20,7,10,1.01,11.76,8.64,102,9.8
2014,3,20,7,40,0.93,12.5,8.45,102,9.8
2014,3,20,8,10,0.93,12.5,8.37,104,9.8
2014,3,20,8,40,0.96,11.11,8.4,105,9.8
2014,3,20,9,10,0.98,12.5,8.26,106,9.8
2014,3,20,9,40,0.97,12.5,8.32,108,9.8
2014,3,20,10,10,1,11.76,8.42,105,9.8
2014,3,20,10,40,0.92,10.53,7.73,106,9.8
2014,3,20,11,10,0.96,12.5,7.73,105,9.8
2014,3,20,11,40,1,11.76,7.64,105,9.8
2014,3,20,12,10,0.91,11.76,7.17,112,9.8
2014,3,20,12,40,0.9,11.76,6.7,95,9.8
2014,3,20,13,10,0.88,11.76,6.45,96,9.9
2014,3,20,13,40,0.81,11.76,6.41,92,9.9
2014,3,20,14,10,0.92,11.11,6.76,96,9.9
2014,3,20,14,40,0.84,11.76,6.46,99,10
2014,3,20,15,10,0.92,11.76,7.98,102,10
2014,3,20,15,40,0.86,11.76,7.73,96,10.2
2014,3,20,16,10,0.79,11.76,6.86,102,10.4
2014,3,20,16,40,0.84,12.5,7.57,105,10.8
2014,3,20,17,10,0.81,11.76,7.69,96,11.1
2014,3,20,17,40,0.81,12.5,8.28,95,11.1
2014,3,20,18,10,0.84,11.76,8.35,98,11.1
2014,3,20,18,40,0.74,11.76,7.67,99,11
2014,3,20,19,10,0.74,12.5,7.27,98,11.1
2014,3,20,19,40,0.78,11.76,6.92,94,11.1
2014,3,20,20,10,0.78,12.5,6.84,96,11
2014,3,20,20,40,0.74,12.5,6.57,101,11
2014,3,20,21,10,0.76,11.11,6.6,102,11
2014,3,20,21,40,0.83,12.5,6.73,102,10.9
2014,3,20,22,10,0.87,11.76,7.09,105,10.7
2014,3,20,22,40,0.84,11.76,6.73,102,10.7
2014,3,20,23,10,0.85,11.76,6.98,96,10.5
2014,3,20,23,40,0.81,12.5,6.85,108,10.5
2014,3,21,0,10,0.84,11.76,7.54,95,10.4
2014,3,21,0,40,0.85,11.76,7.78,99,10.5
2014,3,21,1,10,0.82,12.5,7.84,96,10.4
2014,3,21,1,40,0.71,11.11,6.87,95,10.4
2014,3,21,2,10,0.75,12.5,7.14,105,10.4
2014,3,21,2,40,0.74,12.5,6.93,105,10.4
2014,3,21,3,10,0.74,12.5,7.08,108,10.4
2014,3,21,3,40,0.74,11.76,7.4,98,10.3
2014,3,21,4,10,0.76,12.5,7.45,106,10.3
2014,3,21,4,40,0.76,12.5,7.73,108,10.3
2014,3,21,5,10,0.68,12.5,7.14,99,10.3
2014,3,21,5,40,0.72,12.5,7.32,94,10.5
2014,3,21,6,10,0.67,10.53,7.39,99,10.5
2014,3,21,6,40,0.73,12.5,7.9,99,10.5
2014,3,21,7,10,0.65,12.5,7.58,94,10.4
2014,3,21,7,40,0.66,11.76,7.4,105,10.1
2014,3,21,8,10,0.63,12.5,7.25,95,10.4
2014,3,21,8,40,0.67,12.5,6.6,104,10.3
2014,3,21,9,10,0.69,11.11,4.68,89,10.3
2014,3,21,9,40,0.83,12.5,4.54,101,10.2
2014,3,21,10,10,0.88,12.5,4.61,98,10.2
2014,3,21,10,40,0.89,11.76,4.63,108,10.1
2014,3,21,11,10,0.91,11.76,4.95,96,10.1
2014,3,21,11,40,0.86,10.53,4.35,99,10.1
2014,3,21,12,10,0.98,11.11,4.62,95,10.2
2014,3,21,12,40,0.94,12.5,4.84,96,10.2
2014,3,21,13,10,0.94,12.5,4.95,91,10.2
2014,3,21,13,40,0.99,12.5,5.4,92,10.2
2014,3,21,14,10,0.89,11.76,4.95,96,10.3
2014,3,21,14,40,0.92,11.76,4.77,96,10.3
2014,3,21,15,10,0.89,12.5,5.07,99,10.3
2014,3,21,15,40,0.91,12.5,5.27,101,10.4
2014,3,21,16,10,0.92,13.33,5.64,104,10.4
2014,3,21,16,40,0.87,12.5,5.35,99,10.6
2014,3,21,17,10,0.87,12.5,5.19,105,10.7
2014,3,21,17,40,0.85,11.76,5.43,102,10.9
2014,3,21,18,10,0.81,11.76,5.44,96,11.1
2014,3,21,18,40,0.81,12.5,5.41,102,11.2
2014,3,21,19,10,0.77,11.11,5.28,109,11
2014,3,21,19,40,0.77,11.76,5.53,104,11.1
2014,3,21,20,10,0.76,11.11,5.53,98,11.3
2014,3,21,20,40,0.75,12.5,5.71,105,11.3
2014,3,21,21,10,0.77,11.76,5.76,102,11.3
2014,3,21,21,40,0.72,11.11,5.65,98,11.2
2014,3,21,22,40,0.77,11.76,6.11,101,11.4
2014,3,21,23,10,0.71,11.76,5.7,94,11.3
2014,3,21,23,40,0.73,11.11,5.95,104,11.1
2014,3,22,0,10,0.76,11.76,6.21,95,11.2
2014,3,22,0,40,0.76,10.53,6.28,95,11.1
2014,3,22,1,10,0.7,11.76,6.17,95,11.1
2014,3,22,1,40,0.68,11.11,6.4,94,11.3
2014,3,22,2,10,0.66,10.53,6.48,96,11.1
2014,3,22,2,40,0.69,12.5,6.45,95,11
2014,3,22,3,10,0.64,12.5,6.37,96,11
2014,3,22,3,40,0.63,12.5,6.08,109,11
2014,3,22,4,10,0.64,12.5,6.65,104,11
2014,3,22,4,40,0.67,12.5,6.61,92,10.9
2014,3,22,5,10,0.64,11.76,6.68,92,10.9
2014,3,22,5,40,0.63,12.5,6.58,102,10.9
2014,3,22,6,10,0.59,11.76,6.58,102,10.9
2014,3,22,6,40,0.6,11.76,6.61,104,10.9
2014,3,22,7,10,0.59,11.76,6.64,99,11
2014,3,22,7,40,0.58,12.5,6.64,98,11.1
2014,3,22,8,10,0.59,12.5,6.75,104,11
2014,3,22,8,40,0.6,12.5,7.19,106,11
2014,3,22,9,10,0.59,11.76,7.02,104,11
2014,3,22,9,40,0.58,11.76,7.18,101,11
2014,3,22,10,10,0.58,12.5,7.13,104,10.7
2014,3,22,10,40,0.53,11.76,6.88,89,10.7
2014,3,22,11,10,0.53,11.11,7,98,10.7
2014,3,22,11,40,0.53,11.76,7.28,101,10.6
2014,3,22,12,10,0.55,11.11,7.36,95,10.6
2014,3,22,12,40,0.55,11.11,7.07,98,10.6
2014,3,22,13,10,0.53,11.76,7.04,106,10.7
2014,3,22,13,40,0.53,11.76,7.27,112,10.8
2014,3,22,14,10,0.55,11.76,7.31,111,11
2014,3,22,14,40,0.54,13.33,7.27,104,11.3
2014,3,22,15,10,0.53,11.76,7.12,109,11.3
2014,3,22,15,40,0.51,11.76,6.78,102,11.5
2014,3,22,16,10,0.52,12.5,6.94,98,11.5
2014,3,22,16,40,0.52,11.76,6.4,113,11.5
2014,3,22,17,10,0.55,11.76,5.56,120,11.4
2014,3,22,17,40,0.59,11.76,4.76,92,11.6
2014,3,22,18,10,0.62,12.5,4.35,108,11.6
2014,3,22,18,40,0.65,12.5,4.53,94,11.7
2014,3,22,19,10,0.62,13.33,5.09,109,11.9
2014,3,22,19,40,0.63,11.11,4.98,106,12
2014,3,22,20,10,0.68,11.76,5.21,115,11.9
2014,3,22,21,10,0.71,12.5,4.59,106,11.9
2014,3,22,21,40,0.74,5.26,4.49,153,12
2014,3,22,22,10,0.73,12.5,4.99,112,12.7
2014,3,22,22,40,0.73,12.5,5.07,111,12.5
2014,3,22,23,10,0.77,11.11,5.17,112,12.4
2014,3,22,23,40,0.75,5,4.89,149,12.3
2014,3,23,0,10,0.86,5.56,5.09,151,12.2
2014,3,23,0,40,0.85,11.76,5.04,102,12
2014,3,23,1,10,0.83,5.26,4.87,158,11.9
2014,3,23,1,40,0.94,5.26,4.42,158,11.8
2014,3,23,2,10,0.96,5.26,4.37,164,11.8
2014,3,23,2,40,0.91,5.56,4.74,149,12.2
2014,3,23,3,10,0.95,5.56,5.1,153,12.2
2014,3,23,3,40,0.9,5.56,5.07,160,12.1
2014,3,23,4,10,0.96,5.26,5.2,163,12.2
2014,3,23,4,40,0.9,5.26,5.17,164,12.2
2014,3,23,5,10,0.9,5.26,5.35,163,12
2014,3,23,5,40,0.89,5.26,5.35,165,12
2014,3,23,6,40,0.88,5.56,5.36,167,11.7
2014,3,23,7,10,0.88,5.56,5.34,174,11.6
2014,3,23,7,40,0.9,5.56,5.33,171,11.6
2014,3,23,8,10,0.94,5.88,5.44,171,11.5
2014,3,23,8,40,0.96,5.88,5.43,165,11.4
2014,3,23,9,10,0.94,5.56,5.43,168,11.4
2014,3,23,9,40,0.93,5.88,5.53,164,11.4
2014,3,23,10,10,1.01,5.88,5.67,157,11.3
2014,3,23,10,40,0.93,6.25,5.38,156,11.3
2014,3,23,11,10,0.9,6.25,5.31,164,11.3
2014,3,23,11,40,0.86,6.25,5.23,151,11.3
2014,3,23,12,10,0.84,6.25,5.2,144,11.3
2014,3,23,12,40,0.89,6.25,5.33,140,11.4
2014,3,23,13,10,0.87,6.67,5.28,146,11.5
2014,3,23,13,40,0.91,6.25,5.38,147,11.6
2014,3,23,14,10,0.88,6.25,5.21,143,11.7
2014,3,23,14,40,0.83,5.88,5.14,140,11.8
2014,3,23,15,40,0.84,5.88,5.27,153,12.3
2014,3,23,16,10,0.77,5.26,5.06,150,12.7
2014,3,23,16,40,0.77,5.56,5.25,160,13.3
2014,3,23,17,10,0.82,5.56,5.35,161,13.2
2014,3,23,17,40,0.8,5.88,5.49,161,13.4
2014,3,23,18,10,0.75,6.25,5.44,147,13.5
2014,3,23,18,40,0.75,6.25,5.43,147,13.5
2014,3,23,19,10,0.74,6.25,5.58,153,13.4
2014,3,23,19,40,0.78,6.67,5.87,151,13.5
2014,3,23,20,10,0.78,6.25,5.79,151,13.5
2014,3,23,20,40,0.8,7.69,6.13,163,13.4
2014,3,23,21,10,0.79,7.69,5.73,163,13.4
2014,3,23,21,40,0.79,7.69,5.83,165,13.4
2014,3,23,22,10,0.77,7.69,5.83,167,13.3
2014,3,23,22,40,0.75,6.25,5.57,143,13.3
2014,3,23,23,10,0.81,7.69,5.26,164,13.3
2014,3,23,23,40,0.88,6.25,4.54,137,13.1
2014,3,24,0,10,1.08,6.67,4.02,144,12.9
2014,3,24,0,40,1.19,3.7,3.83,36,12.5
2014,3,24,1,10,1.24,4.55,3.96,82,12.2
2014,3,24,1,40,1.27,3.85,4.15,46,11.9
2014,3,24,2,10,1.28,5,4.23,85,11.7
2014,3,24,2,40,1.25,5,4.29,81,11.6
2014,3,24,3,10,1.18,5.26,4.27,77,11.4
2014,3,24,3,40,1.21,5.56,4.24,84,11.3
2014,3,24,4,10,1.3,5.88,4.37,87,11.3
2014,3,24,4,40,1.33,5.88,4.44,84,11.3
2014,3,24,5,10,1.25,4.55,4.08,74,11.2
2014,3,24,5,40,1.24,5.26,4.23,77,11.2
2014,3,24,6,10,1.22,5.88,4.16,84,11.2
2014,3,24,6,40,1.2,5.26,4.17,75,11.2
2014,3,24,7,10,1.24,6.25,4.31,84,11.1
2014,3,24,7,40,1.18,6.25,4.23,91,11.1
2014,3,24,8,10,1.18,4.76,4.24,68,11
2014,3,24,8,40,1.12,5.26,4.14,71,10.9
2014,3,24,9,10,1.11,5.26,4.11,74,10.9
2014,3,24,9,40,1.14,5.88,4.2,78,10.8
2014,3,24,10,10,1.11,5.56,4.14,74,10.8
2014,3,24,10,40,1.1,6.25,3.93,84,10.8
2014,3,24,11,10,1.12,5.56,3.99,80,10.7
2014,3,24,11,40,1.14,5.26,4.02,77,10.7
2014,3,24,12,10,1.14,5.56,4.1,81,10.7
2014,3,24,12,40,1.23,4.76,4.17,73,10.7
2014,3,24,13,10,1.3,5,4.09,77,10.7
2014,3,24,13,40,1.35,5.26,4.25,78,10.7
2014,3,24,14,10,1.39,5.56,4.32,78,10.6
2014,3,24,14,40,1.38,4.55,4.31,73,10.6
2014,3,24,15,10,1.36,5,4.43,74,10.6
2014,3,24,15,40,1.2,5.56,4.34,78,10.6
2014,3,24,16,10,1.29,5.56,4.41,78,10.7
2014,3,24,16,40,1.18,5.88,4.49,78,10.6
2014,3,24,17,10,1.15,4.76,4.44,70,10.6
2014,3,24,17,40,1.13,5.56,4.49,82,10.6
2014,3,24,18,10,1.07,5.26,4.51,77,10.7
2014,3,24,18,40,1.06,5,4.59,78,10.7
2014,3,24,19,10,1.05,5.88,4.68,81,10.8
2014,3,24,19,40,0.96,5.88,4.59,85,10.8
2014,3,24,20,10,0.96,6.25,4.61,84,10.8
2014,3,24,20,40,0.95,5.26,4.66,82,10.8
2014,3,24,21,10,0.89,6.25,4.47,84,10.8
2014,3,24,21,40,0.84,5.26,4.61,81,10.8
