YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2013,1,1,23,49,0.56,5.88,4.13,171,12
2013,1,2,0,19,0.57,5.88,4.37,175,12
2013,1,2,0,49,0.62,5.88,4.72,171,12.1
2013,1,2,1,19,0.63,5,4.79,182,12.1
2013,1,2,1,49,0.61,5.56,4.87,182,12.1
2013,1,2,2,19,0.61,5.56,5.06,177,12.1
2013,1,2,2,49,0.68,5.88,5.34,177,12.1
2013,1,2,3,19,0.68,5.88,5.19,179,12.1
2013,1,2,3,49,0.7,5.88,5.28,182,12.1
2013,1,2,4,19,0.72,5.88,5.18,181,12.1
2013,1,2,4,49,0.71,6.25,5.12,175,12.1
2013,1,2,5,19,0.7,5.88,5.27,177,12.1
2013,1,2,5,49,0.74,5.88,5.19,178,12.1
2013,1,2,6,19,0.74,5.88,5.17,181,12
2013,1,2,6,49,0.76,6.25,5.19,172,12
2013,1,2,7,19,0.76,6.67,5.29,168,12
2013,1,2,7,49,0.73,6.25,5.47,177,12
2013,1,2,8,19,0.74,5.88,5.44,175,12
2013,1,2,8,49,0.72,6.67,5.59,171,12
2013,1,2,9,19,0.74,7.14,5.5,168,12
2013,1,2,10,19,0.67,6.25,5.21,177,12
2013,1,2,10,49,0.76,6.67,5.25,171,12.1
2013,1,2,11,19,0.8,6.25,5.29,178,12
2013,1,2,11,49,0.77,6.67,5.19,172,12
2013,1,2,12,19,0.79,6.25,4.67,175,12.1
2013,1,2,12,49,0.8,6.25,4.4,177,12.1
2013,1,2,13,19,0.86,5.88,4.48,179,12.1
2013,1,2,13,49,0.92,6.25,4.33,184,12.1
2013,1,2,14,19,0.99,6.67,4.03,177,12.1
2013,1,2,14,49,1.06,6.25,4.14,177,12.1
2013,1,2,15,19,1.05,6.25,4,182,12.1
2013,1,2,15,49,1.06,3.85,3.97,67,12.1
2013,1,2,16,19,1.03,3.85,3.87,64,12.1
2013,1,2,16,49,1.11,6.67,4.04,179,12.2
2013,1,2,17,19,1.1,6.67,4.12,179,12.2
2013,1,2,17,49,1.11,5,4.3,92,12.2
2013,1,2,18,19,1.06,4.76,4.3,73,12.2
2013,1,2,18,49,1.07,4.76,4.51,74,12.2
2013,1,2,19,19,1.02,7.14,4.4,170,12.2
2013,1,2,19,49,0.95,5,4.4,78,12.2
2013,1,2,20,19,0.95,5,4.34,75,12.2
2013,1,2,20,49,0.99,6.25,4.41,141,12.2
2013,1,2,21,19,1,5,4.18,80,12.2
2013,1,2,21,49,1.03,5,4.08,74,12.3
2013,1,2,22,19,1,5.56,3.97,84,12.3
2013,1,2,22,49,1.03,4,4.08,70,12.3
2013,1,2,23,19,1.07,5,4.07,78,12.3
2013,1,2,23,49,1.08,5.56,4.19,89,12.3
2013,1,3,0,19,1.2,4.76,4.34,77,12.3
2013,1,3,0,49,1.14,5,4.22,77,12.3
2013,1,3,1,19,1.12,5.56,4.3,92,12.3
2013,1,3,1,49,1.09,4.55,4.22,77,12.3
2013,1,3,2,19,1.12,5,4.39,84,12.3
2013,1,3,2,49,1.12,5,4.44,80,12.3
2013,1,3,3,19,1.07,5.56,4.39,88,12.3
2013,1,3,3,49,1.1,5.26,4.38,84,12.3
2013,1,3,4,19,1.12,5.56,4.41,91,12.3
2013,1,3,4,49,1.12,5,4.38,80,12.3
2013,1,3,5,19,1.09,5.26,4.34,85,12.3
2013,1,3,5,49,1.1,5.88,4.44,94,12.3
2013,1,3,6,19,1.05,4.76,4.38,78,12.3
2013,1,3,6,49,1.07,5.88,4.4,87,12.3
2013,1,3,7,19,1.02,5,4.23,75,12.3
2013,1,3,7,49,1.13,5,4.36,78,12.3
2013,1,3,8,19,1.13,5.88,4.26,91,12.3
2013,1,3,8,49,1.15,5.88,4.39,88,12.3
2013,1,3,9,19,1.21,5.56,4.38,87,12.3
2013,1,3,9,49,1.29,5,4.51,77,12.2
2013,1,3,10,19,1.25,5.88,4.47,94,12.2
2013,1,3,10,49,1.25,6.25,4.44,94,12.2
2013,1,3,11,19,1.28,5.88,4.58,91,12.2
2013,1,3,11,49,1.24,5,4.58,82,12.2
2013,1,3,12,19,1.32,7.14,4.64,94,12.2
2013,1,3,12,49,1.26,7.14,4.54,99,12.2
2013,1,3,13,19,1.26,6.67,4.54,98,12.2
2013,1,3,13,49,1.23,5.56,4.6,85,12.2
2013,1,3,14,19,1.28,5.88,4.7,92,12.2
2013,1,3,14,49,1.23,5.88,4.63,92,12.2
2013,1,3,15,19,1.27,5.88,4.74,94,12.2
2013,1,3,15,49,1.16,5.88,4.69,92,12.2
2013,1,3,16,19,1.19,6.25,4.73,94,12.2
2013,1,3,16,49,1.09,5.88,4.64,91,12.2
2013,1,3,17,19,1.17,5.88,4.53,88,12.2
2013,1,3,17,49,1.13,5.56,4.45,85,12.2
2013,1,3,18,19,1.09,5.56,4.42,84,12.2
2013,1,3,18,49,1.1,5.26,4.38,81,12.2
2013,1,3,19,19,1.05,5.26,4.6,82,12.2
2013,1,3,19,49,0.95,5.26,4.54,82,12.2
2013,1,3,20,19,0.91,5.56,4.59,85,12.2
2013,1,3,20,49,0.9,5,4.49,82,12.1
2013,1,3,21,19,0.86,4.76,4.49,78,12.1
2013,1,3,21,49,0.87,7.69,4.61,95,12.1
2013,1,3,22,19,0.81,7.69,4.5,92,12.1
2013,1,3,22,49,0.79,8.33,4.55,92,12.1
2013,1,3,23,19,0.81,7.14,4.65,102,12.1
2013,1,3,23,49,0.8,7.69,4.41,89,12.1
2013,1,4,0,19,0.81,7.69,4.23,99,12.1
2013,1,4,0,49,0.83,7.14,4.21,95,12.1
2013,1,4,1,19,0.84,7.69,3.94,96,12.1
2013,1,4,1,49,0.85,6.67,3.94,98,12.1
2013,1,4,2,19,0.85,7.69,3.99,92,12.1
2013,1,4,2,49,0.84,7.14,4.04,92,12.1
2013,1,4,3,19,0.83,7.14,4,98,12.1
2013,1,4,3,49,0.82,7.14,4.14,98,12.1
2013,1,4,4,19,0.81,7.69,4.21,96,12.1
2013,1,4,4,49,0.8,6.67,4.29,99,12.1
2013,1,4,5,19,0.77,5.88,4.18,98,12.1
2013,1,4,5,49,0.75,7.14,4.24,96,12.1
2013,1,4,6,19,0.77,7.69,4.22,99,12.1
2013,1,4,6,49,0.73,6.67,4.19,101,12.1
2013,1,4,7,19,0.74,4.17,4.31,74,12.1
2013,1,4,7,49,0.69,7.69,4.26,94,12.1
2013,1,4,8,19,0.66,7.14,4.32,101,12
2013,1,4,8,49,0.67,6.67,4.28,102,12
2013,1,4,9,19,0.66,5.88,3.98,98,12
2013,1,4,9,49,0.62,6.67,3.79,105,12
2013,1,4,10,19,0.62,6.25,3.77,92,12
2013,1,4,10,49,0.64,6.67,3.72,96,12
2013,1,4,11,19,0.62,7.69,3.77,104,12
2013,1,4,11,49,0.6,6.67,3.71,92,12
2013,1,4,12,19,0.62,8.33,3.7,101,12
2013,1,4,12,49,0.62,7.69,3.83,98,12
2013,1,4,13,19,0.59,8.33,3.98,106,12
2013,1,4,13,49,0.57,6.25,3.9,96,12
2013,1,4,14,19,0.57,6.67,4.07,106,12
2013,1,4,14,49,0.55,7.14,3.9,98,12
2013,1,4,15,19,0.59,6.25,4.07,99,12
2013,1,4,15,49,0.56,8.33,4.1,99,12
2013,1,4,16,19,0.55,7.69,4.34,101,12
2013,1,4,16,49,0.51,5.26,4.29,89,12
2013,1,4,17,19,0.51,7.69,4.6,104,12
2013,1,4,17,49,0.47,5.88,4.76,102,12.1
2013,1,4,18,19,0.45,8.33,4.99,101,12.1
2013,1,4,18,49,0.45,5.88,5.33,106,12.1
2013,1,4,19,19,0.42,7.14,5.25,99,12.1
2013,1,4,19,49,0.39,5.88,4.87,96,12.1
2013,1,4,20,19,0.41,10.53,5.02,102,12.1
2013,1,4,20,49,0.41,8.33,4.66,108,12.1
2013,1,4,21,19,0.42,7.69,4.17,101,12.1
2013,1,4,21,49,0.43,7.14,4.12,96,12
2013,1,4,22,19,0.43,7.69,3.75,108,12
2013,1,4,22,49,0.46,6.67,3.56,101,12
2013,1,4,23,19,0.49,7.69,3.66,105,12
2013,1,4,23,49,0.52,6.67,3.17,99,12
2013,1,5,0,19,0.56,2.94,3.22,212,12
2013,1,5,0,49,0.52,8.33,3.36,115,12
2013,1,5,1,19,0.53,7.69,3.21,106,11.9
2013,1,5,1,49,0.53,7.69,3.14,112,11.9
2013,1,5,2,19,0.53,9.09,3.26,118,11.9
2013,1,5,2,49,0.51,2.22,3.15,257,11.9
2013,1,5,3,19,0.48,7.14,3.3,119,12
2013,1,5,3,49,0.48,6.67,3.2,108,12
2013,1,5,4,19,0.47,8.33,3.22,115,12
2013,1,5,4,49,0.49,8.33,3.23,115,12
2013,1,5,5,19,0.49,2.44,3.08,265,12
2013,1,5,5,49,0.48,2.33,3.03,262,12
2013,1,5,6,19,0.49,2.44,3.06,265,12
2013,1,5,6,49,0.45,2.38,3.01,275,12
2013,1,5,7,19,0.48,2.33,2.98,295,12
2013,1,5,7,49,0.45,2.5,2.96,313,12
2013,1,5,8,19,0.48,2.56,3.02,330,11.9
2013,1,5,8,49,0.47,2.56,3.12,345,11.9
2013,1,5,9,19,0.46,2.63,2.99,358,11.9
2013,1,5,9,49,0.46,2.78,3.12,5,11.9
2013,1,5,10,19,0.41,9.09,3.35,112,11.9
2013,1,5,10,49,0.38,9.09,3.45,120,11.9
2013,1,5,11,19,0.37,9.88,3.29,115,11.9
2013,1,5,11,49,0.37,8.33,3.26,119,11.9
2013,1,5,12,19,0.39,9.88,3.41,120,11.8
2013,1,5,12,49,0.4,8.33,3.07,120,11.9
2013,1,5,13,19,0.43,9.09,2.99,118,11.9
2013,1,5,13,49,0.43,8.33,3,120,11.9
2013,1,5,14,19,0.45,2.63,3,32,11.9
2013,1,5,14,49,0.5,2.78,3.01,36,11.9
2013,1,5,15,19,0.5,2.63,3.11,21,11.9
2013,1,5,15,49,0.48,2.78,3.18,40,11.9
2013,1,5,16,19,0.44,9.09,3.2,112,11.9
2013,1,5,16,49,0.43,2.94,3.32,53,11.9
2013,1,5,17,19,0.41,9.88,3.48,119,12
2013,1,5,17,49,0.38,3.03,3.64,59,12
2013,1,5,18,19,0.35,8.33,3.62,116,12.1
2013,1,5,18,49,0.35,9.09,3.89,126,12.1
2013,1,5,19,19,0.35,9.88,4.16,108,12
2013,1,5,19,49,0.32,9.09,3.92,123,12
2013,1,5,20,19,0.33,8.33,4.29,132,12
2013,1,5,20,49,0.31,9.09,4.16,120,12
2013,1,5,21,19,0.31,9.09,4.43,125,12
2013,1,5,21,49,0.29,9.09,4.38,129,12
2013,1,5,22,19,0.3,9.09,4.28,126,11.9
2013,1,5,22,49,0.28,8.33,4.67,126,11.9
2013,1,5,23,19,0.29,8.33,4.99,120,11.9
2013,1,5,23,49,0.29,7.14,5.04,118,11.9
2013,1,6,0,19,0.28,8.33,5.15,112,11.9
2013,1,6,0,49,0.3,7.69,5.39,119,11.9
2013,1,6,1,19,0.29,7.69,5.39,130,11.9
2013,1,6,1,49,0.29,9.09,5.52,129,11.9
2013,1,6,2,19,0.29,7.69,5.48,125,11.9
2013,1,6,2,49,0.29,9.09,5.41,134,11.9
2013,1,6,3,19,0.31,9.09,5.63,129,11.9
2013,1,6,3,49,0.3,7.14,5.46,120,11.9
2013,1,6,4,19,0.3,8.33,5.77,123,12
2013,1,6,4,49,0.31,8.33,5.95,127,12
2013,1,6,5,19,0.31,7.69,5.8,122,12
2013,1,6,5,49,0.32,8.33,5.82,123,12
2013,1,6,6,19,0.34,9.09,4.97,130,12
2013,1,6,6,49,0.34,9.09,4.62,122,12
2013,1,6,7,19,0.32,9.88,5.23,136,12
2013,1,6,7,49,0.32,9.88,5.98,129,12
2013,1,6,8,19,0.32,9.09,6.06,132,12
2013,1,6,8,49,0.32,9.09,6.09,123,12
2013,1,6,9,49,0.3,7.14,6.4,126,11.9
2013,1,6,10,19,0.29,9.09,6.31,125,11.9
2013,1,6,10,49,0.29,9.09,6.29,132,11.9
2013,1,6,11,19,0.29,9.88,6.44,119,11.9
2013,1,6,11,49,0.29,6.67,6.12,115,11.9
2013,1,6,12,19,0.29,9.09,6.59,122,11.9
2013,1,6,12,49,0.28,9.09,6.62,129,11.8
2013,1,6,13,19,0.3,9.09,6.52,130,11.3
2013,1,6,13,49,0.29,8.33,6.7,129,11.3
2013,1,6,14,19,0.28,7.14,6.58,129,11.3
2013,1,6,14,49,0.28,9.09,6.77,123,11.3
2013,1,6,15,19,0.29,8.33,6.69,123,11.5
2013,1,6,15,49,0.29,9.09,6.82,120,11.5
2013,1,6,16,19,0.29,8.33,6.78,112,11.6
2013,1,6,16,49,0.3,7.69,6.71,115,11.7
2013,1,6,17,19,0.29,8.33,6.78,119,11.8
2013,1,6,17,49,0.29,9.09,7.02,119,11.8
2013,1,6,18,19,0.29,9.09,6.89,119,11.8
2013,1,6,18,49,0.29,8.33,7.02,123,11.8
2013,1,6,19,19,0.29,7.14,6.97,115,11.8
2013,1,6,19,49,0.28,8.33,6.6,125,11.8
2013,1,6,20,19,0.28,9.88,6.85,132,11.8
2013,1,6,20,49,0.28,9.09,6.72,109,11.8
2013,1,6,21,19,0.27,9.09,6.98,119,11.8
2013,1,6,21,49,0.27,7.69,7.12,122,11.8
2013,1,6,22,19,0.28,9.09,7.17,116,11.8
2013,1,6,22,49,0.23,99,6.46,999,11.7
2013,1,6,23,19,0.24,99,7.05,999,11.8
2013,1,6,23,49,0.26,9.09,6.88,125,11.8
2013,1,7,0,19,0.31,8.33,4.01,125,11.8
2013,1,7,0,49,0.37,8.33,3.07,129,11.9
2013,1,7,1,19,0.46,2.44,2.96,203,11.9
2013,1,7,1,49,0.48,2.7,3,203,11.9
2013,1,7,2,19,0.5,2.86,3.11,199,11.9
2013,1,7,2,49,0.45,3.03,3.27,205,11.9
2013,1,7,3,19,0.42,2.86,3.44,208,11.9
2013,1,7,3,49,0.39,7.69,3.44,119,11.6
2013,1,7,4,19,0.38,9.09,3.47,118,11.5
2013,1,7,4,49,0.37,9.09,3.33,116,11.6
2013,1,7,5,19,0.39,9.09,3.05,111,11.6
2013,1,7,5,49,0.44,2.22,2.88,324,11.6
2013,1,7,6,19,0.5,2.56,2.76,338,11.6
2013,1,7,6,49,0.54,2.56,2.81,337,11.7
2013,1,7,7,19,0.56,2.86,2.93,351,11.6
2013,1,7,7,49,0.55,2.86,2.83,1,11.7
2013,1,7,8,19,0.59,3.03,2.91,12,11.7
2013,1,7,8,49,0.59,3.23,2.94,22,11.7
2013,1,7,9,19,0.59,3.12,2.93,19,11.7
2013,1,7,9,49,0.58,3.45,2.9,33,11.7
2013,1,7,10,19,0.56,3.03,2.9,25,11.8
2013,1,7,10,49,0.57,2.94,2.87,23,11.8
2013,1,7,11,19,0.56,3.23,2.91,32,11.8
2013,1,7,11,49,0.56,3.03,2.87,32,11.8
2013,1,7,12,19,0.58,3.03,2.87,36,11.7
2013,1,7,12,49,0.57,3.45,2.99,47,11.8
2013,1,7,13,19,0.61,3.45,3,51,11.8
2013,1,7,13,49,0.63,3.23,3.04,47,11.7
2013,1,7,14,19,0.64,3.33,3.1,50,11.8
2013,1,7,14,49,0.7,3.7,3.18,61,11.8
2013,1,7,15,19,0.73,3.57,3.17,59,11.8
2013,1,7,15,49,0.77,3.85,3.27,61,11.8
2013,1,7,16,19,0.8,4,3.33,63,11.9
2013,1,7,16,49,0.87,4.35,3.47,64,11.9
2013,1,7,17,19,0.94,4.17,3.54,61,11.9
2013,1,7,17,49,0.95,4.55,3.61,59,11.9
2013,1,7,18,19,0.96,4.35,3.64,60,11.9
2013,1,7,18,49,1.05,4.55,3.83,66,12
2013,1,7,19,19,1,4.55,3.87,64,12
2013,1,7,19,49,1.04,4.76,3.89,71,12
2013,1,7,20,19,1,5,3.91,75,12
2013,1,7,20,49,0.99,5.26,3.95,81,12
2013,1,7,21,19,1.04,5.26,3.97,77,12
2013,1,7,21,49,1.01,5.26,3.92,80,12
2013,1,7,22,19,1.05,5,3.98,77,12
2013,1,7,22,49,1.09,5.56,4.19,84,12
2013,1,7,23,19,1.1,5.88,4.23,87,12.1
2013,1,7,23,49,1.21,5.26,4.18,78,12.1
2013,1,8,0,19,1.13,5.56,4.19,78,12.1
2013,1,8,0,49,1.18,5.56,4.28,80,12.1
2013,1,8,1,19,1.21,5,4.28,77,12.1
2013,1,8,1,49,1.26,4.17,4.3,75,12.1
2013,1,8,2,19,1.28,4.76,4.27,80,12.1
2013,1,8,2,49,1.29,5.56,4.33,85,12
2013,1,8,3,19,1.3,5.88,4.4,87,12
2013,1,8,3,49,1.36,5,4.35,82,12
2013,1,8,4,19,1.41,5,4.42,85,12
2013,1,8,4,49,1.43,5.26,4.38,84,12
2013,1,8,5,19,1.34,4.76,4.46,81,12
2013,1,8,5,49,1.34,4.76,4.36,73,12
2013,1,8,6,19,1.41,5.26,4.43,84,12
2013,1,8,6,49,1.36,5,4.36,80,11.9
2013,1,8,7,19,1.46,5,4.53,78,11.9
2013,1,8,7,49,1.45,5,4.49,81,11.9
2013,1,8,8,19,1.45,5.56,4.57,88,11.9
2013,1,8,8,49,1.34,5.56,4.47,81,11.9
2013,1,8,9,19,1.44,5.26,4.57,81,11.9
2013,1,8,9,49,1.41,5.26,4.63,78,11.9
2013,1,8,10,19,1.43,5.56,4.45,88,11.9
2013,1,8,10,49,1.42,5.88,4.59,87,11.8
2013,1,8,11,19,1.4,5.56,4.53,82,11.8
2013,1,8,11,49,1.43,5.56,4.61,84,11.8
2013,1,8,12,19,1.4,5,4.58,77,11.8
2013,1,8,12,49,1.31,5.26,4.53,82,11.8
2013,1,8,13,49,1.29,5.88,4.68,91,11.7
2013,1,8,14,19,1.23,5.26,4.6,80,11.7
2013,1,8,14,49,1.25,5.26,4.62,91,11.7
2013,1,8,15,19,1.16,5.56,4.55,92,11.7
2013,1,8,15,49,1.28,5.56,4.7,89,11.7
2013,1,8,16,19,1.19,5.56,4.68,95,11.7
2013,1,8,16,49,1.17,5.56,4.69,96,11.7
2013,1,8,17,19,1.13,5.88,4.68,94,11.7
2013,1,8,17,49,1.14,6.25,4.71,98,11.8
2013,1,8,18,19,1.19,5,4.71,94,11.8
2013,1,8,18,49,1.14,5.88,4.68,101,11.8
2013,1,8,19,19,1.08,5.88,4.68,108,11.8
2013,1,8,19,49,1.08,5.56,4.7,106,11.9
2013,1,8,20,19,1.03,5.26,4.63,102,11.8
2013,1,8,20,49,1.04,5.56,4.71,101,11.8
2013,1,8,21,19,0.99,5.56,4.79,105,11.8
2013,1,8,21,49,0.93,4.76,4.62,99,11.8
2013,1,8,22,19,0.96,5.56,4.77,95,11.7
2013,1,8,22,49,0.93,5.88,4.82,111,11.7
2013,1,8,23,19,0.86,5.26,4.7,106,11.7
2013,1,8,23,49,0.82,5.88,4.69,115,11.7
2013,1,9,0,19,0.79,5.56,4.76,108,11.7
2013,1,9,1,19,0.76,7.14,4.78,115,11.7
2013,1,9,1,49,0.75,6.25,4.72,119,11.7
2013,1,9,2,19,0.73,5.56,4.68,115,11.7
2013,1,9,2,49,0.74,6.25,4.9,120,11.6
2013,1,9,3,49,0.71,5.88,4.74,126,11.6
2013,1,9,4,19,0.68,6.67,4.8,115,11.6
2013,1,9,5,19,0.69,6.67,4.97,115,11.6
2013,1,9,5,49,0.68,6.25,4.88,119,11.6
2013,1,9,6,19,0.69,5.26,4.93,125,11.6
2013,1,9,7,19,0.74,5.88,4.9,122,11.6
2013,1,9,7,49,0.76,5.88,5,122,11.6
2013,1,9,8,19,0.74,5.88,4.97,127,11.7
2013,1,9,8,49,0.78,5.56,5.09,123,11.7
2013,1,9,9,19,0.74,5.26,5.04,120,11.7
2013,1,9,9,49,0.76,5.88,5.05,132,11.7
2013,1,9,10,19,0.75,5.56,4.99,120,11.7
2013,1,9,10,49,0.8,6.25,5.11,120,11.7
2013,1,9,11,19,0.73,6.25,5.1,129,11.7
2013,1,9,11,49,0.76,5.88,5.13,129,11.7
2013,1,9,12,19,0.72,6.67,5.03,120,11.7
2013,1,9,12,49,0.7,7.14,4.97,130,11.7
2013,1,9,13,19,0.73,6.25,5.13,126,11.7
2013,1,9,13,49,0.67,6.67,4.92,123,11.6
2013,1,9,14,19,0.71,6.25,5.05,127,11.7
2013,1,9,14,49,0.64,6.67,5.13,120,11.7
2013,1,9,15,19,0.65,6.67,5.05,130,11.6
2013,1,9,15,49,0.64,6.25,4.8,120,11.6
2013,1,9,16,19,0.7,6.25,4.87,127,11.6
2013,1,9,16,49,0.74,6.25,5.03,125,11.7
2013,1,9,17,19,0.68,5.88,4.8,126,11.7
2013,1,9,17,49,0.73,5.88,4.95,120,11.7
2013,1,9,18,19,0.74,5.88,4.92,127,11.8
2013,1,9,18,49,0.76,5.88,4.82,127,11.8
2013,1,9,19,19,0.8,6.25,4.95,127,11.9
2013,1,9,19,49,0.8,5.88,4.95,129,11.9
2013,1,9,20,19,0.79,5.88,4.9,122,11.8
2013,1,9,21,19,0.79,5.26,4.95,129,11.9
2013,1,9,21,49,0.84,5.56,4.96,122,11.8
2013,1,9,22,49,0.78,6.67,4.92,125,11.8
2013,1,10,1,19,0.71,5,5.03,122,11.7
2013,1,10,1,49,0.7,6.25,4.95,125,11.7
2013,1,10,3,19,0.71,5.88,5.19,119,11.7
2013,1,10,4,19,0.65,7.69,5.24,125,11.7
2013,1,10,5,19,0.68,5.88,5.27,120,11.7
2013,1,10,5,49,0.65,5.88,5.24,120,11.7
2013,1,10,6,19,0.69,5.26,5.39,125,11.6
2013,1,10,7,49,0.68,5.56,5.58,122,11.7
2013,1,10,9,49,0.69,9.09,5.66,122,11.8
2013,1,10,10,19,0.66,5.88,5.63,122,11.7
2013,1,10,11,19,0.68,6.67,5.88,123,11.8
2013,1,10,12,19,0.62,7.69,5.86,125,11.8
2013,1,10,12,49,0.62,6.67,5.93,120,11.8
2013,1,10,13,19,0.6,6.67,5.88,119,11.8
2013,1,10,13,49,0.6,9.09,5.25,129,11.8
2013,1,10,14,19,0.61,8.33,4.56,130,11.8
2013,1,10,14,49,0.71,9.09,4.49,136,11.8
2013,1,10,15,49,0.66,9.09,4.04,120,11.8
2013,1,10,16,19,0.75,9.09,3.88,129,11.8
2013,1,10,17,19,0.8,8.33,4,122,11.9
2013,1,10,18,19,0.89,8.33,4.05,122,11.9
2013,1,10,18,49,0.99,4,4.18,95,12
2013,1,10,19,19,1.04,5,4.23,105,11.9
2013,1,10,20,19,1.16,5,4.36,102,12
2013,1,10,20,49,1.13,5.56,4.29,105,12
2013,1,10,21,19,1.28,5.26,4.43,104,12
2013,1,10,22,19,1.31,5.56,4.44,98,12
2013,1,10,23,19,1.33,5.56,4.6,92,12
2013,1,11,0,19,1.34,5.26,4.59,89,12
2013,1,11,0,49,1.29,5.26,4.62,88,12
2013,1,11,1,19,1.32,5.88,4.64,91,12
2013,1,11,1,49,1.23,5.56,4.49,88,12
2013,1,11,2,19,1.22,5.88,4.54,88,11.9
2013,1,11,2,49,1.29,5.88,4.63,88,11.9
2013,1,11,3,19,1.28,5.88,4.58,94,11.9
2013,1,11,4,19,1.18,5.56,4.53,89,11.9
2013,1,11,6,19,1.38,5.88,4.64,92,11.9
2013,1,11,7,19,1.28,5.88,4.52,94,11.9
2013,1,11,8,19,1.37,6.25,4.57,111,11.9
2013,1,11,9,19,1.33,4.76,4.66,87,11.9
2013,1,11,9,49,1.3,5,4.55,88,11.9
2013,1,11,10,19,1.34,5,4.66,96,11.9
2013,1,11,11,19,1.27,5,4.66,101,11.9
2013,1,11,11,49,1.18,5.26,4.57,102,11.9
2013,1,11,12,19,1.17,5,4.59,115,11.9
2013,1,11,13,19,1.14,4.76,4.76,106,11.9
2013,1,11,13,49,1.05,9.88,4.78,134,11.9
2013,1,11,14,19,1.01,5.26,4.58,102,11.9
2013,1,11,14,49,1.05,5,4.78,105,12
2013,1,11,15,19,1.03,5,4.83,119,12
2013,1,11,17,19,1.01,4.76,4.89,130,12.2
2013,1,11,17,49,1.04,5,4.96,132,12.2
2013,1,11,18,49,1.07,4.76,4.94,140,12.3
2013,1,11,19,19,1.03,5.26,4.83,126,12.3
2013,1,11,19,49,1.07,5.56,4.87,139,12.3
2013,1,11,20,19,1.11,5.26,4.87,134,12.4
2013,1,11,21,19,1.21,5.26,5.04,146,12.4
2013,1,11,21,49,1.2,5.26,4.95,141,12.4
2013,1,11,22,19,1.27,5.56,5.11,137,12.4
2013,1,11,23,49,1.27,5.56,5.19,139,12.3
2013,1,12,0,19,1.27,5.56,5.13,143,12.3
2013,1,12,0,49,1.24,5.56,5.33,149,12.2
2013,1,12,1,19,1.18,5.56,5.27,137,12.2
2013,1,12,1,49,1.16,5.88,5.27,140,12.3
2013,1,12,2,19,1.15,5.56,5.26,141,12.3
2013,1,12,2,49,1.16,5.56,5.27,141,12.2
2013,1,12,3,19,1.09,5.56,5.32,146,12.1
2013,1,12,3,49,1.06,5.56,5.22,144,12.1
2013,1,12,4,19,1.02,5.56,5.36,143,12
2013,1,12,4,49,1.06,5.56,5.31,141,12
2013,1,12,5,19,0.99,5.88,5.35,136,12
2013,1,12,5,49,1.01,5.26,5.27,150,12
2013,1,12,6,19,1.04,5.26,5.44,136,12
2013,1,12,6,49,1,5.88,5.37,126,12
2013,1,12,7,19,0.97,5.88,5.33,141,12
2013,1,12,7,49,0.91,5.56,5.21,143,12
2013,1,12,8,19,0.94,5.56,5.2,136,12
2013,1,12,8,49,0.95,5.26,5.26,143,12
2013,1,12,9,19,0.98,9.09,5.21,132,12
2013,1,12,11,19,0.96,5,5.14,156,12
2013,1,12,12,19,0.95,9.09,5.25,137,12
2013,1,12,12,49,0.91,10.53,5.26,129,12
2013,1,12,13,49,0.86,9.88,5.24,136,12
