#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 03 15 02 40 999 99.0 99.0  0.44  9.88  4.86  94 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 15 03 10 999 99.0 99.0  0.44  9.88  4.95  94 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 15 03 40 999 99.0 99.0  0.47  4.76  4.45 132 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 15 04 10 999 99.0 99.0  0.54  4.35  4.07 137 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 15 04 40 999 99.0 99.0  0.57  4.55  3.82 144 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 05 10 999 99.0 99.0  0.62  4.00  3.77 165 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 05 40 999 99.0 99.0  0.65  4.35  3.91 164 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 06 10 999 99.0 99.0  0.67  4.35  3.83 168 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 06 40 999 99.0 99.0  0.65  4.35  3.93 182 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 07 10 999 99.0 99.0  0.67  4.17  3.99 182 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 07 40 999 99.0 99.0  0.66  4.76  3.99 178 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 08 10 999 99.0 99.0  0.66  4.55  4.04 174 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 08 40 999 99.0 99.0  0.70  4.55  4.07 174 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 09 10 999 99.0 99.0  0.81  5.26  4.23 164 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 09 40 999 99.0 99.0  0.94  4.76  4.48 168 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 10 10 999 99.0 99.0  1.03  5.88  4.68 157 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 10 40 999 99.0 99.0  1.05  5.56  4.62 174 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 11 10 999 99.0 99.0  1.13  5.56  4.73 172 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 11 40 999 99.0 99.0  1.06  5.88  4.74 165 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 12 10 999 99.0 99.0  1.09  5.88  4.77 165 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 12 40 999 99.0 99.0  1.01  5.88  4.67 172 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 13 10 999 99.0 99.0  1.05  6.25  4.72 164 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 13 40 999 99.0 99.0  0.96  6.25  4.76 164 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 14 10 999 99.0 99.0  0.97  5.88  4.81 178 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 14 40 999 99.0 99.0  0.86  6.25  4.71 167 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 15 15 10 999 99.0 99.0  0.90  6.25  4.79 174 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 15 15 40 999 99.0 99.0  0.84  6.25  4.69 168 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 15 16 10 999 99.0 99.0  0.88  6.25  4.65 171 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 15 16 40 999 99.0 99.0  0.82  5.88  4.25 175 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 15 17 10 999 99.0 99.0  0.82  5.88  4.10 175 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 15 17 40 999 99.0 99.0  0.79  6.25  3.95 177 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 15 18 10 999 99.0 99.0  0.79  6.25  3.92 179 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 15 18 40 999 99.0 99.0  0.87  6.25  3.81 168 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 15 19 10 999 99.0 99.0  0.95  5.88  3.79 177 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 15 19 40 999 99.0 99.0  0.93  5.88  3.68 174 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 15 20 10 999 99.0 99.0  0.88  4.00  3.63 186 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 15 20 40 999 99.0 99.0  0.91  5.88  3.69 175 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 15 21 10 999 99.0 99.0  0.90  5.88  3.70 178 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 15 21 40 999 99.0 99.0  0.93  5.88  3.83 177 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 15 22 10 999 99.0 99.0  0.91  5.56  3.79 178 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 15 22 40 999 99.0 99.0  0.90  5.56  3.66 185 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 15 23 10 999 99.0 99.0  0.79  5.56  3.65 179 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 15 23 40 999 99.0 99.0  0.75  5.56  3.82 179 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 00 10 999 99.0 99.0  0.75  5.56  4.05 182 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 00 40 999 99.0 99.0  0.73  5.88  4.12 182 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 01 10 999 99.0 99.0  0.77  5.88  4.26 191 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 01 40 999 99.0 99.0  0.71  5.56  4.34 186 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 02 10 999 99.0 99.0  0.72  5.88  4.36 185 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 02 40 999 99.0 99.0  0.69  5.56  4.37 181 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 03 10 999 99.0 99.0  0.69  5.26  4.54 184 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 03 40 999 99.0 99.0  0.66  5.88  4.48 178 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 04 10 999 99.0 99.0  0.64  5.88  4.43 172 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 04 40 999 99.0 99.0  0.63  6.25  4.55 181 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 05 10 999 99.0 99.0  0.62  5.88  4.52 175 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 16 05 40 999 99.0 99.0  0.57  5.88  4.44 168 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 16 06 10 999 99.0 99.0  0.60  5.88  4.60 174 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 06 40 999 99.0 99.0  0.60  5.88  4.54 161 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 07 10 999 99.0 99.0  0.60  5.56  4.57 167 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 07 40 999 99.0 99.0  0.56  5.26  4.50 167 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 08 10 999 99.0 99.0  0.59  5.56  4.59 168 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 08 40 999 99.0 99.0  0.57  6.25  4.54 154 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 09 10 999 99.0 99.0  0.59  5.88  4.76 150 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 09 40 999 99.0 99.0  0.56  5.88  4.57 156 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 10 10 999 99.0 99.0  0.55  5.26  4.53 167 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 16 10 40 999 99.0 99.0  0.58  5.26  4.51 165 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 16 11 10 999 99.0 99.0  0.58  5.26  4.70 174 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 11 40 999 99.0 99.0  0.61  5.56  4.62 165 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 12 10 999 99.0 99.0  0.62  5.26  4.71 171 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 12 40 999 99.0 99.0  0.59  5.56  4.68 167 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 13 10 999 99.0 99.0  0.62  5.56  4.74 172 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 13 40 999 99.0 99.0  0.56  5.26  4.65 172 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 14 10 999 99.0 99.0  0.57  5.26  4.64 174 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 14 40 999 99.0 99.0  0.53  5.26  4.86 175 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 16 15 10 999 99.0 99.0  0.49  5.26  4.73 171 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 15 40 999 99.0 99.0  0.50  5.26  4.73 172 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 16 10 999 99.0 99.0  0.47  5.88  4.85 161 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 16 40 999 99.0 99.0  0.45  5.88  4.90 158 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 17 10 999 99.0 99.0  0.45  5.56  4.87 164 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 16 17 40 999 99.0 99.0  0.44  5.56  4.89 156 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 18 10 999 99.0 99.0  0.44  5.56  4.34 164 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 18 40 999 99.0 99.0  0.45  5.56  4.08 157 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 19 10 999 99.0 99.0  0.46  5.26  3.87 161 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 19 40 999 99.0 99.0  0.48  5.56  3.55 156 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 20 10 999 99.0 99.0  0.48  5.00  3.36 163 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 20 40 999 99.0 99.0  0.54  5.26  3.18 150 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 21 10 999 99.0 99.0  0.59  2.70  3.17  54 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 21 40 999 99.0 99.0  0.59  3.12  3.19  70 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 22 10 999 99.0 99.0  0.64  3.45  3.29  81 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 22 40 999 99.0 99.0  0.73  3.33  3.32  75 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 23 10 999 99.0 99.0  0.79  3.85  3.49  82 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 16 23 40 999 99.0 99.0  0.77  3.85  3.45  88 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 17 00 10 999 99.0 99.0  0.78  3.70  3.46  78 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 17 00 40 999 99.0 99.0  0.87  4.17  3.66  99 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 17 01 10 999 99.0 99.0  0.94  4.00  3.96  89 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 17 01 40 999 99.0 99.0  1.19  6.67  4.62 163 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 17 02 10 999 99.0 99.0  1.49  7.14  5.13 163 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 17 02 40 999 99.0 99.0  1.46  7.69  5.20 160 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 17 03 10 999 99.0 99.0  1.50  8.33  5.14 163 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 17 03 40 999 99.0 99.0  1.52  8.33  5.16 161 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 17 04 10 999 99.0 99.0  1.57  8.33  5.28 163 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 04 40 999 99.0 99.0  1.56  8.33  5.10 165 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 05 10 999 99.0 99.0  1.42  8.33  5.05 154 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 05 40 999 99.0 99.0  1.36  8.33  5.16 160 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 06 10 999 99.0 99.0  1.37  8.33  5.33 160 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 06 40 999 99.0 99.0  1.36  8.33  5.35 156 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 07 10 999 99.0 99.0  1.39  8.33  5.45 157 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 07 40 999 99.0 99.0  1.29  8.33  5.35 153 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 08 10 999 99.0 99.0  1.36  8.33  5.46 157 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 08 40 999 99.0 99.0  1.33  8.33  5.25 158 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 09 10 999 99.0 99.0  1.39  9.09  5.13 156 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 09 40 999 99.0 99.0  1.35  8.33  4.97 158 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 10 10 999 99.0 99.0  1.38  8.33  5.18 154 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 17 10 40 999 99.0 99.0  1.41  8.33  5.20 161 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 17 11 10 999 99.0 99.0  1.51  8.33  5.26 157 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 17 11 40 999 99.0 99.0  1.45  9.09  5.00 161 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 17 12 10 999 99.0 99.0  1.44  9.09  5.06 154 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 17 12 40 999 99.0 99.0  1.51  8.33  5.14 154 9999.0 999.0  10.5 999.0 99.0 99.00
2014 03 17 13 10 999 99.0 99.0  1.43  9.09  5.17 153 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 17 13 40 999 99.0 99.0  1.40  9.88  5.03 149 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 17 14 10 999 99.0 99.0  1.37  9.88  5.06 158 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 17 14 40 999 99.0 99.0  1.37  9.09  5.02 153 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 17 15 10 999 99.0 99.0  1.28  9.09  4.74 157 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 17 15 40 999 99.0 99.0  1.34  9.09  4.92 150 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 17 16 10 999 99.0 99.0  1.36  9.09  5.05 150 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 17 16 40 999 99.0 99.0  1.30  8.33  4.93 147 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 17 17 10 999 99.0 99.0  1.28  9.09  4.76 149 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 17 17 40 999 99.0 99.0  1.25  9.09  4.61 146 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 17 18 10 999 99.0 99.0  1.25  9.09  4.77 156 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 17 18 40 999 99.0 99.0  1.32  9.09  4.79 141 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 17 19 10 999 99.0 99.0  1.25  8.33  4.86 143 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 17 19 40 999 99.0 99.0  1.28  8.33  4.94 144 9999.0 999.0  11.0 999.0 99.0 99.00
2014 03 17 20 10 999 99.0 99.0  1.29  9.09  4.83 149 9999.0 999.0  11.0 999.0 99.0 99.00
2014 03 17 20 40 999 99.0 99.0  1.36  9.09  4.87 149 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 17 21 10 999 99.0 99.0  1.43  8.33  4.97 144 9999.0 999.0  11.1 999.0 99.0 99.00
2014 03 17 21 40 999 99.0 99.0  1.33  9.09  4.90 149 9999.0 999.0  11.1 999.0 99.0 99.00
2014 03 17 22 10 999 99.0 99.0  1.35  8.33  4.81 141 9999.0 999.0  11.2 999.0 99.0 99.00
2014 03 17 22 40 999 99.0 99.0  1.40  8.33  5.00 132 9999.0 999.0  11.2 999.0 99.0 99.00
2014 03 17 23 10 999 99.0 99.0  1.44  9.09  5.01 140 9999.0 999.0  11.3 999.0 99.0 99.00
2014 03 17 23 40 999 99.0 99.0  1.45  9.09  4.99 137 9999.0 999.0  11.2 999.0 99.0 99.00
2014 03 18 00 10 999 99.0 99.0  1.37  9.09  4.94 149 9999.0 999.0  11.1 999.0 99.0 99.00
2014 03 18 00 40 999 99.0 99.0  1.35  5.00  4.72  77 9999.0 999.0  11.1 999.0 99.0 99.00
2014 03 18 01 10 999 99.0 99.0  1.48  9.09  4.88 143 9999.0 999.0  11.0 999.0 99.0 99.00
2014 03 18 01 40 999 99.0 99.0  1.41  9.09  4.80 146 9999.0 999.0  10.9 999.0 99.0 99.00
2014 03 18 02 10 999 99.0 99.0  1.52  5.00  4.76  74 9999.0 999.0  10.8 999.0 99.0 99.00
2014 03 18 02 40 999 99.0 99.0  1.54  5.26  4.91  74 9999.0 999.0  10.7 999.0 99.0 99.00
2014 03 18 03 10 999 99.0 99.0  1.48  5.56  4.90  84 9999.0 999.0  10.6 999.0 99.0 99.00
2014 03 18 03 40 999 99.0 99.0  1.57  5.56  5.14  80 9999.0 999.0  10.4 999.0 99.0 99.00
2014 03 18 04 10 999 99.0 99.0  1.42  8.33  4.78 143 9999.0 999.0  10.3 999.0 99.0 99.00
2014 03 18 04 40 999 99.0 99.0  1.39  9.09  4.96 146 9999.0 999.0  10.2 999.0 99.0 99.00
2014 03 18 05 10 999 99.0 99.0  1.44  9.09  4.95 139 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 18 05 40 999 99.0 99.0  1.43  8.33  4.89 136 9999.0 999.0  10.1 999.0 99.0 99.00
2014 03 18 06 10 999 99.0 99.0  1.46  8.33  4.94 139 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 18 06 40 999 99.0 99.0  1.41  9.09  4.79 143 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 18 07 10 999 99.0 99.0  1.37  7.14  4.72 120 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 18 07 40 999 99.0 99.0  1.50  8.33  4.91 134 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 18 08 10 999 99.0 99.0  1.41  9.09  4.78 150 9999.0 999.0  10.0 999.0 99.0 99.00
2014 03 18 08 40 999 99.0 99.0  1.41  8.33  4.75 133 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 09 10 999 99.0 99.0  1.43  6.67  4.75 105 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 09 40 999 99.0 99.0  1.53  5.88  4.68  89 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 10 10 999 99.0 99.0  1.46  6.25  4.60  95 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 10 40 999 99.0 99.0  1.55  7.69  4.77 130 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 11 10 999 99.0 99.0  1.54  5.88  4.61  84 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 11 40 999 99.0 99.0  1.59  5.26  4.74  80 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 12 10 999 99.0 99.0  1.60  6.25  4.78  92 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 12 40 999 99.0 99.0  1.62  5.88  4.80  81 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 13 10 999 99.0 99.0  1.59  6.25  4.75  84 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 13 40 999 99.0 99.0  1.61  5.88  4.92  81 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 14 10 999 99.0 99.0  1.52  6.67  4.87  88 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 15 10 999 99.0 99.0  1.49  5.88  4.85  75 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 15 40 999 99.0 99.0  1.45  5.56  4.91  75 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 16 10 999 99.0 99.0  1.42  5.88  4.75  78 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 16 40 999 99.0 99.0  1.46  5.56  4.62  75 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 17 10 999 99.0 99.0  1.38 12.50  4.61  94 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 17 40 999 99.0 99.0  1.32  6.25  4.57  81 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 18 10 999 99.0 99.0  1.29 11.76  4.48  88 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 18 40 999 99.0 99.0  1.35  5.88  4.32  81 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 19 10 999 99.0 99.0  1.31  6.25  4.27  85 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 19 40 999 99.0 99.0  1.26 11.11  4.37  89 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 20 10 999 99.0 99.0  1.25 11.11  4.38  84 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 20 40 999 99.0 99.0  1.29 11.11  4.30  89 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 21 10 999 99.0 99.0  1.28 10.53  4.33  96 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 21 40 999 99.0 99.0  1.27  4.35  4.23  33 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 22 10 999 99.0 99.0  1.24  4.55  4.30  42 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 22 40 999 99.0 99.0  1.16 10.53  4.20  88 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 18 23 10 999 99.0 99.0  1.12  4.17  4.13  30 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 18 23 40 999 99.0 99.0  1.12  3.85  4.07  25 9999.0 999.0   9.9 999.0 99.0 99.00
2014 03 19 00 10 999 99.0 99.0  1.08  4.17  4.13  33 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 00 40 999 99.0 99.0  1.09  4.17  4.11  36 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 01 10 999 99.0 99.0  1.03 11.11  4.14  88 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 01 40 999 99.0 99.0  1.05 10.53  4.08  91 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 02 10 999 99.0 99.0  1.00 11.76  4.24  88 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 02 40 999 99.0 99.0  1.00 10.53  4.22  85 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 03 10 999 99.0 99.0  1.01 10.53  4.14  91 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 03 40 999 99.0 99.0  1.09 11.11  4.30  95 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 04 10 999 99.0 99.0  1.09  4.76  4.26  59 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 04 40 999 99.0 99.0  1.16 12.50  4.55  94 9999.0 999.0   9.8 999.0 99.0 99.00
2014 03 19 05 10 999 99.0 99.0  1.20 11.76  4.56  99 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 05 40 999 99.0 99.0  1.20  4.35  4.56  60 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 06 10 999 99.0 99.0  1.18 11.76  4.68  98 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 06 40 999 99.0 99.0  1.20 11.76  4.91  99 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 07 10 999 99.0 99.0  1.19 11.11  4.75  89 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 07 40 999 99.0 99.0  1.23 12.50  4.88  84 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 08 10 999 99.0 99.0  1.28 11.11  5.17  92 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 08 40 999 99.0 99.0  1.23 12.50  4.96 102 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 09 10 999 99.0 99.0  1.23 11.76  5.17  87 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 09 40 999 99.0 99.0  1.28 11.76  5.40  99 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 10 10 999 99.0 99.0  1.30 12.50  5.60  91 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 10 40 999 99.0 99.0  1.27 12.50  5.35  87 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 11 10 999 99.0 99.0  1.23 11.76  5.30  95 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 11 40 999 99.0 99.0  1.26 12.50  5.39  84 9999.0 999.0   9.7 999.0 99.0 99.00
2014 03 19 12 10 999 99.0 99.0  1.18 11.11  5.39  87 9999.0 999.0   9.7 999.0 99.0 99.00
