YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2012,1,4,16,51,0.67,10.53,7.46,95,12.7
2012,1,4,17,21,0.65,10.53,7.35,98,12.7
2012,1,4,17,51,0.64,10.53,7.25,104,12.7
2012,1,4,18,21,0.55,9.88,6.98,89,12.8
2012,1,4,18,51,0.62,11.11,7.54,91,12.8
2012,1,4,19,51,0.54,10.53,7.27,105,12.7
2012,1,4,20,21,0.61,11.11,5.85,99,12.7
2012,1,4,20,51,0.59,11.11,5.07,87,12.6
2012,1,4,21,21,0.56,11.11,4.5,84,12.5
2012,1,4,21,51,0.64,9.88,4.09,94,12.5
2012,1,4,22,21,0.67,9.88,4.01,80,12.4
2012,1,4,22,51,0.76,10.53,3.75,94,12.4
2012,1,4,23,21,0.8,3.33,3.77,212,12.4
2012,1,4,23,51,0.84,3.45,3.52,209,12.4
2012,1,5,0,21,0.87,3.7,3.67,203,12.4
2012,1,5,0,51,0.98,3.85,3.76,202,12.4
2012,1,5,1,21,0.97,3.85,3.7,205,12.4
2012,1,5,1,51,0.99,3.85,3.71,206,12.4
2012,1,5,2,21,1.13,4.35,3.87,194,12.4
2012,1,5,2,51,1.01,4.35,3.92,196,12.3
2012,1,5,3,21,0.95,4.55,3.93,189,12.3
2012,1,5,3,51,0.96,4.76,3.95,186,12.3
2012,1,5,4,21,0.91,4.76,3.96,188,12.4
2012,1,5,4,51,0.93,5,4.01,188,12.4
2012,1,5,5,21,0.96,4.76,3.87,191,12.4
2012,1,5,5,51,0.99,4.76,3.94,192,12.4
2012,1,5,6,21,0.99,5.26,3.81,185,12.4
2012,1,5,6,51,1.02,4.17,3.85,192,12.4
2012,1,5,7,21,1.03,4.76,3.93,188,12.4
2012,1,5,7,51,0.99,5,3.98,186,12.4
2012,1,5,8,21,1.04,4.55,3.93,189,12.4
2012,1,5,8,51,1.03,6.25,4.05,186,12.4
2012,1,5,9,21,1,5,4,186,12.4
2012,1,5,9,51,0.98,4,3.85,198,12.3
2012,1,5,10,21,0.99,4,3.89,198,12.3
2012,1,5,10,51,1.01,5.88,4.03,184,12.3
2012,1,5,11,21,0.97,13.33,4.02,94,12.2
2012,1,5,11,51,0.93,5.88,4.03,189,12.2
2012,1,5,12,21,0.94,6.67,4.08,184,12.2
2012,1,5,12,51,0.91,6.67,3.94,189,12.2
2012,1,5,13,21,0.86,12.5,3.93,102,12.2
2012,1,5,13,51,0.8,12.5,3.98,106,12.2
2012,1,5,14,21,0.79,7.14,4.17,182,12.2
2012,1,5,14,51,0.71,12.5,4.09,111,12.2
2012,1,5,15,21,0.68,12.5,4.35,102,12.2
2012,1,5,15,51,0.62,12.5,4.51,106,12.2
2012,1,5,16,21,0.58,12.5,4.85,99,12.3
2012,1,5,16,51,0.56,13.33,5.24,102,12.3
2012,1,5,17,21,0.57,11.11,6.13,112,12.4
2012,1,5,17,51,0.54,12.5,6.25,104,12.4
2012,1,5,18,21,0.53,12.5,6.53,106,12.4
2012,1,5,18,51,0.6,9.88,6.83,115,12.4
2012,1,5,19,21,0.6,10.53,6.64,109,12.4
2012,1,5,19,51,0.56,13.33,5.6,112,12.4
2012,1,5,20,21,0.63,13.33,5.07,105,12.4
2012,1,5,20,51,0.68,7.14,5.11,172,12.4
2012,1,5,21,21,0.66,8.33,4.67,164,12.3
2012,1,5,21,51,0.69,11.76,4.55,113,12.3
2012,1,5,22,21,0.76,12.5,4.69,96,12.3
2012,1,5,22,51,0.73,7.69,4.49,171,12.3
2012,1,5,23,21,0.69,11.76,4.17,109,12.3
2012,1,5,23,51,0.73,7.69,4.29,170,12.2
2012,1,6,0,21,0.69,11.11,4.18,116,12.2
2012,1,6,1,21,0.68,7.14,4.49,171,12.2
2012,1,6,1,51,0.66,11.76,4.66,99,12.2
2012,1,6,2,21,0.6,11.76,4.89,105,12.1
2012,1,6,2,51,0.58,12.5,4.98,105,11.9
2012,1,6,3,21,0.57,11.76,5.3,111,11.9
2012,1,6,3,51,0.55,11.11,5.41,96,11.9
2012,1,6,4,21,0.51,11.76,5.33,98,11.9
2012,1,6,4,51,0.52,10.53,5.62,111,11.9
2012,1,6,5,21,0.5,11.76,5.33,102,11.9
2012,1,6,5,51,0.47,11.76,5.09,111,11.9
2012,1,6,6,21,0.52,11.11,5.58,111,11.9
2012,1,6,6,51,0.5,10.53,5.26,118,11.9
2012,1,6,7,21,0.48,11.11,5.15,112,11.9
2012,1,6,7,51,0.47,11.11,5.1,109,11.9
2012,1,6,8,21,0.48,11.76,5.08,96,11.9
2012,1,6,8,51,0.5,11.76,5.16,111,11.8
2012,1,6,9,21,0.49,11.76,5.19,105,11.8
2012,1,6,9,51,0.47,10.53,5.02,113,11.8
2012,1,6,10,21,0.52,11.11,5.12,113,11.8
2012,1,6,10,51,0.5,11.76,4.97,102,11.8
2012,1,6,11,21,0.49,10.53,4.94,119,11.8
2012,1,6,11,51,0.46,11.11,4.77,112,11.8
2012,1,6,12,21,0.48,11.11,4.79,109,11.7
2012,1,6,12,51,0.46,11.11,4.62,109,11.7
2012,1,6,13,21,0.47,11.11,4.88,118,11.7
2012,1,6,13,51,0.45,11.11,4.89,116,11.7
2012,1,6,14,21,0.45,11.11,4.81,113,11.7
2012,1,6,14,51,0.47,11.11,5.15,115,11.8
2012,1,6,15,21,0.44,11.11,5.04,116,11.8
2012,1,6,15,51,0.46,9.88,5.36,125,11.9
2012,1,6,16,21,0.44,10.53,4.95,120,11.9
2012,1,6,16,51,0.47,11.11,5.2,123,12
2012,1,6,17,21,0.44,11.11,4.3,119,12
2012,1,6,17,51,0.47,11.76,3.88,116,12
2012,1,6,18,21,0.52,10.53,3.74,120,12
2012,1,6,19,21,0.59,10.53,3.58,125,12
2012,1,6,19,51,0.61,9.88,3.46,113,12
2012,1,6,20,21,0.63,10.53,3.63,132,12.1
2012,1,6,20,51,0.62,12.5,3.44,108,12.1
2012,1,6,21,21,0.56,11.11,3.76,130,12.1
2012,1,6,21,51,0.56,10.53,3.59,119,12
2012,1,6,22,21,0.57,11.11,3.65,113,12.1
2012,1,6,22,51,0.59,10.53,3.68,118,12.1
2012,1,6,23,21,0.63,11.76,3.59,106,12.1
2012,1,6,23,51,0.66,11.11,3.69,122,12.1
2012,1,7,0,21,0.67,4,3.63,177,12.1
2012,1,7,0,51,0.66,11.11,3.71,116,12.1
2012,1,7,1,21,0.66,11.11,3.74,120,12.1
2012,1,7,1,51,0.63,4.17,3.82,181,12.1
2012,1,7,2,21,0.64,11.76,3.84,119,12.1
2012,1,7,2,51,0.64,11.11,3.98,109,12.1
2012,1,7,3,21,0.68,10.53,3.94,116,12.1
2012,1,7,3,51,0.73,9.88,4.13,122,12
2012,1,7,4,21,0.71,10.53,4.11,125,12.1
2012,1,7,4,51,0.69,5,4.07,184,12
2012,1,7,5,21,0.74,5,4.05,181,12
2012,1,7,5,51,0.75,5.26,4.01,181,12
2012,1,7,6,21,0.76,5.26,4.04,179,12.1
2012,1,7,6,51,0.86,5.26,4.23,181,12.1
2012,1,7,7,21,0.82,5.26,4.08,182,12
2012,1,7,7,51,0.81,5.26,4.1,178,12.1
2012,1,7,8,21,0.78,5.26,4.07,184,12
2012,1,7,8,51,0.79,5.56,4.12,181,12
2012,1,7,9,21,0.78,9.88,4.27,116,12
2012,1,7,9,51,0.74,5.26,4.17,186,12
2012,1,7,10,21,0.82,5.26,4.28,184,12
2012,1,7,10,51,0.77,5.56,4.29,182,12
2012,1,7,11,21,0.81,5.56,4.33,182,12
2012,1,7,11,51,0.79,5.26,4.3,182,12
2012,1,7,12,21,0.76,5.26,4.09,186,12
2012,1,7,12,51,0.75,5.26,4.1,185,12
2012,1,7,13,21,0.78,10.53,4.31,120,12
2012,1,7,13,51,0.76,5.56,4.15,184,12
2012,1,7,14,21,0.79,5.56,4.36,184,12.1
2012,1,7,14,51,0.75,11.11,4.17,120,12.1
2012,1,7,15,21,0.77,5.56,4.2,184,12.1
2012,1,7,15,51,0.72,5.56,4.19,182,12.2
2012,1,7,16,21,0.72,5.88,4.36,181,12.2
2012,1,7,16,51,0.72,10.53,4.25,125,12.2
2012,1,7,17,21,0.71,5.88,4.06,175,12.2
2012,1,7,17,51,0.77,11.11,4,127,12.2
2012,1,7,18,21,0.76,10.53,3.95,119,12.2
2012,1,7,18,51,0.79,10.53,3.88,130,12.3
2012,1,7,20,21,0.85,3.57,3.74,194,12.3
2012,1,7,20,51,0.8,9.88,3.84,125,12.3
2012,1,7,21,21,0.75,9.88,3.8,127,12.3
2012,1,7,21,51,0.76,10.53,3.91,125,12.3
2012,1,7,22,21,0.74,5.56,4.02,167,12.3
2012,1,7,23,21,0.76,5.26,4.14,172,12.3
2012,1,7,23,51,0.76,5,4.28,174,12.3
2012,1,8,0,21,0.77,5.56,4.35,171,12.3
2012,1,8,0,51,0.74,10.53,4.26,123,12.3
2012,1,8,1,21,0.73,5.56,4.35,170,12.3
2012,1,8,2,21,0.71,11.76,4.15,122,12.3
2012,1,8,2,51,0.75,9.88,4.28,127,12.3
2012,1,8,3,21,0.71,5.56,4.03,174,12.3
2012,1,8,3,51,0.77,11.11,4.12,120,12.3
2012,1,8,4,21,0.74,4.76,4.07,178,12.2
2012,1,8,4,51,0.72,5.26,4.18,175,12.2
2012,1,8,5,51,0.76,10.53,4.59,137,12.2
2012,1,8,6,21,0.73,10.53,4.52,130,12.2
2012,1,8,6,51,0.78,5.88,4.69,174,12.2
2012,1,8,7,21,0.78,5.56,4.73,177,12.2
2012,1,8,7,51,0.72,5.56,4.49,177,12.2
2012,1,8,8,21,0.73,5.26,4.57,175,12.2
2012,1,8,8,51,0.72,5.26,4.54,172,12.2
2012,1,8,9,21,0.7,5.56,4.59,178,12.2
2012,1,8,9,51,0.72,5.56,4.67,174,12.2
2012,1,8,10,21,0.68,5.26,4.62,184,12.2
2012,1,8,10,51,0.73,5.56,4.74,175,12.2
2012,1,8,11,21,0.7,5.56,4.67,179,12.2
2012,1,8,11,51,0.71,5.56,4.73,178,12.2
2012,1,8,12,21,0.66,5.56,4.74,179,12.2
2012,1,8,12,51,0.66,5.56,4.81,184,12.2
2012,1,8,13,51,0.64,5.56,4.62,185,12.2
2012,1,8,14,51,0.57,5.26,4.71,182,12.3
2012,1,8,15,21,0.54,10.53,5.01,123,12.3
2012,1,8,15,51,0.49,11.11,5.11,132,12.4
2012,1,8,16,21,0.52,11.11,5.03,130,12.4
2012,1,8,16,51,0.54,11.11,4.14,144,12.4
2012,1,8,17,21,0.6,9.88,3.9,130,12.5
2012,1,8,17,51,0.65,10.53,3.64,112,12.5
2012,1,8,18,21,0.69,10.53,3.66,123,12.5
2012,1,8,18,51,0.7,3.45,3.71,66,12.5
2012,1,8,19,21,0.68,6.25,3.97,164,12.6
2012,1,8,19,51,0.72,11.11,4.17,122,12.6
2012,1,8,20,21,0.66,5.88,4.12,164,12.6
2012,1,8,20,51,0.66,10.53,4.18,123,12.6
2012,1,8,21,21,0.7,5.88,4.31,158,12.6
2012,1,8,21,51,0.71,10.53,4.35,127,12.6
2012,1,8,22,21,0.7,9.88,4.39,130,12.6
2012,1,8,22,51,0.76,10.53,4.49,133,12.6
2012,1,8,23,21,0.74,9.88,4.46,113,12.6
2012,1,8,23,51,0.8,5.26,4.49,144,12.6
2012,1,9,0,21,0.74,10.53,4.44,119,12.6
2012,1,9,0,51,0.72,5,4.39,134,12.6
2012,1,9,1,21,0.76,4.76,4.31,115,12.6
2012,1,9,1,51,0.76,10.53,4.26,119,12.6
2012,1,9,2,51,0.86,4.76,4.01,99,12.6
2012,1,9,3,21,0.88,5,3.93,109,12.6
2012,1,9,3,51,0.89,4.35,3.93,91,12.6
2012,1,9,4,21,0.88,4.55,3.96,91,12.6
2012,1,9,4,51,0.94,4.76,4.1,92,12.6
2012,1,9,5,21,0.89,4.76,4.07,95,12.6
2012,1,9,6,21,0.88,10.53,4.16,118,12.6
2012,1,9,6,51,0.88,4.76,4.13,85,12.6
2012,1,9,7,51,0.93,5,4.08,101,12.6
2012,1,9,8,21,0.95,5,4.09,87,12.6
2012,1,9,8,51,1.01,5,3.99,98,12.6
2012,1,9,9,51,0.96,4.76,4.02,84,12.6
2012,1,9,10,21,0.98,4.76,3.98,82,12.6
2012,1,9,10,51,0.95,4.76,3.98,87,12.6
2012,1,9,11,21,0.9,4.76,3.92,87,12.6
2012,1,9,11,51,0.94,4.55,4.05,80,12.6
2012,1,9,12,21,0.9,4.76,4.07,78,12.6
2012,1,9,12,51,0.89,4.76,4.05,80,12.7
2012,1,9,13,51,0.88,5,3.98,80,12.7
2012,1,9,14,21,0.91,4.76,3.98,77,12.7
2012,1,9,14,51,0.91,9.88,4.18,133,12.7
2012,1,9,15,21,0.83,4.76,4.01,77,12.8
2012,1,9,15,51,0.83,4.76,4.16,74,12.8
2012,1,9,16,21,0.8,5,4,71,12.8
2012,1,9,16,51,0.82,10.53,4.2,130,12.9
2012,1,9,17,21,0.8,5,4.17,75,12.9
2012,1,9,17,51,0.75,11.11,4.21,132,13
2012,1,9,18,21,0.84,5.26,4.27,84,13
2012,1,9,18,51,0.75,4.35,4.25,77,13
2012,1,9,20,21,0.72,9.88,4.43,122,13
2012,1,9,20,51,0.7,9.88,4.58,126,13
2012,1,9,21,21,0.68,10.53,4.39,132,13
2012,1,9,21,51,0.71,9.88,4.51,123,13
2012,1,9,22,21,0.68,9.09,4.44,129,13
2012,1,9,22,51,0.68,5.26,4.57,82,13
2012,1,9,23,21,0.61,9.88,4.54,130,13
2012,1,9,23,51,0.62,10.53,4.69,123,13
2012,1,10,0,21,0.61,10.53,4.89,119,13
2012,1,10,0,51,0.56,9.88,4.79,116,13
2012,1,10,1,21,0.53,10.53,4.95,125,13
2012,1,10,1,51,0.5,10.53,4.93,126,13
2012,1,10,2,21,0.53,9.88,5.42,133,13
2012,1,10,2,51,0.49,10.53,5.52,112,12.9
2012,1,10,4,21,0.49,9.88,5.21,129,12.9
2012,1,10,4,51,0.49,10.53,5.83,126,12.8
2012,1,10,5,21,0.47,9.88,5.78,115,12.8
2012,1,10,5,51,0.48,9.88,5.88,123,12.7
2012,1,10,6,21,0.49,9.88,5.48,133,12.7
2012,1,10,7,21,0.5,9.88,4.67,125,12.6
2012,1,10,7,51,0.5,10.53,4.69,133,12.6
2012,1,10,8,21,0.5,10.53,4.8,129,12.6
2012,1,10,9,51,0.49,9.88,5.3,134,12.9
2012,1,10,10,51,0.5,9.88,4.25,139,12.9
2012,1,10,11,21,0.52,10.53,4.28,123,12.9
2012,1,10,11,51,0.54,9.88,4.47,129,13
2012,1,10,12,51,0.53,9.88,4.65,134,13
2012,1,10,13,21,0.5,9.88,4.41,127,13
2012,1,10,13,51,0.47,9.09,4.39,127,13
2012,1,10,14,21,0.48,9.88,4.58,122,13
2012,1,10,14,51,0.47,10.53,4.64,126,13
2012,1,10,15,21,0.44,9.88,4.73,118,13
2012,1,10,15,51,0.41,9.88,4.72,133,12.9
2012,1,10,16,21,0.43,9.88,4.74,123,12.9
2012,1,10,16,51,0.42,9.88,4.58,139,12.9
2012,1,10,17,21,0.42,10.53,4.64,133,12.9
2012,1,10,17,51,0.43,10.53,4.67,130,12.8
2012,1,10,18,21,0.41,10.53,4.76,130,12.9
2012,1,10,18,51,0.41,10.53,4.67,129,12.9
2012,1,10,19,21,0.41,10.53,4.99,133,12.9
2012,1,10,19,51,0.4,9.09,4.74,133,13
2012,1,10,20,21,0.42,9.09,5.24,119,12.9
2012,1,10,21,51,0.43,9.09,5.23,125,13.1
2012,1,10,22,21,0.42,9.09,5.29,133,13.1
2012,1,10,22,51,0.44,9.88,5.17,129,13.1
2012,1,10,23,21,0.48,9.09,5.53,134,13.1
2012,1,11,0,21,0.48,9.88,5.32,133,13
2012,1,11,0,51,0.49,5,5.2,163,13
2012,1,11,1,21,0.5,9.88,5.31,123,13
2012,1,11,1,51,0.51,9.88,5.4,127,13
2012,1,11,2,21,0.49,9.88,5.23,127,13
2012,1,11,2,51,0.49,9.88,5.37,132,13
2012,1,11,3,21,0.51,9.09,5.22,127,13
2012,1,11,3,51,0.47,4.76,5.22,168,13
2012,1,11,4,21,0.47,9.09,5.59,127,13
2012,1,11,4,51,0.46,9.88,5.42,127,13
2012,1,11,5,21,0.44,9.88,5.63,139,13
2012,1,11,5,51,0.45,9.88,5.69,129,13
2012,1,11,6,21,0.43,9.09,5.57,126,13
2012,1,11,6,51,0.43,9.09,5.4,139,13
2012,1,11,7,21,0.43,9.88,5.25,125,13
2012,1,11,7,51,0.48,9.88,4.79,134,13
2012,1,11,8,21,0.5,9.88,4.67,147,13
2012,1,11,8,51,0.48,9.09,4.03,133,13
2012,1,11,9,21,0.55,8.33,3.81,119,13
2012,1,11,9,51,0.59,8.33,3.67,119,13
2012,1,11,10,21,0.6,9.88,3.65,125,13.3
2012,1,11,11,21,0.67,3.33,3.47,81,13.4
2012,1,11,11,51,0.73,3.33,3.66,85,13.4
2012,1,11,12,21,0.81,3.7,3.83,82,13.5
2012,1,11,12,51,0.79,4,3.73,85,13.6
2012,1,11,13,21,0.82,4,3.81,81,13.6
2012,1,11,13,51,0.86,4.35,3.86,87,13.7
2012,1,11,14,51,0.8,4.35,3.95,88,13.7
2012,1,11,15,21,0.83,4.17,3.96,82,13.7
2012,1,11,15,51,0.8,4.55,3.93,82,13.7
2012,1,11,16,51,0.77,4.55,4.06,82,13.7
2012,1,11,17,21,0.77,4.76,4.02,75,13.7
2012,1,11,17,51,0.73,4.76,3.93,78,13.7
2012,1,11,18,51,0.7,4.76,3.79,77,13.7
2012,1,11,19,21,0.7,4.35,3.89,74,13.8
2012,1,11,19,51,0.66,3.57,3.79,106,13.7
2012,1,11,20,51,0.72,4.17,3.69,91,13.7
2012,1,11,21,21,0.73,3.57,3.6,137,13.7
2012,1,11,21,51,0.78,3.85,3.64,144,13.8
2012,1,11,22,51,1.61,6.25,4.94,149,13.8
2012,1,11,23,21,1.89,7.14,5.46,146,13.8
2012,1,11,23,51,2.08,7.14,5.81,153,13.7
2012,1,12,0,21,1.94,7.14,5.8,153,13.6
2012,1,12,1,21,2.1,8.33,5.91,149,13.5
2012,1,12,1,51,2.15,8.33,6.02,149,13.5
2012,1,12,2,21,1.89,7.69,5.6,150,13.5
2012,1,12,2,51,1.97,8.33,6.08,149,13.5
2012,1,12,3,21,1.96,7.69,5.96,154,13.4
2012,1,12,3,51,1.9,7.69,5.94,150,13.3
2012,1,12,4,21,1.84,8.33,5.95,146,13.4
