YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2016,1,4,0,6,0.61,9.09,5.38,125,17.8
2016,1,4,0,36,0.58,9.88,5.05,137,17.8
2016,1,4,1,6,0.55,9.09,4.79,133,17.8
2016,1,4,1,36,0.64,9.88,5.07,137,17.8
2016,1,4,2,6,0.56,9.88,4.7,136,17.8
2016,1,4,2,36,0.6,9.88,4.71,136,17.7
2016,1,4,3,6,0.6,9.09,4.41,136,17.7
2016,1,4,3,36,0.6,9.88,4.27,132,17.7
2016,1,4,4,6,0.63,9.09,4.61,137,17.7
2016,1,4,4,36,0.58,8.33,4.4,132,17.7
2016,1,4,5,6,0.59,9.09,4.52,139,17.7
2016,1,4,5,36,0.61,9.09,4.69,139,17.7
2016,1,4,6,6,0.6,9.09,4.47,132,17.7
2016,1,4,6,36,0.62,9.09,4.51,136,17.7
2016,1,4,7,6,0.58,9.09,4.31,129,17.6
2016,1,4,7,36,0.6,9.88,4.13,137,17.6
2016,1,4,8,6,0.63,9.88,4.17,146,17.6
2016,1,4,8,36,0.65,9.09,4.18,136,17.6
2016,1,4,9,6,0.68,9.09,3.51,134,17.6
2016,1,4,9,36,0.73,9.09,3.4,133,17.6
2016,1,4,10,6,0.76,9.09,3.54,133,17.5
2016,1,4,10,36,0.81,3.33,3.5,14,17.5
2016,1,4,11,6,0.88,3.33,3.57,9,17.5
2016,1,4,11,36,0.94,3.7,3.63,22,17.4
2016,1,4,12,6,1.07,4,3.63,26,17.4
2016,1,4,12,36,1.04,4.35,3.73,35,17.4
2016,1,4,13,6,1.13,4.55,3.83,42,17.4
2016,1,4,13,36,1.21,4.55,3.9,42,17.4
2016,1,4,14,6,1.29,5,4.03,50,17.4
2016,1,4,14,36,1.33,5,3.92,49,17.4
2016,1,4,15,6,1.37,5,4.12,50,17.4
2016,1,4,15,36,1.28,4.76,4.1,51,17.4
2016,1,4,16,6,1.27,5.26,4.07,57,17.4
2016,1,4,16,36,1.22,5,4.01,56,17.4
2016,1,4,17,6,1.18,4.55,3.99,54,17.4
2016,1,4,17,36,1.18,5.56,4.01,60,17.4
2016,1,4,18,6,1.16,5,3.98,61,17.4
2016,1,4,18,36,1.05,5,3.88,59,17.4
2016,1,4,19,6,1.07,5.26,3.84,63,17.4
2016,1,4,19,36,1.03,4.76,3.74,59,17.4
2016,1,4,20,6,1.02,5,3.75,60,17.4
2016,1,4,20,36,1.05,5,3.64,59,17.4
2016,1,4,21,6,1.04,5,3.83,60,17.4
2016,1,4,21,36,0.95,5,3.75,60,17.4
2016,1,4,22,6,0.97,5.26,3.81,70,17.4
2016,1,4,22,36,1.02,5.26,3.75,66,17.4
2016,1,4,23,6,0.96,4.35,3.75,53,17.4
2016,1,4,23,36,1,5.26,3.72,68,17.3
2016,1,5,0,6,1.1,4.35,3.6,51,17.3
2016,1,5,0,36,1.16,4.55,3.71,53,17.3
2016,1,5,1,6,1.21,4.17,3.76,37,17.3
2016,1,5,1,36,1.23,4.35,3.84,44,17.2
2016,1,5,2,6,1.13,4.55,3.88,46,17.2
2016,1,5,2,36,1.08,4.55,3.73,51,17.2
2016,1,5,3,36,1.03,4.55,3.69,54,17.2
2016,1,5,4,6,1.04,4.35,3.59,51,17.2
2016,1,5,4,36,1.06,4.35,3.65,56,17.2
2016,1,5,5,6,1.07,4.76,3.67,57,17.2
2016,1,5,5,36,1.1,4.35,3.72,56,17.2
2016,1,5,6,6,1.1,4.55,3.78,56,17.2
2016,1,5,6,36,1.14,4.55,3.78,57,17.2
2016,1,5,7,6,1.11,4.76,3.8,53,17.1
2016,1,5,7,36,1.17,4.17,3.78,49,17.1
2016,1,5,8,6,1.11,4.35,3.74,54,17.1
2016,1,5,8,36,1.18,5.26,3.97,68,17
2016,1,5,9,6,1.33,4.55,3.9,57,16.9
2016,1,5,9,36,1.3,5,4.01,60,16.9
2016,1,5,10,6,1.29,4.35,3.9,57,16.9
2016,1,5,10,36,1.27,4.76,3.88,57,16.8
2016,1,5,11,6,1.22,4.35,3.83,54,16.8
2016,1,5,11,36,1.25,4.76,3.92,60,16.7
2016,1,5,12,6,1.27,4.76,3.89,60,16.7
2016,1,5,12,36,1.32,5,4,63,16.7
2016,1,5,13,6,1.19,5,3.89,61,16.6
2016,1,5,13,36,1.28,5,4.01,64,16.5
2016,1,5,14,6,1.32,5.26,4.09,63,16.5
2016,1,5,14,36,1.27,4.35,4.1,56,16.5
2016,1,5,15,6,1.27,5,4.25,63,16.4
2016,1,5,15,36,1.12,5,4.14,60,16.4
2016,1,5,16,6,1.16,5.26,4.22,67,16.4
2016,1,5,16,36,1.13,4.76,4.18,63,16.4
2016,1,5,17,6,1.12,5,4.29,66,16.4
2016,1,5,17,36,1.09,5.26,4.41,71,16.4
2016,1,5,18,6,1.12,10.53,4.56,92,16.4
2016,1,5,18,36,1.05,10.53,4.41,88,16.4
2016,1,5,19,6,1.07,10.53,4.44,89,16.4
2016,1,5,19,36,1.11,10.53,4.43,99,16.4
2016,1,5,20,6,1.14,10.53,4.71,89,16.4
2016,1,5,20,36,1.11,10.53,4.59,89,16.3
2016,1,5,21,6,1.13,10.53,4.47,87,16.3
2016,1,5,21,36,1.17,11.11,4.49,98,16.3
2016,1,5,22,6,1.17,5.26,4.4,78,16.3
2016,1,5,22,36,1.11,11.76,4.44,113,16.2
2016,1,5,23,6,1.21,12.5,4.57,94,16.2
2016,1,5,23,36,1.24,12.5,4.68,89,16.2
2016,1,6,0,36,1.21,10.53,4.62,99,16.2
2016,1,6,1,6,1.22,5,4.61,78,16.1
2016,1,6,1,36,1.24,11.11,4.46,88,16.1
2016,1,6,2,6,1.19,4.76,4.33,75,16.1
2016,1,6,2,36,1.16,5.26,4.32,78,16.1
2016,1,6,3,6,1.19,4.55,4.21,74,16.1
2016,1,6,3,36,1.27,5,4.47,78,16
2016,1,6,4,6,1.3,4.76,4.43,78,16
2016,1,6,4,36,1.38,11.11,4.38,95,16
2016,1,6,5,6,1.36,11.11,4.42,87,16
2016,1,6,5,36,1.29,5,4.4,80,16
2016,1,6,6,6,1.38,12.5,4.72,87,16
2016,1,6,6,36,1.44,11.76,4.91,91,16
2016,1,6,7,6,1.44,13.33,4.84,89,16
2016,1,6,7,36,1.42,12.5,5,87,16
2016,1,6,8,6,1.46,13.33,5.08,95,16
2016,1,6,8,36,1.45,12.5,4.88,106,15.9
2016,1,6,9,6,1.42,12.5,5,102,15.9
2016,1,6,9,36,1.43,12.5,4.93,88,15.9
2016,1,6,10,6,1.44,13.33,5.09,95,15.9
2016,1,6,10,36,1.41,14.29,4.96,98,15.8
2016,1,6,11,6,1.39,12.5,4.99,89,15.8
2016,1,6,11,36,1.4,6.25,4.97,82,15.8
2016,1,6,12,6,1.43,13.33,5.09,96,15.8
2016,1,6,13,36,1.4,5.88,4.8,84,15.8
2016,1,6,14,6,1.4,12.5,4.76,88,15.8
2016,1,6,14,36,1.38,6.25,4.67,85,15.7
2016,1,6,15,6,1.38,13.33,4.86,109,15.7
2016,1,6,15,36,1.41,5.56,4.76,78,15.7
2016,1,6,16,6,1.43,5.56,4.79,81,15.7
2016,1,6,16,36,1.37,6.25,4.74,87,15.7
2016,1,6,17,6,1.38,6.25,4.51,84,15.7
2016,1,6,17,36,1.39,6.25,4.68,89,15.7
2016,1,6,18,6,1.43,12.5,4.66,95,15.7
2016,1,6,18,36,1.39,5.26,4.63,80,15.7
2016,1,6,19,6,1.44,6.25,4.69,87,15.7
2016,1,6,19,36,1.42,5.56,4.7,82,15.7
2016,1,6,20,6,1.45,6.67,4.82,88,15.7
2016,1,6,20,36,1.4,5.56,4.72,81,15.6
2016,1,6,21,6,1.44,5.56,4.62,84,15.6
2016,1,6,21,36,1.47,5.88,4.84,84,15.6
2016,1,6,22,6,1.48,5.56,4.79,85,15.6
2016,1,6,22,36,1.53,6.25,4.92,88,15.6
2016,1,6,23,6,1.5,5.88,4.87,85,15.6
2016,1,6,23,36,1.44,6.67,4.83,91,15.6
2016,1,7,0,6,1.57,5.56,4.81,87,15.5
2016,1,7,0,36,1.48,5.88,4.81,88,15.5
2016,1,7,1,6,1.51,5.56,4.78,82,15.5
2016,1,7,1,36,1.53,5.88,4.96,87,15.5
2016,1,7,2,6,1.58,6.67,4.98,89,15.5
2016,1,7,2,36,1.51,6.25,4.74,89,15.5
2016,1,7,3,6,1.51,5.88,4.88,91,15.5
2016,1,7,3,36,1.48,5.88,4.87,88,15.5
2016,1,7,4,6,1.5,6.25,4.9,88,15.5
2016,1,7,4,36,1.46,6.25,4.79,88,15.5
2016,1,7,5,6,1.53,5,4.87,80,15.5
2016,1,7,5,36,1.49,5.88,4.86,91,15.5
2016,1,7,6,6,1.53,6.25,5.01,94,15.5
2016,1,7,6,36,1.52,5.26,5.01,81,15.5
2016,1,7,7,6,1.55,6.67,5.04,98,15.6
2016,1,7,7,36,1.57,5.88,5.14,88,15.6
2016,1,7,8,6,1.52,6.67,5.02,104,15.6
2016,1,7,8,36,1.51,6.67,5.16,99,15.6
2016,1,7,9,6,1.61,6.67,4.95,101,15.7
2016,1,7,9,36,1.58,5.88,4.96,91,15.7
2016,1,7,10,6,1.55,6.67,5.06,102,15.7
2016,1,7,10,36,1.58,7.14,5,106,15.7
2016,1,7,11,6,1.59,6.67,5.05,99,15.7
2016,1,7,11,36,1.64,6.67,5.05,105,15.7
2016,1,7,12,6,1.66,6.67,5.08,106,15.7
2016,1,7,12,36,1.69,7.14,5.22,108,15.7
2016,1,7,13,6,1.66,7.14,5.11,111,15.6
2016,1,7,13,36,1.56,7.14,5.08,116,15.6
2016,1,7,14,6,1.59,7.69,5.16,112,15.6
2016,1,7,14,36,1.59,7.14,4.99,112,15.6
2016,1,7,15,6,1.54,6.25,5.12,95,15.6
2016,1,7,15,36,1.53,5.88,5.09,91,15.6
2016,1,7,16,6,1.59,7.14,5.2,106,15.6
2016,1,7,16,36,1.55,5.88,5.23,91,15.6
2016,1,7,17,6,1.55,7.69,5.27,115,15.6
2016,1,7,17,36,1.57,7.14,5.48,112,15.6
2016,1,7,18,6,1.56,7.14,5.4,112,15.6
2016,1,7,18,36,1.55,7.14,5.26,111,15.6
2016,1,7,19,6,1.62,8.33,5.29,119,15.6
2016,1,7,19,36,1.59,7.14,5.2,109,15.6
2016,1,7,20,6,1.53,7.14,5.32,112,15.5
2016,1,7,20,36,1.57,7.14,5.29,106,15.5
2016,1,7,21,6,1.55,6.67,5.13,101,15.5
2016,1,7,21,36,1.54,9.09,5.21,132,15.5
2016,1,7,22,6,1.54,7.69,5.19,119,15.5
2016,1,7,22,36,1.55,9.88,5.35,120,15.5
2016,1,7,23,6,1.41,8.33,5.09,119,15.5
2016,1,7,23,36,1.39,8.33,5.1,118,15.5
2016,1,8,0,6,1.5,8.33,5.33,119,15.5
2016,1,8,0,36,1.54,9.09,5.12,129,15.5
2016,1,8,1,6,1.45,8.33,4.87,111,15.5
2016,1,8,1,36,1.53,9.88,5.12,120,15.5
2016,1,8,2,6,1.53,9.09,5.1,123,15.5
2016,1,8,2,36,1.61,9.09,5.34,123,15.5
2016,1,8,3,6,1.54,9.09,5.36,119,15.4
2016,1,8,3,36,1.53,9.09,5.65,113,15.4
2016,1,8,4,6,1.64,9.88,5.8,122,15.4
2016,1,8,4,36,1.53,9.09,5.61,119,15.4
2016,1,8,5,6,1.62,9.09,5.81,118,15.4
2016,1,8,5,36,1.66,9.09,5.91,116,15.3
2016,1,8,6,6,1.61,9.09,5.89,115,15.3
2016,1,8,6,36,1.64,10.53,5.85,130,15.3
2016,1,8,7,6,1.74,9.88,6.02,122,15.3
2016,1,8,7,36,1.74,10.53,5.96,137,15.3
2016,1,8,8,6,1.88,9.88,6.31,123,15.3
2016,1,8,8,36,1.84,10.53,6.19,126,15.2
2016,1,8,9,6,1.76,11.11,6.14,133,15.2
2016,1,8,9,36,1.73,9.88,6.05,123,15.2
2016,1,8,10,6,1.71,10.53,5.97,116,15.2
2016,1,8,10,36,1.73,9.88,6.23,122,15.1
2016,1,8,11,6,1.65,10.53,6.06,120,15.1
2016,1,8,11,36,1.49,10.53,5.78,126,15.1
2016,1,8,12,6,1.55,10.53,6.02,113,15.1
2016,1,8,12,36,1.39,11.76,5.65,122,15.1
2016,1,8,13,6,1.46,10.53,5.7,109,15.1
2016,1,8,13,36,1.58,11.76,6.53,118,15.1
2016,1,8,14,6,1.49,11.76,6.4,118,15.1
2016,1,8,14,36,1.52,10.53,6.34,115,15.1
2016,1,8,15,6,1.45,11.76,6.25,112,15.2
2016,1,8,15,36,1.54,11.11,6.52,112,15.2
2016,1,8,16,6,1.47,11.11,6.5,116,15.2
2016,1,8,16,36,1.38,12.5,6.27,112,15.1
2016,1,8,17,6,1.52,11.76,6.54,113,15.1
2016,1,8,17,36,1.46,11.11,6.34,116,15.1
2016,1,8,18,6,1.5,11.76,6.56,112,15.1
2016,1,8,18,36,1.48,11.76,6.33,104,15.1
2016,1,8,19,6,1.55,11.76,6.22,115,15
2016,1,8,19,36,1.53,11.76,6.14,115,15.1
2016,1,8,20,6,1.52,11.76,6.04,108,15
2016,1,8,20,36,1.61,11.11,6.23,109,15
2016,1,8,21,6,1.61,10.53,6.09,112,15
2016,1,8,21,36,1.64,11.11,6.22,113,15
2016,1,8,22,6,1.59,11.76,6.15,111,15
2016,1,8,22,36,1.53,11.76,5.86,102,15
2016,1,8,23,6,1.55,10.53,5.93,112,15
2016,1,8,23,36,1.52,11.11,5.96,108,15
2016,1,9,0,6,1.5,11.76,5.8,108,15
2016,1,9,0,36,1.53,11.76,5.85,101,15
2016,1,9,1,6,1.48,11.76,5.78,118,15
2016,1,9,1,36,1.45,11.76,5.87,113,15
2016,1,9,2,6,1.49,10.53,5.83,106,15
2016,1,9,2,36,1.36,12.5,5.67,111,15
2016,1,9,3,6,1.41,11.76,5.76,111,15
2016,1,9,3,36,1.41,12.5,5.78,109,15
2016,1,9,4,6,1.42,11.76,5.6,116,15
2016,1,9,4,36,1.37,11.76,5.76,115,15
2016,1,9,5,6,1.44,11.11,5.88,102,14.9
2016,1,9,5,36,1.34,10.53,5.69,112,14.9
2016,1,9,6,6,1.34,11.76,5.85,102,14.9
2016,1,9,6,36,1.36,11.76,5.81,105,14.9
2016,1,9,7,6,1.34,11.11,5.67,101,14.9
2016,1,9,7,36,1.33,11.76,5.64,105,14.9
2016,1,9,8,6,1.35,11.11,5.9,104,14.9
2016,1,9,8,36,1.36,11.76,5.89,111,14.9
2016,1,9,9,6,1.3,11.11,5.51,113,14.9
2016,1,9,9,36,1.31,11.11,5.47,104,14.9
2016,1,9,10,6,1.37,11.11,5.73,106,14.9
2016,1,9,10,36,1.31,11.11,5.53,101,14.9
2016,1,9,11,6,1.33,10.53,5.45,99,14.9
2016,1,9,11,36,1.31,11.76,5.43,105,14.9
2016,1,9,12,6,1.42,10.53,5.65,105,14.9
2016,1,9,12,36,1.35,11.11,5.37,98,14.9
2016,1,9,13,6,1.31,10.53,5.05,101,14.9
2016,1,9,13,36,1.32,11.76,5.06,104,14.9
2016,1,9,14,6,1.3,11.11,5.14,102,14.9
2016,1,9,14,36,1.35,11.11,5.05,112,14.9
2016,1,9,15,6,1.39,11.11,5.19,104,14.9
2016,1,9,15,36,1.31,11.11,5.13,106,14.9
2016,1,9,16,6,1.26,11.11,4.94,108,14.9
2016,1,9,16,36,1.34,10.53,5.29,108,14.9
2016,1,9,17,6,1.29,9.88,5.17,101,15
2016,1,9,17,36,1.25,9.88,4.98,105,14.9
2016,1,9,18,6,1.29,9.88,5.03,92,14.9
2016,1,9,18,36,1.36,10.53,4.88,101,14.9
2016,1,9,19,6,1.42,11.11,5.09,111,14.9
2016,1,9,19,36,1.43,11.11,4.85,102,14.9
2016,1,9,20,6,1.46,10.53,4.99,101,14.9
2016,1,9,20,36,1.44,11.11,5.05,108,14.9
2016,1,9,21,6,1.4,10.53,4.83,101,14.9
2016,1,9,21,36,1.56,11.76,4.95,105,14.8
2016,1,9,22,6,1.52,11.11,4.95,99,14.8
2016,1,9,22,36,1.57,5.56,5.07,106,14.8
2016,1,9,23,6,1.64,6.25,5.06,119,14.8
2016,1,9,23,36,1.78,5,5.22,106,14.8
2016,1,10,0,6,1.79,5.26,5.05,115,14.8
2016,1,10,0,36,1.81,5.88,5.31,126,14.8
2016,1,10,1,6,1.69,5.88,5.23,125,14.9
2016,1,10,1,36,1.58,5.56,5.17,123,14.9
2016,1,10,2,6,1.58,11.11,5.27,105,14.8
2016,1,10,3,6,1.58,5.88,5.15,130,14.9
2016,1,10,3,36,1.61,5.88,5.22,127,14.9
2016,1,10,4,6,1.64,6.67,5.45,136,14.9
2016,1,10,4,36,1.57,7.14,5.55,141,14.9
2016,1,10,5,6,1.58,7.14,5.59,140,14.9
2016,1,10,5,36,1.6,6.67,5.52,132,14.8
2016,1,10,6,6,1.57,6.67,5.67,143,14.8
2016,1,10,6,36,1.72,7.14,5.77,143,14.8
2016,1,10,7,6,1.74,7.69,5.88,137,14.8
2016,1,10,7,36,1.69,7.14,5.78,137,14.8
2016,1,10,8,6,1.75,7.14,5.78,139,14.8
2016,1,10,8,36,1.68,7.69,5.77,137,14.8
2016,1,10,9,6,1.68,7.69,5.87,132,14.9
2016,1,10,9,36,1.72,7.14,5.84,139,14.9
2016,1,10,10,6,1.67,7.69,5.9,134,14.9
2016,1,10,10,36,1.66,7.14,5.84,139,14.9
2016,1,10,11,6,1.72,7.69,5.96,136,14.9
2016,1,10,11,36,1.67,7.69,5.93,139,14.9
2016,1,10,12,6,1.66,7.69,5.98,137,14.9
2016,1,10,12,36,1.6,6.67,5.88,143,14.9
2016,1,10,13,6,1.57,8.33,5.65,134,14.9
2016,1,10,13,36,1.62,7.14,5.23,151,14.9
2016,1,10,14,6,1.58,8.33,5.25,136,14.8
2016,1,10,14,36,1.6,7.69,5.42,141,14.8
2016,1,10,15,6,1.52,7.69,5.63,139,14.8
2016,1,10,15,36,1.47,7.69,5.58,141,14.8
2016,1,10,16,6,1.46,7.69,5.51,144,14.8
2016,1,10,16,36,1.46,7.69,5.44,149,14.8
2016,1,10,17,6,1.47,7.14,5.38,149,14.8
2016,1,10,17,36,1.48,7.69,5.34,147,14.8
2016,1,10,18,6,1.47,7.14,5.34,156,14.8
2016,1,10,18,36,1.55,7.14,5.44,150,14.8
2016,1,10,19,6,1.43,7.69,4.96,150,14.8
2016,1,10,19,36,1.54,7.14,5.32,161,14.8
2016,1,10,20,6,1.49,7.14,5.36,153,14.8
2016,1,10,20,36,1.43,7.14,5.36,160,14.8
2016,1,10,21,6,1.48,7.69,5.28,156,14.8
2016,1,10,21,36,1.36,7.69,5.08,156,14.8
2016,1,10,22,6,1.43,7.69,5.35,157,14.8
2016,1,10,22,36,1.36,7.14,5.14,165,14.8
2016,1,10,23,6,1.34,7.14,5.07,167,14.8
2016,1,10,23,36,1.33,7.14,5.01,167,14.8
2016,1,11,0,6,1.26,7.69,4.81,160,14.8
2016,1,11,0,36,1.27,8.33,4.9,150,14.8
2016,1,11,1,6,1.2,6.67,4.98,171,14.8
2016,1,11,2,6,1.2,6.67,5.05,178,14.7
2016,1,11,2,36,1.18,5.26,4.97,185,14.7
2016,1,11,3,6,1.16,13.33,4.92,108,14.7
2016,1,11,3,36,1.1,7.69,4.64,170,14.7
2016,1,11,4,6,1.1,7.14,4.49,182,14.7
2016,1,11,4,36,1.08,13.33,4.42,111,14.7
2016,1,11,5,6,1.13,13.33,4.44,101,14.7
2016,1,11,5,36,1.06,13.33,4.26,105,14.7
2016,1,11,6,6,1.04,12.5,4.34,112,14.6
2016,1,11,6,36,1.03,12.5,4.25,99,14.6
