#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 02 17 19 999 99.0 99.0  1.10  6.67  4.12 179 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 17 49 999 99.0 99.0  1.11  5.00  4.30  92 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 18 19 999 99.0 99.0  1.06  4.76  4.30  73 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 18 49 999 99.0 99.0  1.07  4.76  4.51  74 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 19 19 999 99.0 99.0  1.02  7.14  4.40 170 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 19 49 999 99.0 99.0  0.95  5.00  4.40  78 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 20 19 999 99.0 99.0  0.95  5.00  4.34  75 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 20 49 999 99.0 99.0  0.99  6.25  4.41 141 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 21 19 999 99.0 99.0  1.00  5.00  4.18  80 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 02 21 49 999 99.0 99.0  1.03  5.00  4.08  74 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 02 22 19 999 99.0 99.0  1.00  5.56  3.97  84 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 02 22 49 999 99.0 99.0  1.03  4.00  4.08  70 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 02 23 19 999 99.0 99.0  1.07  5.00  4.07  78 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 02 23 49 999 99.0 99.0  1.08  5.56  4.19  89 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 00 19 999 99.0 99.0  1.20  4.76  4.34  77 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 00 49 999 99.0 99.0  1.14  5.00  4.22  77 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 01 19 999 99.0 99.0  1.12  5.56  4.30  92 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 01 49 999 99.0 99.0  1.09  4.55  4.22  77 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 02 19 999 99.0 99.0  1.12  5.00  4.39  84 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 02 49 999 99.0 99.0  1.12  5.00  4.44  80 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 03 19 999 99.0 99.0  1.07  5.56  4.39  88 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 03 49 999 99.0 99.0  1.10  5.26  4.38  84 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 04 19 999 99.0 99.0  1.12  5.56  4.41  91 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 04 49 999 99.0 99.0  1.12  5.00  4.38  80 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 05 19 999 99.0 99.0  1.09  5.26  4.34  85 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 05 49 999 99.0 99.0  1.10  5.88  4.44  94 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 06 19 999 99.0 99.0  1.05  4.76  4.38  78 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 06 49 999 99.0 99.0  1.07  5.88  4.40  87 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 07 19 999 99.0 99.0  1.02  5.00  4.23  75 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 07 49 999 99.0 99.0  1.13  5.00  4.36  78 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 08 19 999 99.0 99.0  1.13  5.88  4.26  91 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 08 49 999 99.0 99.0  1.15  5.88  4.39  88 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 09 19 999 99.0 99.0  1.21  5.56  4.38  87 9999.0 999.0  12.3 999.0 99.0 99.00
2013 01 03 09 49 999 99.0 99.0  1.29  5.00  4.51  77 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 10 19 999 99.0 99.0  1.25  5.88  4.47  94 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 10 49 999 99.0 99.0  1.25  6.25  4.44  94 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 11 19 999 99.0 99.0  1.28  5.88  4.58  91 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 11 49 999 99.0 99.0  1.24  5.00  4.58  82 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 12 19 999 99.0 99.0  1.32  7.14  4.64  94 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 12 49 999 99.0 99.0  1.26  7.14  4.54  99 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 13 19 999 99.0 99.0  1.26  6.67  4.54  98 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 13 49 999 99.0 99.0  1.23  5.56  4.60  85 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 14 19 999 99.0 99.0  1.28  5.88  4.70  92 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 14 49 999 99.0 99.0  1.23  5.88  4.63  92 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 15 19 999 99.0 99.0  1.27  5.88  4.74  94 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 15 49 999 99.0 99.0  1.16  5.88  4.69  92 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 16 19 999 99.0 99.0  1.19  6.25  4.73  94 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 16 49 999 99.0 99.0  1.09  5.88  4.64  91 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 17 19 999 99.0 99.0  1.17  5.88  4.53  88 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 17 49 999 99.0 99.0  1.13  5.56  4.45  85 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 18 19 999 99.0 99.0  1.09  5.56  4.42  84 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 18 49 999 99.0 99.0  1.10  5.26  4.38  81 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 19 19 999 99.0 99.0  1.05  5.26  4.60  82 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 19 49 999 99.0 99.0  0.95  5.26  4.54  82 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 20 19 999 99.0 99.0  0.91  5.56  4.59  85 9999.0 999.0  12.2 999.0 99.0 99.00
2013 01 03 20 49 999 99.0 99.0  0.90  5.00  4.49  82 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 03 21 19 999 99.0 99.0  0.86  4.76  4.49  78 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 03 21 49 999 99.0 99.0  0.87  7.69  4.61  95 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 03 22 19 999 99.0 99.0  0.81  7.69  4.50  92 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 03 22 49 999 99.0 99.0  0.79  8.33  4.55  92 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 03 23 19 999 99.0 99.0  0.81  7.14  4.65 102 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 03 23 49 999 99.0 99.0  0.80  7.69  4.41  89 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 00 19 999 99.0 99.0  0.81  7.69  4.23  99 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 00 49 999 99.0 99.0  0.83  7.14  4.21  95 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 01 19 999 99.0 99.0  0.84  7.69  3.94  96 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 01 49 999 99.0 99.0  0.85  6.67  3.94  98 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 02 19 999 99.0 99.0  0.85  7.69  3.99  92 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 02 49 999 99.0 99.0  0.84  7.14  4.04  92 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 03 19 999 99.0 99.0  0.83  7.14  4.00  98 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 03 49 999 99.0 99.0  0.82  7.14  4.14  98 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 04 19 999 99.0 99.0  0.81  7.69  4.21  96 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 04 49 999 99.0 99.0  0.80  6.67  4.29  99 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 05 19 999 99.0 99.0  0.77  5.88  4.18  98 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 05 49 999 99.0 99.0  0.75  7.14  4.24  96 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 06 19 999 99.0 99.0  0.77  7.69  4.22  99 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 06 49 999 99.0 99.0  0.73  6.67  4.19 101 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 07 19 999 99.0 99.0  0.74  4.17  4.31  74 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 07 49 999 99.0 99.0  0.69  7.69  4.26  94 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 08 19 999 99.0 99.0  0.66  7.14  4.32 101 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 08 49 999 99.0 99.0  0.67  6.67  4.28 102 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 09 19 999 99.0 99.0  0.66  5.88  3.98  98 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 09 49 999 99.0 99.0  0.62  6.67  3.79 105 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 10 19 999 99.0 99.0  0.62  6.25  3.77  92 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 10 49 999 99.0 99.0  0.64  6.67  3.72  96 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 11 19 999 99.0 99.0  0.62  7.69  3.77 104 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 11 49 999 99.0 99.0  0.60  6.67  3.71  92 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 12 19 999 99.0 99.0  0.62  8.33  3.70 101 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 12 49 999 99.0 99.0  0.62  7.69  3.83  98 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 13 19 999 99.0 99.0  0.59  8.33  3.98 106 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 13 49 999 99.0 99.0  0.57  6.25  3.90  96 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 14 19 999 99.0 99.0  0.57  6.67  4.07 106 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 14 49 999 99.0 99.0  0.55  7.14  3.90  98 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 15 19 999 99.0 99.0  0.59  6.25  4.07  99 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 15 49 999 99.0 99.0  0.56  8.33  4.10  99 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 16 19 999 99.0 99.0  0.55  7.69  4.34 101 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 16 49 999 99.0 99.0  0.51  5.26  4.29  89 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 17 19 999 99.0 99.0  0.51  7.69  4.60 104 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 17 49 999 99.0 99.0  0.47  5.88  4.76 102 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 18 19 999 99.0 99.0  0.45  8.33  4.99 101 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 18 49 999 99.0 99.0  0.45  5.88  5.33 106 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 19 19 999 99.0 99.0  0.42  7.14  5.25  99 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 19 49 999 99.0 99.0  0.39  5.88  4.87  96 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 20 19 999 99.0 99.0  0.41 10.53  5.02 102 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 20 49 999 99.0 99.0  0.41  8.33  4.66 108 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 21 19 999 99.0 99.0  0.42  7.69  4.17 101 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 04 21 49 999 99.0 99.0  0.43  7.14  4.12  96 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 22 19 999 99.0 99.0  0.43  7.69  3.75 108 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 22 49 999 99.0 99.0  0.46  6.67  3.56 101 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 23 19 999 99.0 99.0  0.49  7.69  3.66 105 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 04 23 49 999 99.0 99.0  0.52  6.67  3.17  99 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 00 19 999 99.0 99.0  0.56  2.94  3.22 212 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 00 49 999 99.0 99.0  0.52  8.33  3.36 115 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 01 19 999 99.0 99.0  0.53  7.69  3.21 106 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 01 49 999 99.0 99.0  0.53  7.69  3.14 112 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 02 19 999 99.0 99.0  0.53  9.09  3.26 118 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 02 49 999 99.0 99.0  0.51  2.22  3.15 257 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 03 19 999 99.0 99.0  0.48  7.14  3.30 119 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 03 49 999 99.0 99.0  0.48  6.67  3.20 108 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 04 19 999 99.0 99.0  0.47  8.33  3.22 115 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 04 49 999 99.0 99.0  0.49  8.33  3.23 115 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 05 19 999 99.0 99.0  0.49  2.44  3.08 265 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 05 49 999 99.0 99.0  0.48  2.33  3.03 262 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 06 19 999 99.0 99.0  0.49  2.44  3.06 265 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 06 49 999 99.0 99.0  0.45  2.38  3.01 275 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 07 19 999 99.0 99.0  0.48  2.33  2.98 295 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 07 49 999 99.0 99.0  0.45  2.50  2.96 313 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 08 19 999 99.0 99.0  0.48  2.56  3.02 330 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 08 49 999 99.0 99.0  0.47  2.56  3.12 345 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 09 19 999 99.0 99.0  0.46  2.63  2.99 358 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 09 49 999 99.0 99.0  0.46  2.78  3.12   5 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 10 19 999 99.0 99.0  0.41  9.09  3.35 112 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 10 49 999 99.0 99.0  0.38  9.09  3.45 120 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 11 19 999 99.0 99.0  0.37  9.88  3.29 115 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 11 49 999 99.0 99.0  0.37  8.33  3.26 119 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 12 19 999 99.0 99.0  0.39  9.88  3.41 120 9999.0 999.0  11.8 999.0 99.0 99.00
2013 01 05 12 49 999 99.0 99.0  0.40  8.33  3.07 120 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 13 19 999 99.0 99.0  0.43  9.09  2.99 118 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 13 49 999 99.0 99.0  0.43  8.33  3.00 120 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 14 19 999 99.0 99.0  0.45  2.63  3.00  32 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 14 49 999 99.0 99.0  0.50  2.78  3.01  36 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 15 19 999 99.0 99.0  0.50  2.63  3.11  21 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 15 49 999 99.0 99.0  0.48  2.78  3.18  40 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 16 19 999 99.0 99.0  0.44  9.09  3.20 112 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 16 49 999 99.0 99.0  0.43  2.94  3.32  53 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 17 19 999 99.0 99.0  0.41  9.88  3.48 119 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 17 49 999 99.0 99.0  0.38  3.03  3.64  59 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 18 19 999 99.0 99.0  0.35  8.33  3.62 116 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 05 18 49 999 99.0 99.0  0.35  9.09  3.89 126 9999.0 999.0  12.1 999.0 99.0 99.00
2013 01 05 19 19 999 99.0 99.0  0.35  9.88  4.16 108 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 19 49 999 99.0 99.0  0.32  9.09  3.92 123 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 20 19 999 99.0 99.0  0.33  8.33  4.29 132 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 20 49 999 99.0 99.0  0.31  9.09  4.16 120 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 21 19 999 99.0 99.0  0.31  9.09  4.43 125 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 21 49 999 99.0 99.0  0.29  9.09  4.38 129 9999.0 999.0  12.0 999.0 99.0 99.00
2013 01 05 22 19 999 99.0 99.0  0.30  9.09  4.28 126 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 22 49 999 99.0 99.0  0.28  8.33  4.67 126 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 23 19 999 99.0 99.0  0.29  8.33  4.99 120 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 05 23 49 999 99.0 99.0  0.29  7.14  5.04 118 9999.0 999.0  11.9 999.0 99.0 99.00
2013 01 06 00 19 999 99.0 99.0  0.28  8.33  5.15 112 9999.0 999.0  11.9 999.0 99.0 99.00
