#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 02 15 19 36 999 99.0 99.0  1.77  6.67  5.84 133 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 15 20 06 999 99.0 99.0  1.71  7.69  5.81 136 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 15 20 36 999 99.0 99.0  1.88  7.14  6.08 141 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 15 21 06 999 99.0 99.0  1.92  7.69  5.97 141 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 15 21 36 999 99.0 99.0  1.72  7.69  5.84 150 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 15 22 06 999 99.0 99.0  1.98  7.69  5.94 143 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 15 22 36 999 99.0 99.0  1.93  7.69  5.94 140 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 15 23 06 999 99.0 99.0  1.96  7.14  5.94 146 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 15 23 36 999 99.0 99.0  2.20  7.69  6.19 143 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 16 00 06 999 99.0 99.0  1.96  7.69  6.03 143 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 16 00 36 999 99.0 99.0  2.11  7.69  5.98 147 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 16 01 06 999 99.0 99.0  2.05  7.69  5.82 139 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 16 01 36 999 99.0 99.0  2.01  7.69  5.83 140 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 02 06 999 99.0 99.0  2.01  7.69  5.79 139 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 02 36 999 99.0 99.0  2.22  7.14  5.90 140 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 03 06 999 99.0 99.0  2.12  7.69  5.83 151 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 03 36 999 99.0 99.0  2.15  7.14  5.95 149 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 04 06 999 99.0 99.0  2.44  7.69  6.15 140 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 04 36 999 99.0 99.0  2.51  7.69  6.06 139 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 05 06 999 99.0 99.0  2.51  8.33  6.11 133 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 05 36 999 99.0 99.0  2.54  8.33  6.00 133 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 06 36 999 99.0 99.0  2.68  8.33  6.36 137 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 07 06 999 99.0 99.0  2.52  8.33  6.22 141 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 07 36 999 99.0 99.0  2.61  8.33  6.31 139 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 08 06 999 99.0 99.0  2.64  9.09  6.37 143 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 08 36 999 99.0 99.0  2.86  9.09  6.69 143 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 09 06 999 99.0 99.0  2.83  9.09  6.44 140 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 09 36 999 99.0 99.0  2.77  9.09  6.47 134 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 10 06 999 99.0 99.0  2.71  9.09  6.35 137 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 10 36 999 99.0 99.0  2.75  9.09  6.82 137 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 11 06 999 99.0 99.0  2.78  9.09  6.55 139 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 11 36 999 99.0 99.0  3.14  9.88  6.66 139 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 16 12 06 999 99.0 99.0  3.52  9.88  6.85 134 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 12 36 999 99.0 99.0  3.28  9.88  6.63 132 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 13 06 999 99.0 99.0  3.09  9.09  6.59 133 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 13 36 999 99.0 99.0  3.04  9.88  6.87 141 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 14 06 999 99.0 99.0  2.68  9.88  6.64 146 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 14 36 999 99.0 99.0  2.56 10.53  6.82 136 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 15 06 999 99.0 99.0  2.51  9.88  6.65 140 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 15 36 999 99.0 99.0  2.64 10.53  7.00 140 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 16 06 999 99.0 99.0  2.44  9.09  6.61 136 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 16 16 36 999 99.0 99.0  2.45  9.88  6.62 146 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 16 17 06 999 99.0 99.0  2.19  9.88  6.57 143 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 16 17 36 999 99.0 99.0  2.23  9.88  6.60 130 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 16 18 36 999 99.0 99.0  2.13  9.88  6.36 133 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 16 19 06 999 99.0 99.0  2.28  9.88  6.61 133 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 16 19 36 999 99.0 99.0  1.99  9.88  6.19 141 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 16 20 06 999 99.0 99.0  1.99  9.88  6.29 126 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 16 20 36 999 99.0 99.0  1.81  9.88  6.20 140 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 16 21 06 999 99.0 99.0  1.70  9.88  5.74 139 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 16 21 36 999 99.0 99.0  1.92  9.88  6.56 137 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 16 22 36 999 99.0 99.0  1.60  9.88  6.32 143 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 16 23 06 999 99.0 99.0  1.56  9.88  6.46 136 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 16 23 36 999 99.0 99.0  1.56  9.88  6.37 137 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 17 00 06 999 99.0 99.0  1.40 10.53  6.32 130 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 17 00 36 999 99.0 99.0  1.59  9.88  7.00 136 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 17 01 06 999 99.0 99.0  1.61  9.88  7.17 141 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 17 02 06 999 99.0 99.0  1.36  9.09  6.72 140 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 17 02 36 999 99.0 99.0  1.31  9.88  6.65 130 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 17 03 06 999 99.0 99.0  1.38  9.09  7.02 139 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 17 03 36 999 99.0 99.0  1.32  9.88  6.95 143 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 17 04 06 999 99.0 99.0  1.40  9.09  7.01 139 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 17 04 36 999 99.0 99.0  1.40  9.09  7.04 134 9999.0 999.0   9.4 999.0 99.0 99.00
2016 02 17 05 06 999 99.0 99.0  1.40  9.09  7.03 134 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 05 36 999 99.0 99.0  1.52  9.88  7.41 137 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 06 06 999 99.0 99.0  1.41  9.09  7.19 137 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 06 36 999 99.0 99.0  1.48  9.09  7.24 140 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 07 06 999 99.0 99.0  1.51  9.09  7.35 140 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 07 36 999 99.0 99.0  1.25  9.88  6.93 118 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 08 06 999 99.0 99.0  1.52  9.09  7.32 139 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 08 36 999 99.0 99.0  1.21  9.09  6.82 141 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 09 06 999 99.0 99.0  1.43  9.88  7.25 118 9999.0 999.0   9.2 999.0 99.0 99.00
2016 02 17 09 36 999 99.0 99.0  1.39  9.88  7.14 126 9999.0 999.0   9.1 999.0 99.0 99.00
2016 02 17 10 06 999 99.0 99.0  1.33 10.53  7.05 118 9999.0 999.0   9.2 999.0 99.0 99.00
2016 02 17 10 36 999 99.0 99.0  1.31  9.88  7.36 134 9999.0 999.0   9.1 999.0 99.0 99.00
2016 02 17 11 06 999 99.0 99.0  1.28  9.09  7.05 137 9999.0 999.0   9.1 999.0 99.0 99.00
2016 02 17 11 36 999 99.0 99.0  1.28  9.09  7.24 141 9999.0 999.0   9.1 999.0 99.0 99.00
2016 02 17 12 06 999 99.0 99.0  1.27 10.53  7.17 127 9999.0 999.0   9.1 999.0 99.0 99.00
2016 02 17 12 36 999 99.0 99.0  1.28  9.09  7.33 136 9999.0 999.0   9.2 999.0 99.0 99.00
2016 02 17 13 06 999 99.0 99.0  1.37  9.88  7.35 116 9999.0 999.0   9.3 999.0 99.0 99.00
2016 02 17 13 36 999 99.0 99.0  1.25  9.09  6.83 133 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 17 14 06 999 99.0 99.0  1.30  9.09  6.65 137 9999.0 999.0   9.5 999.0 99.0 99.00
2016 02 17 14 36 999 99.0 99.0  1.28  8.33  6.21 136 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 17 15 06 999 99.0 99.0  1.35 10.53  6.34 125 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 17 15 36 999 99.0 99.0  1.50  9.88  6.56 113 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 17 16 06 999 99.0 99.0  1.53  9.88  6.29 123 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 17 16 36 999 99.0 99.0  1.47  9.88  6.27 123 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 17 17 06 999 99.0 99.0  1.44  9.09  6.21 130 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 17 17 36 999 99.0 99.0  1.43  9.88  6.47 111 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 17 18 06 999 99.0 99.0  1.39  9.88  6.58 127 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 17 18 36 999 99.0 99.0  1.38  9.88  6.66 126 9999.0 999.0  10.2 999.0 99.0 99.00
2016 02 17 19 06 999 99.0 99.0  1.31  9.09  6.55 132 9999.0 999.0  10.3 999.0 99.0 99.00
2016 02 17 19 36 999 99.0 99.0  1.30  9.88  6.81 123 9999.0 999.0  10.5 999.0 99.0 99.00
2016 02 17 20 06 999 99.0 99.0  1.35  9.88  6.88 125 9999.0 999.0  10.5 999.0 99.0 99.00
2016 02 17 20 36 999 99.0 99.0  1.30 10.53  6.88 129 9999.0 999.0  10.6 999.0 99.0 99.00
2016 02 17 21 06 999 99.0 99.0  1.29  9.88  6.70 133 9999.0 999.0  10.6 999.0 99.0 99.00
2016 02 17 21 36 999 99.0 99.0  1.17 10.53  6.62 115 9999.0 999.0  10.6 999.0 99.0 99.00
2016 02 17 22 06 999 99.0 99.0  1.26  9.88  6.74 129 9999.0 999.0  10.6 999.0 99.0 99.00
2016 02 17 22 36 999 99.0 99.0  1.27  9.88  6.95 132 9999.0 999.0  10.6 999.0 99.0 99.00
2016 02 17 23 06 999 99.0 99.0  1.13  9.88  6.64 126 9999.0 999.0  10.6 999.0 99.0 99.00
2016 02 17 23 36 999 99.0 99.0  1.10  9.88  6.80 118 9999.0 999.0  10.5 999.0 99.0 99.00
2016 02 18 00 06 999 99.0 99.0  1.03 10.53  6.75 118 9999.0 999.0  10.5 999.0 99.0 99.00
2016 02 18 00 36 999 99.0 99.0  1.04  9.88  6.61 126 9999.0 999.0  10.4 999.0 99.0 99.00
2016 02 18 01 06 999 99.0 99.0  1.04  9.88  6.92 123 9999.0 999.0  10.4 999.0 99.0 99.00
2016 02 18 01 36 999 99.0 99.0  1.05 10.53  7.02 120 9999.0 999.0  10.3 999.0 99.0 99.00
2016 02 18 02 06 999 99.0 99.0  1.04  9.88  7.16 120 9999.0 999.0  10.3 999.0 99.0 99.00
2016 02 18 02 36 999 99.0 99.0  1.04  9.88  7.27 126 9999.0 999.0  10.2 999.0 99.0 99.00
2016 02 18 03 06 999 99.0 99.0  1.02 10.53  6.86 116 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 03 36 999 99.0 99.0  1.03 10.53  6.67 122 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 18 04 06 999 99.0 99.0  0.97  9.88  6.37 108 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 18 04 36 999 99.0 99.0  1.11  9.88  6.90 122 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 18 05 06 999 99.0 99.0  0.99 10.53  6.59 116 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 18 05 36 999 99.0 99.0  1.00 10.53  6.44 104 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 18 06 06 999 99.0 99.0  1.19  9.88  6.55 123 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 18 06 36 999 99.0 99.0  1.09  9.88  5.44 119 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 18 07 06 999 99.0 99.0  1.18  9.88  5.27 116 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 18 07 36 999 99.0 99.0  1.16 10.53  5.01 123 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 18 08 06 999 99.0 99.0  1.16 10.53  4.96 108 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 18 08 36 999 99.0 99.0  1.05 10.53  4.94 109 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 09 06 999 99.0 99.0  1.11 10.53  5.19 108 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 09 36 999 99.0 99.0  1.07 10.53  5.44 115 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 10 06 999 99.0 99.0  1.02 10.53  5.06 111 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 10 36 999 99.0 99.0  1.04  9.88  4.76 119 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 11 06 999 99.0 99.0  1.12 10.53  4.90 105 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 11 36 999 99.0 99.0  1.13 10.53  5.00 119 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 12 06 999 99.0 99.0  1.23 10.53  5.18 115 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 12 36 999 99.0 99.0  1.17 10.53  4.94 111 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 13 06 999 99.0 99.0  1.16 10.53  5.01 119 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 13 36 999 99.0 99.0  1.18  9.88  4.93 115 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 18 14 06 999 99.0 99.0  1.25  9.88  4.44 116 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 14 36 999 99.0 99.0  1.26 10.53  4.53 120 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 15 06 999 99.0 99.0  1.44  9.88  4.90 119 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 15 36 999 99.0 99.0  1.37 10.53  4.78 116 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 16 06 999 99.0 99.0  1.38  9.88  5.02 123 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 18 16 36 999 99.0 99.0  1.40  9.88  5.08 130 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 18 17 06 999 99.0 99.0  1.36  9.88  5.14 118 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 18 17 36 999 99.0 99.0  1.41 10.53  5.26 115 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 18 18 06 999 99.0 99.0  1.41 10.53  5.39 116 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 18 36 999 99.0 99.0  1.35  9.88  5.22 113 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 19 06 999 99.0 99.0  1.36  9.88  5.62 116 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 19 36 999 99.0 99.0  1.35 10.53  5.79 116 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 20 06 999 99.0 99.0  1.24  9.88  5.57 120 9999.0 999.0  10.2 999.0 99.0 99.00
2016 02 18 20 36 999 99.0 99.0  1.26  9.88  5.78 111 9999.0 999.0  10.2 999.0 99.0 99.00
2016 02 18 21 06 999 99.0 99.0  1.18  9.88  5.73 122 9999.0 999.0  10.2 999.0 99.0 99.00
2016 02 18 21 36 999 99.0 99.0  1.17  9.88  5.76 123 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 22 06 999 99.0 99.0  1.09  9.88  5.83 116 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 22 36 999 99.0 99.0  1.10  9.88  5.75 123 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 23 06 999 99.0 99.0  1.17  9.88  5.45 113 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 18 23 36 999 99.0 99.0  1.08 10.53  5.15 109 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 19 00 36 999 99.0 99.0  1.11  9.88  5.42 122 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 01 06 999 99.0 99.0  1.04  9.88  5.28 111 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 01 36 999 99.0 99.0  1.02 10.53  5.28 113 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 02 06 999 99.0 99.0  1.05  9.88  5.23 118 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 02 36 999 99.0 99.0  0.98 11.11  5.18 125 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 03 06 999 99.0 99.0  1.09 10.53  5.38 113 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 03 36 999 99.0 99.0  1.04 10.53  5.45 115 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 04 06 999 99.0 99.0  1.10  9.88  5.61 115 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 04 36 999 99.0 99.0  1.09  9.88  5.41 111 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 05 06 999 99.0 99.0  1.05  9.88  5.53 109 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 05 36 999 99.0 99.0  1.08 10.53  5.59 106 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 06 06 999 99.0 99.0  1.07 10.53  5.14  99 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 06 36 999 99.0 99.0  1.21  9.88  5.51 119 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 07 06 999 99.0 99.0  1.08 10.53  4.88  99 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 07 36 999 99.0 99.0  1.19 10.53  4.90 108 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 08 06 999 99.0 99.0  1.17  9.88  4.92 108 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 08 36 999 99.0 99.0  1.20 10.53  4.93 112 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 09 06 999 99.0 99.0  1.20 10.53  5.01 111 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 09 36 999 99.0 99.0  1.14 10.53  4.77 130 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 10 06 999 99.0 99.0  1.15 10.53  4.85  99 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 10 36 999 99.0 99.0  1.20 11.11  4.87 106 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 19 11 06 999 99.0 99.0  1.17 11.11  4.93 104 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 19 11 36 999 99.0 99.0  1.26 10.53  5.19 112 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 19 12 06 999 99.0 99.0  1.20  9.88  4.91 109 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 19 12 36 999 99.0 99.0  1.13 10.53  4.80 125 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 19 13 06 999 99.0 99.0  1.20 10.53  5.01 118 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 13 36 999 99.0 99.0  1.16 10.53  4.82 123 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 14 06 999 99.0 99.0  1.19 10.53  4.97 111 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 14 36 999 99.0 99.0  1.18 10.53  5.11 112 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 15 06 999 99.0 99.0  1.22  9.88  5.33 115 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 15 36 999 99.0 99.0  1.19  9.88  4.94 104 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 16 06 999 99.0 99.0  1.14  9.88  5.13 123 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 19 16 36 999 99.0 99.0  1.15  9.88  5.04 111 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 19 17 06 999 99.0 99.0  1.11 10.53  5.03 109 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 17 36 999 99.0 99.0  1.16 10.53  5.36 122 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 18 06 999 99.0 99.0  1.06  9.09  5.04 118 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 18 36 999 99.0 99.0  1.03 10.53  5.24 119 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 19 06 999 99.0 99.0  1.10 10.53  5.30 109 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 19 36 999 99.0 99.0  1.00  9.88  5.21 116 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 20 06 999 99.0 99.0  1.01 10.53  5.51 122 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 20 36 999 99.0 99.0  1.03  9.88  5.45 119 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 21 06 999 99.0 99.0  0.98 10.53  5.26 134 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 21 36 999 99.0 99.0  0.99  9.88  5.68 109 9999.0 999.0  10.0 999.0 99.0 99.00
2016 02 19 22 06 999 99.0 99.0  0.94  9.88  5.47 129 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 22 36 999 99.0 99.0  0.92  9.88  5.64 119 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 23 06 999 99.0 99.0  0.92  9.88  5.85 123 9999.0 999.0   9.9 999.0 99.0 99.00
2016 02 19 23 36 999 99.0 99.0  0.85 11.11  5.61 118 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 20 00 06 999 99.0 99.0  0.89  9.88  5.74 122 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 20 00 36 999 99.0 99.0  0.86  9.88  6.03 119 9999.0 999.0  10.1 999.0 99.0 99.00
2016 02 20 01 06 999 99.0 99.0  0.83  9.88  5.94 126 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 20 01 36 999 99.0 99.0  0.80 11.11  6.06 122 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 02 06 999 99.0 99.0  0.76 10.53  5.88 123 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 02 36 999 99.0 99.0  0.74 11.76  5.80  98 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 03 06 999 99.0 99.0  0.71  9.88  5.64 137 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 03 36 999 99.0 99.0  0.78 11.11  6.09 108 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 04 06 999 99.0 99.0  0.79 10.53  6.03 125 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 04 36 999 99.0 99.0  0.82 10.53  6.16 113 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 05 06 999 99.0 99.0  0.76  9.88  5.88 118 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 05 36 999 99.0 99.0  0.83 10.53  6.24 119 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 06 06 999 99.0 99.0  0.76 11.11  6.09 108 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 06 36 999 99.0 99.0  0.77 11.11  6.12 115 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 07 06 999 99.0 99.0  0.79  9.88  6.46 120 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 07 36 999 99.0 99.0  0.81  9.88  6.53 118 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 08 06 999 99.0 99.0  0.79 11.11  6.30 119 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 08 36 999 99.0 99.0  0.82 11.11  6.35 108 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 09 06 999 99.0 99.0  0.78 10.53  5.66 109 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 09 36 999 99.0 99.0  0.73 11.11  5.42 113 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 10 06 999 99.0 99.0  0.80 11.11  5.84 116 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 10 36 999 99.0 99.0  0.78 10.53  5.72 123 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 11 06 999 99.0 99.0  0.75 10.53  5.73 109 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 11 36 999 99.0 99.0  0.75 10.53  5.78 113 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 12 06 999 99.0 99.0  0.73 10.53  5.40 112 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 12 36 999 99.0 99.0  0.77 10.53  5.53 125 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 13 06 999 99.0 99.0  0.75 11.11  5.32 111 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 13 36 999 99.0 99.0  0.77 11.76  5.31 109 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 14 06 999 99.0 99.0  0.83 10.53  5.41 126 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 14 36 999 99.0 99.0  0.79 11.11  5.22 119 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 15 06 999 99.0 99.0  0.83 10.53  5.57 126 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 15 36 999 99.0 99.0  0.76 11.11  5.18 112 9999.0 999.0   9.6 999.0 99.0 99.00
2016 02 20 16 06 999 99.0 99.0  0.80  9.88  5.29 116 9999.0 999.0   9.7 999.0 99.0 99.00
2016 02 20 16 36 999 99.0 99.0  0.77 10.53  4.91 115 9999.0 999.0   9.8 999.0 99.0 99.00
2016 02 20 17 06 999 99.0 99.0  0.73 11.11  4.46 120 9999.0 999.0   9.8 999.0 99.0 99.00
