#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 02 15 51 999 99.0 99.0  0.63  3.12  3.18 347 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 16 21 999 99.0 99.0  0.60  3.12  3.38 352 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 16 51 999 99.0 99.0  0.53  3.03  3.38   5 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 17 21 999 99.0 99.0  0.47  6.67  3.61 181 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 17 51 999 99.0 99.0  0.48  6.67  3.99 161 9999.0 999.0  13.7 999.0 99.0 99.00
2012 01 02 18 21 999 99.0 99.0  0.49  6.25  3.67 171 9999.0 999.0  13.7 999.0 99.0 99.00
2012 01 02 18 51 999 99.0 99.0  0.51  6.25  3.39 170 9999.0 999.0  13.7 999.0 99.0 99.00
2012 01 02 19 21 999 99.0 99.0  0.48  6.67  3.53 147 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 19 51 999 99.0 99.0  0.49  5.88  3.48 161 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 20 21 999 99.0 99.0  0.52  6.67  3.57 154 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 20 51 999 99.0 99.0  0.55  2.63  3.43 274 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 21 21 999 99.0 99.0  0.53  2.70  3.63 260 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 21 51 999 99.0 99.0  0.46  6.67  3.67 154 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 22 21 999 99.0 99.0  0.51  6.25  3.37 163 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 22 51 999 99.0 99.0  0.52  2.56  3.46 272 9999.0 999.0  13.6 999.0 99.0 99.00
2012 01 02 23 21 999 99.0 99.0  0.48  6.25  4.07 167 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 02 23 51 999 99.0 99.0  0.46  7.69  4.19 141 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 00 21 999 99.0 99.0  0.46  6.67  4.17 158 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 00 51 999 99.0 99.0  0.48  6.67  4.32 156 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 01 21 999 99.0 99.0  0.45  6.25  4.32 165 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 02 21 999 99.0 99.0  0.43  5.88  4.69 165 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 02 51 999 99.0 99.0  0.46  6.25  4.44 165 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 03 21 999 99.0 99.0  0.49  5.88  3.51 164 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 03 51 999 99.0 99.0  0.69  2.86  3.20 355 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 04 21 999 99.0 99.0  0.89  3.57  3.40 359 9999.0 999.0  13.5 999.0 99.0 99.00
2012 01 03 04 51 999 99.0 99.0  0.92  4.00  3.47  23 9999.0 999.0  13.4 999.0 99.0 99.00
2012 01 03 05 21 999 99.0 99.0  0.95  3.70  3.49  25 9999.0 999.0  13.4 999.0 99.0 99.00
2012 01 03 05 51 999 99.0 99.0  1.00  4.17  3.43  40 9999.0 999.0  13.4 999.0 99.0 99.00
2012 01 03 06 21 999 99.0 99.0  1.12  3.57  3.51 359 9999.0 999.0  13.4 999.0 99.0 99.00
2012 01 03 06 51 999 99.0 99.0  1.18  4.00  3.64   4 9999.0 999.0  13.4 999.0 99.0 99.00
2012 01 03 07 21 999 99.0 99.0  1.19  4.00  3.69   9 9999.0 999.0  13.3 999.0 99.0 99.00
2012 01 03 07 51 999 99.0 99.0  1.05  3.85  3.50   2 9999.0 999.0  13.3 999.0 99.0 99.00
2012 01 03 08 21 999 99.0 99.0  0.91  3.57  3.48   5 9999.0 999.0  13.3 999.0 99.0 99.00
2012 01 03 08 51 999 99.0 99.0  0.85  3.23  3.37 350 9999.0 999.0  13.3 999.0 99.0 99.00
2012 01 03 09 21 999 99.0 99.0  0.81  3.23  3.24 337 9999.0 999.0  13.2 999.0 99.0 99.00
2012 01 03 09 51 999 99.0 99.0  0.88  3.33  3.26 336 9999.0 999.0  13.3 999.0 99.0 99.00
2012 01 03 11 21 999 99.0 99.0  1.00  3.70  3.40 314 9999.0 999.0  13.2 999.0 99.0 99.00
2012 01 03 11 51 999 99.0 99.0  1.05  3.70  3.43 314 9999.0 999.0  13.1 999.0 99.0 99.00
2012 01 03 12 21 999 99.0 99.0  0.99  3.85  3.38 317 9999.0 999.0  13.1 999.0 99.0 99.00
2012 01 03 12 51 999 99.0 99.0  0.93  3.45  3.28 323 9999.0 999.0  13.1 999.0 99.0 99.00
2012 01 03 13 21 999 99.0 99.0  1.01  3.45  3.35 316 9999.0 999.0  13.1 999.0 99.0 99.00
2012 01 03 13 51 999 99.0 99.0  0.96  3.70  3.31 319 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 14 21 999 99.0 99.0  0.98  3.70  3.37 320 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 14 51 999 99.0 99.0  0.95  3.57  3.38 320 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 15 21 999 99.0 99.0  0.96  3.70  3.40 324 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 16 21 999 99.0 99.0  0.88  3.70  3.35 334 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 16 51 999 99.0 99.0  0.89  3.70  3.37 334 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 17 21 999 99.0 99.0  0.92  3.70  3.42 323 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 17 51 999 99.0 99.0  0.86  3.57  3.35 324 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 18 21 999 99.0 99.0  0.82  3.45  3.31 327 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 18 51 999 99.0 99.0  0.85  3.45  3.25 323 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 19 21 999 99.0 99.0  0.88  3.45  3.31 319 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 19 51 999 99.0 99.0  0.89  3.45  3.25 309 9999.0 999.0  13.0 999.0 99.0 99.00
2012 01 03 20 21 999 99.0 99.0  0.83  3.45  3.29 299 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 20 51 999 99.0 99.0  0.89  3.70  3.34 309 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 21 21 999 99.0 99.0  0.88  3.70  3.41 302 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 21 51 999 99.0 99.0  0.92  3.57  3.36 317 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 22 21 999 99.0 99.0  0.93  3.70  3.40 312 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 22 51 999 99.0 99.0  0.93  3.33  3.40 319 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 23 21 999 99.0 99.0  0.81  3.45  3.24 314 9999.0 999.0  12.9 999.0 99.0 99.00
2012 01 03 23 51 999 99.0 99.0  0.70  3.23  3.16 316 9999.0 999.0  12.8 999.0 99.0 99.00
2012 01 04 00 21 999 99.0 99.0  0.61  2.86  3.14 307 9999.0 999.0  12.8 999.0 99.0 99.00
2012 01 04 00 51 999 99.0 99.0  0.61  2.78  3.16 292 9999.0 999.0  12.8 999.0 99.0 99.00
2012 01 04 01 51 999 99.0 99.0  0.61  3.03  3.13 276 9999.0 999.0  12.8 999.0 99.0 99.00
2012 01 04 02 21 999 99.0 99.0  0.66  2.86  3.11 289 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 02 51 999 99.0 99.0  0.69  2.94  3.14 302 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 03 21 999 99.0 99.0  0.69  3.03  3.15 319 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 04 21 999 99.0 99.0  0.69  3.23  3.28 340 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 04 51 999 99.0 99.0  0.64  3.23  3.36 350 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 05 21 999 99.0 99.0  0.62  3.12  3.27 355 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 05 51 999 99.0 99.0  0.68  3.03  3.26 351 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 06 21 999 99.0 99.0  0.75  3.33  3.36   4 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 06 51 999 99.0 99.0  0.74  3.33  3.30   2 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 07 21 999 99.0 99.0  0.74  3.23  3.34   8 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 08 21 999 99.0 99.0  0.70 10.53  3.54  94 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 08 51 999 99.0 99.0  0.71 11.76  3.57 104 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 09 21 999 99.0 99.0  0.72 11.11  3.80  92 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 10 51 999 99.0 99.0  0.65 11.11  4.05  94 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 11 21 999 99.0 99.0  0.69 11.11  4.68  96 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 11 51 999 99.0 99.0  0.68 10.53  4.94  92 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 12 21 999 99.0 99.0  0.63 11.11  4.77  95 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 13 21 999 99.0 99.0  0.61 11.11  5.56  95 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 14 21 999 99.0 99.0  0.59 10.53  6.22  95 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 14 51 999 99.0 99.0  0.60 10.53  6.54  98 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 15 21 999 99.0 99.0  0.62  9.88  6.85  88 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 15 51 999 99.0 99.0  0.63 11.76  7.14  99 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 16 21 999 99.0 99.0  0.72 10.53  7.63  95 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 16 51 999 99.0 99.0  0.67 10.53  7.46  95 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 17 21 999 99.0 99.0  0.65 10.53  7.35  98 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 17 51 999 99.0 99.0  0.64 10.53  7.25 104 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 18 21 999 99.0 99.0  0.55  9.88  6.98  89 9999.0 999.0  12.8 999.0 99.0 99.00
2012 01 04 18 51 999 99.0 99.0  0.62 11.11  7.54  91 9999.0 999.0  12.8 999.0 99.0 99.00
2012 01 04 19 51 999 99.0 99.0  0.54 10.53  7.27 105 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 20 21 999 99.0 99.0  0.61 11.11  5.85  99 9999.0 999.0  12.7 999.0 99.0 99.00
2012 01 04 20 51 999 99.0 99.0  0.59 11.11  5.07  87 9999.0 999.0  12.6 999.0 99.0 99.00
2012 01 04 21 21 999 99.0 99.0  0.56 11.11  4.50  84 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 21 51 999 99.0 99.0  0.64  9.88  4.09  94 9999.0 999.0  12.5 999.0 99.0 99.00
2012 01 04 22 21 999 99.0 99.0  0.67  9.88  4.01  80 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 22 51 999 99.0 99.0  0.76 10.53  3.75  94 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 23 21 999 99.0 99.0  0.80  3.33  3.77 212 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 04 23 51 999 99.0 99.0  0.84  3.45  3.52 209 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 00 21 999 99.0 99.0  0.87  3.70  3.67 203 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 00 51 999 99.0 99.0  0.98  3.85  3.76 202 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 01 21 999 99.0 99.0  0.97  3.85  3.70 205 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 01 51 999 99.0 99.0  0.99  3.85  3.71 206 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 02 21 999 99.0 99.0  1.13  4.35  3.87 194 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 02 51 999 99.0 99.0  1.01  4.35  3.92 196 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 03 21 999 99.0 99.0  0.95  4.55  3.93 189 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 03 51 999 99.0 99.0  0.96  4.76  3.95 186 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 04 21 999 99.0 99.0  0.91  4.76  3.96 188 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 04 51 999 99.0 99.0  0.93  5.00  4.01 188 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 05 21 999 99.0 99.0  0.96  4.76  3.87 191 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 05 51 999 99.0 99.0  0.99  4.76  3.94 192 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 06 21 999 99.0 99.0  0.99  5.26  3.81 185 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 06 51 999 99.0 99.0  1.02  4.17  3.85 192 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 07 21 999 99.0 99.0  1.03  4.76  3.93 188 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 07 51 999 99.0 99.0  0.99  5.00  3.98 186 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 08 21 999 99.0 99.0  1.04  4.55  3.93 189 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 08 51 999 99.0 99.0  1.03  6.25  4.05 186 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 09 21 999 99.0 99.0  1.00  5.00  4.00 186 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 09 51 999 99.0 99.0  0.98  4.00  3.85 198 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 10 21 999 99.0 99.0  0.99  4.00  3.89 198 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 10 51 999 99.0 99.0  1.01  5.88  4.03 184 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 11 21 999 99.0 99.0  0.97 13.33  4.02  94 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 11 51 999 99.0 99.0  0.93  5.88  4.03 189 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 12 21 999 99.0 99.0  0.94  6.67  4.08 184 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 12 51 999 99.0 99.0  0.91  6.67  3.94 189 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 13 21 999 99.0 99.0  0.86 12.50  3.93 102 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 13 51 999 99.0 99.0  0.80 12.50  3.98 106 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 14 21 999 99.0 99.0  0.79  7.14  4.17 182 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 14 51 999 99.0 99.0  0.71 12.50  4.09 111 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 15 21 999 99.0 99.0  0.68 12.50  4.35 102 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 15 51 999 99.0 99.0  0.62 12.50  4.51 106 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 05 16 21 999 99.0 99.0  0.58 12.50  4.85  99 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 16 51 999 99.0 99.0  0.56 13.33  5.24 102 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 17 21 999 99.0 99.0  0.57 11.11  6.13 112 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 17 51 999 99.0 99.0  0.54 12.50  6.25 104 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 18 21 999 99.0 99.0  0.53 12.50  6.53 106 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 18 51 999 99.0 99.0  0.60  9.88  6.83 115 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 19 21 999 99.0 99.0  0.60 10.53  6.64 109 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 19 51 999 99.0 99.0  0.56 13.33  5.60 112 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 20 21 999 99.0 99.0  0.63 13.33  5.07 105 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 20 51 999 99.0 99.0  0.68  7.14  5.11 172 9999.0 999.0  12.4 999.0 99.0 99.00
2012 01 05 21 21 999 99.0 99.0  0.66  8.33  4.67 164 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 21 51 999 99.0 99.0  0.69 11.76  4.55 113 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 22 21 999 99.0 99.0  0.76 12.50  4.69  96 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 22 51 999 99.0 99.0  0.73  7.69  4.49 171 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 23 21 999 99.0 99.0  0.69 11.76  4.17 109 9999.0 999.0  12.3 999.0 99.0 99.00
2012 01 05 23 51 999 99.0 99.0  0.73  7.69  4.29 170 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 06 00 21 999 99.0 99.0  0.69 11.11  4.18 116 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 06 01 21 999 99.0 99.0  0.68  7.14  4.49 171 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 06 01 51 999 99.0 99.0  0.66 11.76  4.66  99 9999.0 999.0  12.2 999.0 99.0 99.00
2012 01 06 02 21 999 99.0 99.0  0.60 11.76  4.89 105 9999.0 999.0  12.1 999.0 99.0 99.00
2012 01 06 02 51 999 99.0 99.0  0.58 12.50  4.98 105 9999.0 999.0  11.9 999.0 99.0 99.00
2012 01 06 03 21 999 99.0 99.0  0.57 11.76  5.30 111 9999.0 999.0  11.9 999.0 99.0 99.00
