#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 02 17 29 999 99.0 99.0  1.19  6.67  5.30 158 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 02 17 59 999 99.0 99.0  1.12  7.14  5.20 161 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 18 29 999 99.0 99.0  1.16  6.67  5.37 149 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 18 59 999 99.0 99.0  1.17  7.14  5.52 158 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 19 29 999 99.0 99.0  1.18  6.67  5.43 157 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 19 59 999 99.0 99.0  1.15  6.25  5.48 154 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 20 29 999 99.0 99.0  1.11  7.14  5.39 161 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 20 59 999 99.0 99.0  1.10  6.67  5.38 158 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 02 21 29 999 99.0 99.0  1.09  7.14  5.43 165 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 02 21 59 999 99.0 99.0  1.16  7.14  5.46 164 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 02 22 29 999 99.0 99.0  1.13  7.14  5.60 164 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 22 59 999 99.0 99.0  1.10  6.67  5.36 157 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 23 29 999 99.0 99.0  1.06  7.14  5.36 167 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 02 23 59 999 99.0 99.0  1.02  6.67  5.31 163 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 00 29 999 99.0 99.0  1.03  6.25  5.22 156 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 00 59 999 99.0 99.0  1.05  7.14  5.28 165 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 01 29 999 99.0 99.0  1.07  6.67  5.23 164 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 01 59 999 99.0 99.0  1.08  7.14  5.27 163 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 03 02 29 999 99.0 99.0  1.13  6.67  5.28 164 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 03 02 59 999 99.0 99.0  1.03  7.14  5.15 163 9999.0 999.0  14.1 999.0 99.0 99.00
2017 01 03 03 29 999 99.0 99.0  1.05  7.69  5.18 165 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 03 03 59 999 99.0 99.0  1.06  6.67  5.22 165 9999.0 999.0  14.1 999.0 99.0 99.00
2017 01 03 04 29 999 99.0 99.0  0.96  6.67  5.09 164 9999.0 999.0  14.1 999.0 99.0 99.00
2017 01 03 04 59 999 99.0 99.0  0.96  6.67  5.05 163 9999.0 999.0  14.1 999.0 99.0 99.00
2017 01 03 05 29 999 99.0 99.0  0.95  7.14  5.05 164 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 03 05 59 999 99.0 99.0  0.94  7.14  5.16 167 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 03 06 29 999 99.0 99.0  0.88  6.67  5.18 167 9999.0 999.0  14.0 999.0 99.0 99.00
2017 01 03 06 59 999 99.0 99.0  0.87  6.67  5.12 168 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 07 29 999 99.0 99.0  0.86  6.25  5.13 158 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 07 59 999 99.0 99.0  0.84  6.67  5.25 164 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 08 29 999 99.0 99.0  0.85  6.67  5.25 164 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 08 59 999 99.0 99.0  0.74  6.67  5.02 156 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 09 29 999 99.0 99.0  0.87  6.67  5.31 164 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 09 59 999 99.0 99.0  0.86  7.14  5.33 160 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 10 29 999 99.0 99.0  0.85  6.67  5.26 163 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 10 59 999 99.0 99.0  0.85  6.67  5.26 161 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 11 29 999 99.0 99.0  0.86  6.67  5.28 157 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 11 59 999 99.0 99.0  0.92  6.25  5.20 156 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 12 29 999 99.0 99.0  0.91  5.88  4.71 149 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 03 12 59 999 99.0 99.0  1.01  6.67  4.89 153 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 03 13 29 999 99.0 99.0  1.11  6.67  4.99 153 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 03 13 59 999 99.0 99.0  1.20  6.67  4.93 156 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 03 14 29 999 99.0 99.0  1.28  6.25  4.97 147 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 14 59 999 99.0 99.0  1.26  6.25  4.96 151 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 15 29 999 99.0 99.0  1.26  6.25  5.06 158 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 15 59 999 99.0 99.0  1.22  7.14  5.11 160 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 16 29 999 99.0 99.0  1.29  7.14  5.35 158 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 16 59 999 99.0 99.0  1.19  6.67  5.28 158 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 17 29 999 99.0 99.0  1.23  7.14  5.45 158 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 17 59 999 99.0 99.0  1.18  7.69  5.32 157 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 18 29 999 99.0 99.0  1.21  7.14  5.31 153 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 18 59 999 99.0 99.0  1.24  7.69  5.00 163 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 19 29 999 99.0 99.0  1.14  8.33  4.84 160 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 19 59 999 99.0 99.0  1.17  7.69  5.18 157 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 20 29 999 99.0 99.0  1.19  7.69  5.08 158 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 20 59 999 99.0 99.0  1.10  7.14  4.92 154 9999.0 999.0  13.9 999.0 99.0 99.00
2017 01 03 21 29 999 99.0 99.0  1.14  7.69  5.06 156 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 21 59 999 99.0 99.0  1.17  7.69  5.14 156 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 03 22 29 999 99.0 99.0  1.21  7.69  5.36 157 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 22 59 999 99.0 99.0  1.17  7.14  5.09 156 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 23 29 999 99.0 99.0  1.22  7.69  5.22 157 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 03 23 59 999 99.0 99.0  1.23  7.69  5.27 154 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 00 29 999 99.0 99.0  1.21  7.14  5.28 157 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 00 59 999 99.0 99.0  1.25  6.67  5.58 156 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 01 29 999 99.0 99.0  1.22  7.69  5.57 163 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 01 59 999 99.0 99.0  1.21  7.69  5.54 158 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 02 29 999 99.0 99.0  1.26  7.69  5.72 157 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 02 59 999 99.0 99.0  1.26  7.69  5.82 158 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 03 29 999 99.0 99.0  1.24  8.33  5.92 156 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 03 59 999 99.0 99.0  1.26  7.14  5.90 158 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 04 29 999 99.0 99.0  1.21  7.69  5.85 161 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 04 59 999 99.0 99.0  1.23  8.33  5.86 164 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 05 29 999 99.0 99.0  1.19  7.69  5.92 157 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 05 59 999 99.0 99.0  1.17  8.33  5.94 163 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 06 29 999 99.0 99.0  1.15  8.33  6.00 160 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 06 59 999 99.0 99.0  1.08  7.69  5.71 157 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 07 29 999 99.0 99.0  1.02  8.33  5.73 156 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 07 59 999 99.0 99.0  1.06  8.33  5.67 163 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 08 29 999 99.0 99.0  0.96  8.33  5.57 156 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 08 59 999 99.0 99.0  0.97  8.33  5.60 158 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 09 29 999 99.0 99.0  0.95  8.33  5.36 156 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 09 59 999 99.0 99.0  0.91  8.33  5.42 157 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 10 29 999 99.0 99.0  0.98  7.69  5.65 151 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 10 59 999 99.0 99.0  0.95  7.69  5.55 154 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 11 29 999 99.0 99.0  0.97  7.69  5.24 158 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 11 59 999 99.0 99.0  0.92  7.69  5.25 154 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 12 29 999 99.0 99.0  0.91  7.69  5.16 157 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 12 59 999 99.0 99.0  0.95  7.69  5.31 156 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 13 29 999 99.0 99.0  0.91  7.69  5.09 149 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 13 59 999 99.0 99.0  1.02  7.69  5.35 150 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 14 29 999 99.0 99.0  0.98  7.69  5.23 149 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 14 59 999 99.0 99.0  1.01  7.69  5.23 153 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 15 29 999 99.0 99.0  1.00  7.69  5.22 150 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 15 59 999 99.0 99.0  0.99  7.69  5.22 150 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 16 29 999 99.0 99.0  0.99  7.69  5.09 156 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 16 59 999 99.0 99.0  1.04  8.33  5.10 149 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 17 29 999 99.0 99.0  0.98  7.14  4.88 161 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 17 59 999 99.0 99.0  0.95  7.69  5.36 146 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 18 29 999 99.0 99.0  0.98  7.69  5.49 154 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 18 59 999 99.0 99.0  0.93  7.69  5.42 157 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 19 29 999 99.0 99.0  0.93  7.69  5.50 156 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 04 19 59 999 99.0 99.0  0.90  7.69  5.64 157 9999.0 999.0  13.8 999.0 99.0 99.00
2017 01 04 20 29 999 99.0 99.0  0.85  7.69  5.14 150 9999.0 999.0  13.7 999.0 99.0 99.00
2017 01 04 20 59 999 99.0 99.0  0.86  7.69  5.11 154 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 21 29 999 99.0 99.0  0.80  7.69  5.12 161 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 04 21 59 999 99.0 99.0  0.80  7.69  5.44 157 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 22 29 999 99.0 99.0  0.76  7.69  5.63 154 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 04 22 59 999 99.0 99.0  0.76  8.33  5.93 149 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 04 23 29 999 99.0 99.0  0.78  7.14  5.45 156 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 04 23 59 999 99.0 99.0  0.81  7.69  4.76 154 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 00 29 999 99.0 99.0  0.80  8.33  4.50 146 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 00 59 999 99.0 99.0  0.82  7.14  4.64 157 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 01 29 999 99.0 99.0  0.81  6.67  4.18 157 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 01 59 999 99.0 99.0  0.83  7.14  4.29 154 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 02 29 999 99.0 99.0  0.77  7.69  4.20 144 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 02 59 999 99.0 99.0  0.76  8.33  4.24 141 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 03 29 999 99.0 99.0  0.69  6.67  3.70 164 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 03 59 999 99.0 99.0  0.71  8.33  4.00 136 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 04 29 999 99.0 99.0  0.67  8.33  3.95 132 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 04 59 999 99.0 99.0  0.68  8.33  3.87 141 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 05 29 999 99.0 99.0  0.63  7.69  3.63 141 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 05 59 999 99.0 99.0  0.61  8.33  3.60 141 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 06 29 999 99.0 99.0  0.62  8.33  3.55 146 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 06 59 999 99.0 99.0  0.60  9.09  3.43 129 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 07 29 999 99.0 99.0  0.64  8.33  3.44 134 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 07 59 999 99.0 99.0  0.68  3.12  3.38  29 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 08 29 999 99.0 99.0  0.71  3.33  3.41  37 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 08 59 999 99.0 99.0  0.72  3.23  3.35  35 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 09 29 999 99.0 99.0  0.75  3.33  3.38  35 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 09 59 999 99.0 99.0  0.71  3.45  3.33  43 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 10 29 999 99.0 99.0  0.75  3.57  3.40  43 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 10 59 999 99.0 99.0  0.71  3.45  3.37  42 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 11 29 999 99.0 99.0  0.75  3.70  3.40  49 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 11 59 999 99.0 99.0  0.77  3.57  3.42  40 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 12 29 999 99.0 99.0  0.84  3.85  3.49  51 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 12 59 999 99.0 99.0  0.97  4.00  3.54  51 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 13 29 999 99.0 99.0  0.99  4.17  3.65  54 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 13 59 999 99.0 99.0  0.95  4.17  3.75  47 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 14 29 999 99.0 99.0  1.03  4.17  3.80  51 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 14 59 999 99.0 99.0  1.09  4.55  3.90  59 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 15 29 999 99.0 99.0  1.12  4.76  3.88  61 9999.0 999.0  13.4 999.0 99.0 99.00
2017 01 05 15 59 999 99.0 99.0  1.13  4.55  3.99  61 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 16 29 999 99.0 99.0  1.10  5.00  4.14  74 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 16 59 999 99.0 99.0  1.10  5.00  4.11  77 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 17 29 999 99.0 99.0  1.04  5.26  4.10  78 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 17 59 999 99.0 99.0  1.08  4.76  4.17  67 9999.0 999.0  13.5 999.0 99.0 99.00
2017 01 05 18 29 999 99.0 99.0  1.00  4.76  4.09  68 9999.0 999.0  13.6 999.0 99.0 99.00
2017 01 05 18 59 999 99.0 99.0  0.97  4.76  4.05  70 9999.0 999.0  13.6 999.0 99.0 99.00
