YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2011,1,1,22,57,0.79,5.26,4.52,179,8.7
2011,1,1,23,27,0.78,4.76,4.51,168,8.8
2011,1,1,23,57,0.76,5,4.52,170,8.8
2011,1,2,0,27,0.76,5.26,4.48,170,8.8
2011,1,2,0,57,0.79,5,4.54,167,8.8
2011,1,2,1,27,0.78,4.76,4.56,164,8.6
2011,1,2,1,57,0.74,4.76,4.57,151,8.6
2011,1,2,2,27,0.75,4.76,4.58,165,8.7
2011,1,2,2,57,0.77,5,4.62,167,8.9
2011,1,2,3,27,0.78,5.88,4.66,178,9
2011,1,2,3,57,0.78,5.56,4.66,171,9
2011,1,2,4,27,0.77,5.56,4.7,170,9
2011,1,2,4,57,0.79,5.26,4.73,170,9
2011,1,2,5,27,0.79,5.88,4.6,165,9
2011,1,2,5,57,0.81,5.88,4.64,168,8.9
2011,1,2,6,27,0.81,4.55,4.6,161,8.9
2011,1,2,6,57,0.78,5.56,4.47,174,8.8
2011,1,2,7,27,0.77,5.56,4.4,171,8.7
2011,1,2,7,57,0.84,5.26,4.49,170,8.6
2011,1,2,8,27,0.82,5.26,4.41,171,8.5
2011,1,2,8,57,0.86,5.26,4.53,172,8.5
2011,1,2,9,27,0.81,5,4.46,164,8.5
2011,1,2,9,57,0.81,4.76,4.41,156,8.6
2011,1,2,10,27,0.87,5.26,4.51,179,8.6
2011,1,2,10,57,0.85,5.26,4.47,171,8.6
2011,1,2,11,27,0.81,5,4.49,158,8.6
2011,1,2,11,57,0.93,5,4.71,167,8.6
2011,1,2,12,57,0.96,5.88,4.87,164,8.6
2011,1,2,13,27,1.01,6.25,5.02,170,8.7
2011,1,2,13,57,0.93,5.56,4.97,158,8.7
2011,1,2,14,27,0.93,5.56,4.93,167,8.7
2011,1,2,14,57,0.95,5.88,4.98,160,8.8
2011,1,2,15,27,0.93,6.25,4.89,163,8.7
2011,1,2,15,57,0.93,5.88,4.8,164,8.8
2011,1,2,16,27,0.84,5.56,4.89,156,8.9
2011,1,2,16,57,0.85,6.25,4.95,165,8.7
2011,1,2,17,27,0.86,6.67,4.97,168,8.6
2011,1,2,17,57,0.88,6.67,4.73,163,8.5
2011,1,2,18,27,0.92,6.25,4.88,165,8.5
2011,1,2,18,57,0.97,6.67,5.03,167,8.5
2011,1,2,19,27,1.04,6.67,5.12,165,8.5
2011,1,2,19,57,1.05,7.14,4.87,165,8.5
2011,1,2,20,27,1.04,6.67,4.66,167,8.5
2011,1,2,20,57,1.11,6.67,4.7,164,8.5
2011,1,2,21,27,1.16,6.67,4.71,163,8.5
2011,1,2,21,57,1.15,6.25,4.63,161,8.5
2011,1,2,22,27,1.21,6.25,4.63,161,8.5
2011,1,2,22,57,1.3,7.14,4.89,170,8.5
2011,1,2,23,27,1.27,6.25,4.94,165,8.4
2011,1,2,23,57,1.29,6.67,4.99,168,8.4
2011,1,3,0,27,1.24,7.14,5.19,164,8.4
2011,1,3,0,57,1.21,7.14,5.24,168,8.4
2011,1,3,1,27,1.11,6.67,5.14,167,8.3
2011,1,3,1,57,1.12,6.67,5.27,164,8.3
2011,1,3,2,57,0.99,7.14,4.48,170,8.3
2011,1,3,3,27,1,7.14,4.48,165,8.3
2011,1,3,3,57,0.88,7.14,4.34,170,8.2
2011,1,3,4,27,0.86,7.14,4.32,168,8.2
2011,1,3,4,57,0.8,7.69,4.4,165,8.2
2011,1,3,5,27,0.76,7.69,4.2,171,8.2
2011,1,3,5,57,0.77,7.69,4.15,164,8.2
2011,1,3,6,27,0.8,7.69,3.85,161,8.2
2011,1,3,6,57,0.8,7.69,3.9,168,8.2
2011,1,3,7,27,0.79,3.12,3.59,359,8.2
2011,1,3,7,57,0.78,7.69,3.55,163,8.3
2011,1,3,8,27,0.74,3.12,3.46,359,8.3
2011,1,3,8,57,0.76,3.12,3.42,5,8.3
2011,1,3,9,27,0.73,3.33,3.37,11,8.3
2011,1,3,9,57,0.74,3.23,3.29,18,8.4
2011,1,3,10,27,0.77,3.33,3.21,12,8.4
2011,1,3,10,57,0.79,3.45,3.23,16,8.4
2011,1,3,11,27,0.82,3.33,3.34,12,8.4
2011,1,3,11,57,0.77,3.23,3.27,16,8.4
2011,1,3,12,27,0.8,3.85,3.25,39,8.4
2011,1,3,12,57,0.82,3.7,3.33,43,8.3
2011,1,3,13,27,0.85,3.85,3.38,44,8.3
2011,1,3,13,57,0.87,4,3.39,49,8.2
2011,1,3,14,27,0.89,4,3.46,51,8.2
2011,1,3,14,57,0.86,3.7,3.47,44,8.2
2011,1,3,15,27,0.86,4,3.5,53,8.1
2011,1,3,15,57,0.81,3.85,3.52,53,8.2
2011,1,3,16,27,0.84,4.35,3.56,66,8.2
2011,1,3,16,57,0.79,4.17,3.77,68,8.2
2011,1,3,17,27,0.82,4.17,3.93,67,8.2
2011,1,3,17,57,0.77,5.88,4.05,94,8.2
2011,1,3,18,27,0.81,5.88,4.34,88,8.2
2011,1,3,18,57,0.79,5.56,4.43,87,8.2
2011,1,3,19,27,0.82,5.88,4.56,94,8.2
2011,1,3,19,57,0.83,5.88,4.58,109,8.3
2011,1,3,20,27,0.84,5.88,4.6,101,8.3
2011,1,3,20,57,0.83,5.88,4.54,109,8.3
2011,1,3,21,27,0.82,8.33,4.75,98,8.3
2011,1,3,22,27,0.8,8.33,4.81,94,8.2
2011,1,3,22,57,0.81,9.09,4.96,95,8.2
2011,1,3,23,27,0.74,6.25,4.92,106,8.2
2011,1,3,23,57,0.73,6.67,4.94,108,8.2
2011,1,4,0,27,0.73,8.33,5.07,98,8.2
2011,1,4,0,57,0.72,9.09,5.08,99,8.2
2011,1,4,1,27,0.68,9.09,5.17,95,8.1
2011,1,4,1,57,0.68,9.88,5.31,94,8.1
2011,1,4,2,27,0.66,9.88,5.32,101,8.1
2011,1,4,2,57,0.61,9.88,5.17,98,8.1
2011,1,4,3,27,0.59,9.88,5.29,105,8.1
2011,1,4,3,57,0.6,9.88,5.43,98,8.1
2011,1,4,4,27,0.6,9.88,5.54,92,8.1
2011,1,4,4,57,0.57,9.09,5.4,96,8.1
2011,1,4,5,27,0.55,8.33,5.45,92,8
2011,1,4,5,57,0.56,9.09,5.43,94,8
2011,1,4,6,27,0.55,9.09,5.42,91,8
2011,1,4,6,57,0.54,9.09,5.46,99,8
2011,1,4,7,27,0.58,9.09,5.93,94,8
2011,1,4,7,57,0.59,8.33,5.69,98,8
2011,1,4,8,27,0.58,9.09,5.83,96,8
2011,1,4,8,57,0.58,9.09,5.6,92,8
2011,1,4,9,27,0.65,9.09,6.02,94,8
2011,1,4,9,57,0.57,8.33,5.74,95,8
2011,1,4,10,27,0.61,9.09,5.9,96,8
2011,1,4,10,57,0.57,9.09,5.85,99,7.9
2011,1,4,11,27,0.52,7.69,5.53,92,7.9
2011,1,4,11,57,0.53,9.09,5.55,95,7.9
2011,1,4,12,27,0.57,9.88,5.76,98,7.9
2011,1,4,12,57,0.53,8.33,5.75,95,7.9
2011,1,4,13,27,0.53,8.33,5.78,95,7.9
2011,1,4,13,57,0.5,8.33,5.48,104,7.9
2011,1,4,14,27,0.49,8.33,5.62,99,7.8
2011,1,4,14,57,0.46,9.09,5.68,102,7.9
2011,1,4,15,27,0.46,8.33,5.63,98,7.9
2011,1,4,15,57,0.47,8.33,6,98,8
2011,1,4,16,27,0.44,8.33,5.8,101,8.1
2011,1,4,16,57,0.47,8.33,6.06,96,8.2
2011,1,4,17,27,0.45,8.33,5.94,99,8.4
2011,1,4,17,57,0.47,9.09,6.15,99,8.5
2011,1,4,18,27,0.43,9.09,5.76,101,8.6
2011,1,4,18,57,0.44,7.69,5.93,94,8.7
2011,1,4,19,27,0.45,8.33,6.06,98,8.5
2011,1,4,19,57,0.43,8.33,5.79,101,8.3
2011,1,4,20,27,0.49,7.69,6.06,96,8.2
2011,1,4,20,57,0.46,8.33,5.53,99,8.1
2011,1,4,21,27,0.5,8.33,4.76,94,8.1
2011,1,4,21,57,0.5,8.33,4.29,96,8
2011,1,4,22,27,0.52,7.69,4.37,99,8
2011,1,4,22,57,0.52,8.33,4.47,98,7.9
2011,1,4,23,27,0.49,7.69,4.5,105,7.9
2011,1,4,23,57,0.47,8.33,4.62,111,7.9
2011,1,5,0,27,0.43,8.33,4.65,111,7.9
2011,1,5,0,57,0.41,8.33,4.88,108,7.9
2011,1,5,1,27,0.38,9.09,4.9,99,7.9
2011,1,5,1,57,0.36,9.09,4.75,102,7.9
2011,1,5,2,27,0.35,9.88,5.01,101,7.9
2011,1,5,2,57,0.34,9.09,5.01,111,7.9
2011,1,5,3,27,0.31,9.09,4.88,113,7.9
2011,1,5,3,57,0.31,8.33,4.7,108,7.8
2011,1,5,4,57,0.34,8.33,3.58,119,7.8
2011,1,5,5,27,0.36,8.33,3.27,123,7.8
2011,1,5,5,57,0.36,8.33,3.15,120,7.8
2011,1,5,6,27,0.34,7.14,3.24,119,7.8
2011,1,5,6,57,0.33,7.69,3.43,127,7.8
2011,1,5,7,27,0.32,7.69,3.55,123,7.8
2011,1,5,8,27,0.34,7.69,3.36,129,7.8
2011,1,5,8,57,0.36,8.33,3.4,122,7.8
2011,1,5,9,27,0.35,8.33,3.34,116,7.8
2011,1,5,9,57,0.34,8.33,3.21,125,7.8
2011,1,5,10,27,0.35,9.09,3.1,115,7.8
2011,1,5,10,57,0.39,7.69,3.13,129,7.8
2011,1,5,11,27,0.36,7.69,3.18,139,7.8
2011,1,5,11,57,0.38,9.88,3.36,104,7.8
2011,1,5,12,27,0.37,8.33,3.6,126,7.8
2011,1,5,13,27,0.33,7.69,4.19,127,7.8
2011,1,5,13,57,0.33,9.09,4.63,120,7.8
2011,1,5,14,27,0.35,8.33,4.78,125,7.8
2011,1,5,14,57,0.37,7.69,4.95,140,7.8
2011,1,5,15,27,0.37,5.56,5.23,179,7.8
2011,1,5,15,57,0.4,5,5.2,186,7.8
2011,1,5,16,27,0.37,5.88,5.4,170,7.8
2011,1,5,16,57,0.39,5.88,5.53,164,7.8
2011,1,5,17,27,0.38,6.25,5.63,158,7.8
2011,1,5,17,57,0.41,6.67,5.88,150,7.8
2011,1,5,18,27,0.41,6.25,6.09,150,7.8
2011,1,5,18,57,0.42,6.67,5.94,146,7.8
2011,1,5,19,27,0.44,6.25,5.96,153,7.8
2011,1,5,19,57,0.48,6.67,6.03,153,7.8
2011,1,5,20,27,0.52,6.67,5.91,143,7.8
2011,1,5,20,57,0.53,6.67,6.01,150,7.8
2011,1,5,21,27,0.54,6.67,5.96,153,7.8
2011,1,5,21,57,0.64,6.25,6.11,154,7.8
2011,1,5,22,27,0.63,6.25,6.01,153,7.8
2011,1,5,22,57,0.62,5.88,5.9,157,7.8
2011,1,5,23,27,0.59,6.25,5.11,150,7.8
2011,1,5,23,57,0.63,5.88,4.49,158,7.8
2011,1,6,0,27,0.69,5.88,4.31,160,7.8
2011,1,6,0,57,0.65,5.88,4.29,157,7.8
2011,1,6,1,27,0.64,5.88,4.07,161,7.8
2011,1,6,1,57,0.63,5.88,4.08,156,7.8
2011,1,6,2,27,0.62,5.88,4.15,151,7.8
2011,1,6,2,57,0.59,4.76,4.08,163,7.8
2011,1,6,3,27,0.58,5.88,4.35,149,7.8
2011,1,6,3,57,0.53,6.25,4.39,149,7.8
2011,1,6,4,27,0.51,5.56,4.31,156,7.8
2011,1,6,4,57,0.48,5,4.44,170,7.8
2011,1,6,5,27,0.43,5.56,4.58,163,7.8
2011,1,6,5,57,0.4,5.56,4.68,168,7.8
2011,1,6,6,27,0.39,11.11,4.81,105,7.8
2011,1,6,6,57,0.39,5.56,5.08,157,7.8
2011,1,6,7,27,0.36,11.76,5.38,92,7.8
2011,1,6,7,57,0.34,11.11,4.66,108,7.8
2011,1,6,8,57,0.36,10.53,4.35,98,7.8
2011,1,6,9,27,0.39,5.88,4.1,140,7.8
2011,1,6,9,57,0.39,9.88,4.06,108,7.8
2011,1,6,10,27,0.39,11.11,3.77,94,7.8
2011,1,6,10,57,0.39,10.53,3.86,111,7.8
2011,1,6,11,27,0.39,9.88,3.53,115,7.8
2011,1,6,11,57,0.4,11.11,3.65,104,7.8
2011,1,6,12,27,0.39,10.53,3.71,112,7.8
2011,1,6,12,57,0.39,11.76,3.88,102,7.8
2011,1,6,13,27,0.39,10.53,3.68,108,7.8
2011,1,6,13,57,0.39,11.11,3.59,104,7.8
2011,1,6,14,27,0.41,10.53,3.39,101,7.8
2011,1,6,14,57,0.41,10.53,3.26,115,7.8
2011,1,6,15,27,0.42,2.63,3.21,43,7.8
2011,1,6,15,57,0.44,11.11,3.23,111,7.8
2011,1,6,16,27,0.44,2.86,3.09,44,7.8
2011,1,6,16,57,0.44,2.63,3.29,43,7.8
2011,1,6,17,27,0.43,3.03,3.33,57,7.8
2011,1,6,17,57,0.41,10.53,3.53,118,7.8
2011,1,6,18,27,0.42,11.11,3.67,108,7.8
2011,1,6,18,57,0.41,3.7,3.61,75,7.9
2011,1,6,19,27,0.47,3.85,3.73,74,7.9
2011,1,6,19,57,0.47,3.7,3.89,70,7.9
2011,1,6,20,27,0.46,4,3.91,80,7.9
2011,1,6,20,57,0.45,3.7,4.09,71,7.9
2011,1,6,21,27,0.46,4.35,4.03,82,7.9
2011,1,6,21,57,0.49,4,4.24,82,7.8
2011,1,6,22,27,0.53,4.35,4.06,85,7.8
2011,1,6,22,57,0.55,5.56,4.11,153,7.8
2011,1,6,23,27,0.53,5.56,4.42,154,7.8
2011,1,6,23,57,0.58,5.56,4.68,157,7.8
2011,1,7,0,27,0.56,5.26,4.88,149,7.8
2011,1,7,0,57,0.57,5.26,4.97,151,7.8
2011,1,7,1,27,0.56,5.26,5.1,151,7.8
2011,1,7,1,57,0.6,5,5.33,139,7.8
2011,1,7,2,27,0.59,5.56,5.48,139,7.8
2011,1,7,2,57,0.61,7.69,5.61,154,7.8
2011,1,7,3,27,0.58,7.69,5.76,153,7.8
2011,1,7,3,57,0.56,8.33,5.84,160,7.8
2011,1,7,4,27,0.59,8.33,6.01,154,7.8
2011,1,7,4,57,0.54,5.88,5.19,144,7.8
2011,1,7,5,27,0.58,8.33,5.06,158,7.8
2011,1,7,6,27,0.53,8.33,5.65,156,7.8
2011,1,7,6,57,0.56,8.33,6.11,150,7.8
2011,1,7,7,27,0.5,8.33,6.24,150,7.8
2011,1,7,7,57,0.59,7.69,6.24,154,7.8
2011,1,7,8,27,0.58,8.33,5.11,151,7.8
2011,1,7,8,57,0.6,8.33,4.94,149,7.8
2011,1,7,9,27,0.61,8.33,4.87,156,7.8
2011,1,7,9,57,0.63,7.69,4.82,147,7.8
2011,1,7,10,27,0.63,7.69,4.74,149,7.8
2011,1,7,10,57,0.66,7.69,5.1,158,7.8
2011,1,7,11,27,0.61,7.69,4.97,156,7.8
2011,1,7,11,57,0.61,7.69,4.53,156,7.8
2011,1,7,12,27,0.67,7.14,3.92,140,7.8
2011,1,7,12,57,0.72,7.14,3.84,143,7.8
2011,1,7,13,27,0.69,7.69,3.81,146,7.8
2011,1,7,13,57,0.66,6.67,3.73,133,7.8
2011,1,7,14,27,0.64,7.14,3.68,149,7.8
2011,1,7,14,57,0.63,7.69,3.85,151,7.8
2011,1,7,15,57,0.6,7.69,3.91,150,7.8
2011,1,7,16,27,0.59,7.14,4.04,141,7.8
2011,1,7,16,57,0.6,7.69,4.5,149,7.8
2011,1,7,17,27,0.61,7.69,4.75,146,7.9
2011,1,7,17,57,0.64,9.09,4.86,149,7.9
2011,1,7,18,27,0.63,9.09,4.63,144,7.9
2011,1,7,18,57,0.72,8.33,4.39,156,7.9
2011,1,7,19,27,0.73,8.33,4.32,151,7.9
2011,1,7,19,57,0.76,8.33,4.23,153,7.6
2011,1,7,20,27,0.87,7.69,3.97,153,7.6
2011,1,7,20,57,0.87,3.85,3.98,194,7.6
2011,1,7,21,27,0.88,3.85,3.79,196,7.7
2011,1,7,21,57,0.85,6.67,4,165,7.7
2011,1,7,22,27,0.85,7.14,4.05,153,7.7
2011,1,7,22,57,0.88,4.17,4.13,191,7.7
2011,1,7,23,27,0.88,4,4.01,191,7.7
2011,1,7,23,57,0.89,6.67,4.22,154,7.7
2011,1,8,0,27,0.89,6.67,4.4,175,7.7
2011,1,8,0,57,0.9,7.14,4.76,168,7.5
2011,1,8,1,27,0.89,7.69,4.88,171,7.5
2011,1,8,1,57,0.91,7.14,4.97,171,7.5
2011,1,8,2,27,0.93,7.14,5.42,168,7.5
2011,1,8,2,57,0.9,7.14,5.3,172,7.5
2011,1,8,3,27,0.98,7.69,5.54,171,7.5
2011,1,8,3,57,0.99,7.14,5.71,178,7.5
2011,1,8,4,27,0.96,8.33,5.63,168,7.5
2011,1,8,4,57,1.03,7.69,5.61,174,7.4
2011,1,8,5,27,1.07,8.33,5.89,177,7.4
2011,1,8,5,57,1.04,9.09,5.97,171,7.4
2011,1,8,6,27,1.02,9.09,5.77,168,7.4
2011,1,8,6,57,1.02,8.33,5.88,172,7.4
2011,1,8,7,27,0.98,8.33,6.03,172,7.4
2011,1,8,7,57,0.96,9.09,5.83,168,7.4
2011,1,8,8,27,0.94,8.33,5.65,168,7.4
2011,1,8,8,57,0.93,9.09,5.56,165,7.5
2011,1,8,9,27,0.92,10.53,5.39,163,7.5
2011,1,8,9,57,0.86,10.53,5.07,170,7.5
2011,1,8,10,27,0.95,9.88,5.44,163,7.5
2011,1,8,10,57,0.88,9.88,5.14,160,7.5
2011,1,8,11,27,0.92,9.88,5.44,163,7.6
2011,1,8,11,57,0.82,9.09,5.02,164,7.6
2011,1,8,12,27,0.88,9.88,5.14,164,7.6
2011,1,8,12,57,0.86,9.09,4.99,167,7.6
2011,1,8,13,27,0.83,9.09,4.67,168,7.7
2011,1,8,13,57,0.88,8.33,4.68,168,7.7
2011,1,8,14,27,0.86,9.09,4.65,171,7.7
2011,1,8,14,57,0.86,9.09,4.51,167,7.7
2011,1,8,15,27,0.9,9.09,4.23,168,7.7
2011,1,8,15,57,0.99,9.09,3.97,167,7.7
2011,1,8,16,27,1.1,3.45,3.87,244,7.8
2011,1,8,16,57,1.09,3.57,3.89,229,7.8
2011,1,8,17,27,1.16,4.35,4.04,195,7.8
2011,1,8,17,57,1.17,4.55,4.21,198,7.8
2011,1,8,18,27,1.2,4.55,4.11,195,7.8
2011,1,8,18,57,1.18,5,4.14,192,7.8
2011,1,8,19,27,1.14,5.26,4.26,189,7.8
2011,1,8,19,57,1.1,8.33,4.12,165,7.8
2011,1,8,20,27,1.09,9.09,4.09,158,7.8
2011,1,8,20,57,1.05,3.33,3.98,262,7.8
2011,1,8,21,27,1.06,8.33,4.07,171,7.7
2011,1,8,21,57,0.94,9.09,4.12,154,7.7
2011,1,8,22,27,0.91,10.53,4.22,150,7.7
2011,1,8,22,57,0.84,10.53,4.22,154,7.7
2011,1,8,23,27,0.85,9.88,4.43,156,7.7
2011,1,8,23,57,0.76,9.09,4.14,158,7.7
2011,1,9,0,27,0.79,8.33,4.53,167,7.7
2011,1,9,0,57,0.72,9.09,4.43,160,7.7
2011,1,9,1,27,0.74,9.88,4.01,144,7.7
2011,1,9,1,57,0.75,8.33,3.9,165,7.8
2011,1,9,2,27,0.81,10.53,4.2,149,7.7
2011,1,9,2,57,0.8,9.88,4.01,149,7.7
2011,1,9,3,27,0.83,3.12,3.84,358,7.7
2011,1,9,3,57,0.87,9.88,3.82,158,7.7
2011,1,9,4,27,0.93,3.33,3.82,357,7.7
2011,1,9,4,57,0.85,9.88,3.87,149,7.7
2011,1,9,5,57,0.8,9.88,3.6,160,7.7
2011,1,9,6,27,0.8,9.88,3.65,158,7.7
2011,1,9,6,57,0.75,10.53,3.44,141,7.6
2011,1,9,7,27,0.78,2.94,3.37,336,7.6
2011,1,9,7,57,0.75,2.94,3.36,337,7.6
2011,1,9,8,27,0.77,3.03,3.43,345,7.6
2011,1,9,8,57,0.8,9.88,3.41,146,7.6
2011,1,9,9,27,0.75,3.23,3.43,350,7.5
2011,1,9,9,57,0.72,3.12,3.26,355,7.5
2011,1,9,10,27,0.74,9.88,3.45,146,7.5
2011,1,9,10,57,0.73,3.33,3.34,12,7.5
2011,1,9,11,27,0.7,3.12,3.26,359,7.5
2011,1,9,11,57,0.71,3.03,3.22,357,7.5
2011,1,9,12,27,0.72,3.23,3.2,347,7.5
2011,1,9,12,57,0.71,3.23,3.23,348,7.5
2011,1,9,13,27,0.67,3.23,3.3,347,7.5
2011,1,9,13,57,0.68,3.12,3.27,345,7.5
2011,1,9,14,27,0.66,3.33,3.22,357,7.6
2011,1,9,14,57,0.67,3.23,3.25,355,7.6
2011,1,9,15,27,0.68,3.23,3.33,355,7.6
2011,1,9,15,57,0.73,3.33,3.29,5,7.6
2011,1,9,16,27,0.66,3.45,3.38,12,7.6
2011,1,9,16,57,0.6,9.09,3.48,144,7.6
2011,1,9,17,27,0.54,3.33,3.54,23,7.6
2011,1,9,17,57,0.48,8.33,3.76,141,7.6
2011,1,9,18,27,0.43,7.14,3.9,143,7.7
2011,1,9,18,57,0.39,8.33,4.19,147,7.8
2011,1,9,19,27,0.36,8.33,4.49,134,7.9
2011,1,9,19,57,0.35,9.09,4.65,116,7.9
2011,1,9,20,27,0.36,8.33,4.52,139,7.9
2011,1,9,20,57,0.38,13.33,4.47,98,7.8
2011,1,9,21,57,0.42,7.14,3.9,126,7.8
2011,1,9,22,27,0.42,8.33,3.98,122,7.7
2011,1,9,22,57,0.43,8.33,4.26,127,7.7
2011,1,9,23,27,0.42,13.33,4.08,98,7.7
2011,1,9,23,57,0.42,7.69,4.02,118,7.7
2011,1,10,0,27,0.43,7.69,4.03,119,7.8
2011,1,10,0,57,0.43,7.14,4,119,7.8
2011,1,10,1,27,0.42,9.09,3.94,106,7.9
2011,1,10,1,57,0.42,7.69,4.24,112,8
2011,1,10,2,27,0.41,11.76,4.48,98,7.9
2011,1,10,2,57,0.39,7.69,4.45,112,7.9
2011,1,10,3,27,0.39,9.88,4.38,98,7.9
2011,1,10,3,57,0.42,12.5,3.84,89,7.9
2011,1,10,4,27,0.52,9.88,3.32,111,7.9
2011,1,10,4,57,0.57,2.7,3.33,6,7.9
2011,1,10,5,27,0.54,2.86,3.41,12,7.9
2011,1,10,5,57,0.55,2.7,3.43,15,7.9
2011,1,10,6,27,0.53,11.76,3.4,96,7.9
2011,1,10,6,57,0.53,11.11,3.49,105,7.8
2011,1,10,7,27,0.54,9.88,3.48,99,7.8
2011,1,10,7,57,0.55,3.12,3.36,42,7.8
2011,1,10,8,27,0.55,3.03,3.42,42,7.8
2011,1,10,8,57,0.6,3.23,3.45,46,7.8
2011,1,10,9,27,0.56,3.23,3.57,43,7.8
2011,1,10,9,57,0.54,3.33,3.69,46,7.8
2011,1,10,10,27,0.51,8.33,3.63,108,7.8
2011,1,10,11,27,0.59,7.69,3.56,106,7.8
2011,1,10,11,57,0.6,3.57,3.48,63,7.8
2011,1,10,12,27,0.65,3.23,3.42,54,7.8
2011,1,10,12,57,0.7,3.57,3.45,63,7.8
2011,1,10,13,27,0.75,3.7,3.39,59,7.8
2011,1,10,13,57,0.78,3.7,3.51,56,7.8
2011,1,10,14,27,0.78,3.85,3.69,63,7.8
2011,1,10,14,57,0.79,4,3.67,59,7.8
2011,1,10,15,27,0.81,3.85,3.64,59,7.8
2011,1,10,15,57,0.92,4,3.72,60,7.8
2011,1,10,16,27,0.92,4.17,3.72,67,7.8
2011,1,10,16,57,0.93,3.85,3.73,63,7.8
2011,1,10,17,27,0.91,4,3.73,71,7.7
2011,1,10,17,57,0.92,3.85,3.67,57,7.7
2011,1,10,18,27,0.96,3.85,3.8,61,7.7
2011,1,10,18,57,1.01,4.35,3.82,73,7.6
2011,1,10,19,27,0.99,4.17,3.83,66,7.6
2011,1,10,19,57,1.01,4.55,3.8,74,7.6
2011,1,10,20,27,1.04,4.17,3.83,70,7.6
2011,1,10,20,57,1.19,4.55,3.97,71,7.5
2011,1,10,21,27,1.23,5,3.98,82,7.5
2011,1,10,21,57,1.35,5,4.06,77,7.5
2011,1,10,22,27,1.39,4.76,4.12,71,7.5
2011,1,10,22,57,1.43,4.76,4.16,71,7.6
2011,1,10,23,27,1.52,5.26,4.32,74,7.7
2011,1,10,23,57,1.63,5,4.44,74,7.7
2011,1,11,0,57,1.71,5.56,4.66,74,7.8
2011,1,11,1,27,1.81,5.56,4.79,77,7.8
2011,1,11,1,57,1.77,5.88,4.75,82,7.8
2011,1,11,2,27,1.84,5.88,4.81,78,7.9
2011,1,11,2,57,1.87,6.25,4.82,81,7.9
2011,1,11,3,27,1.94,6.67,4.95,87,7.8
2011,1,11,3,57,2.1,6.25,4.98,81,7.8
2011,1,11,4,27,2.07,6.25,4.98,81,7.8
2011,1,11,4,57,2.09,6.25,5.09,80,7.8
2011,1,11,5,27,2.04,6.25,4.98,80,7.8
2011,1,11,5,57,2.07,6.67,4.99,84,7.8
2011,1,11,6,27,2.03,6.25,5.04,81,7.7
2011,1,11,6,57,2.02,6.25,5.09,87,7.6
2011,1,11,7,27,2.06,5.88,5.15,81,7.7
2011,1,11,7,57,2.01,6.25,5.05,88,7.7
