YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2025,12,11,0,30,1.8,13,7.5,331,29.4
2025,12,11,0,0,1.7,9,7,41,29.4
2025,12,10,23,30,1.8,13,7.2,344,29.4
2025,12,10,23,0,1.8,10,7.2,34,29.4
2025,12,10,22,30,1.9,13,7.3,339,29.4
2025,12,10,22,0,1.8,9,7.2,72,29.3
2025,12,10,21,30,2,13,7.7,359,29.3
2025,12,10,21,0,1.8,8,7.5,56,29.3
2025,12,10,20,30,1.8,9,7.8,59,29.3
2025,12,10,20,0,1.8,8,7.7,61,29.2
2025,12,10,19,30,1.9,13,8.4,355,29.2
2025,12,10,19,0,1.9,13,8,330,29.2
2025,12,10,18,30,1.8,8,8.2,69,29.2
2025,12,10,18,0,1.8,13,8.2,344,29.2
2025,12,10,17,30,1.8,13,8.1,339,29.2
2025,12,10,17,0,1.8,13,7.9,333,29.2
2025,12,10,16,30,1.9,9,7.9,58,29.2
2025,12,10,16,0,1.9,8,8.1,45,29.2
2025,12,10,15,30,2,13,8.5,328,29.2
2025,12,10,15,0,1.9,13,8.3,331,29.2
2025,12,10,14,30,1.9,13,8,344,29.3
2025,12,10,14,0,1.9,13,8,355,29.2
2025,12,10,13,30,1.8,13,8.3,329,29.3
2025,12,10,13,0,1.9,13,8,327,29.3
2025,12,10,12,30,1.9,8,8,59,29.3
2025,12,10,12,0,2,14,8.8,351,29.3
2025,12,10,11,30,1.9,13,8.5,311,29.3
2025,12,10,11,0,1.8,14,7.9,349,29.3
2025,12,10,10,30,2,14,8.4,330,29.3
2025,12,10,10,0,1.8,10,8.1,359,29.3
2025,12,10,9,30,2,14,8.6,334,29.3
2025,12,10,9,0,1.8,10,7.8,356,29.4
2025,12,10,8,30,2,13,8.3,321,29.3
2025,12,10,8,0,2,14,8.3,341,29.4
2025,12,10,7,30,2.2,13,8.5,339,29.4
2025,12,10,7,0,2.1,8,8.3,73,29.4
2025,12,10,6,30,1.9,13,8.3,328,29.5
2025,12,10,6,0,1.9,8,8.2,40,29.5
2025,12,10,5,30,1.8,13,8.2,333,29.5
2025,12,10,5,0,1.9,14,8.1,335,29.5
2025,12,10,4,30,2,12,7.8,352,29.5
2025,12,10,4,0,1.9,14,7.6,324,29.5
2025,12,10,3,30,2.1,14,8.1,335,29.5
2025,12,10,3,0,1.9,11,7.6,357,29.5
2025,12,10,2,30,2.2,12,8,334,29.5
2025,12,10,2,0,2,9,7.8,50,29.5
2025,12,10,1,30,2.2,12,7.9,342,29.5
2025,12,10,1,0,2.1,14,7.8,317,29.4
2025,12,10,0,30,2.1,12,7.8,337,29.4
2025,12,10,0,0,2.1,14,7.7,342,29.4
2025,12,9,23,30,2.1,14,7.8,342,29.4
2025,12,9,23,0,2.2,13,8.1,346,29.3
2025,12,9,22,30,2.2,14,8.1,347,29.3
2025,12,9,22,0,2.1,14,8.1,335,29.3
2025,12,9,21,30,2,12,8,334,29.3
2025,12,9,21,0,2.3,12,8.7,330,29.3
2025,12,9,20,30,2.1,13,8.7,345,29.2
2025,12,9,20,0,2.2,12,8.4,7,29.2
2025,12,9,19,30,2.2,13,8.7,345,29.2
2025,12,9,19,0,2.3,11,8.7,43,29.2
2025,12,9,18,30,2.3,14,8.7,341,29.1
2025,12,9,18,0,2.3,15,8.6,344,29.1
2025,12,9,17,30,2.2,13,8.5,338,29.1
2025,12,9,17,0,2.2,11,8.5,336,29.1
2025,12,9,16,30,2.2,13,8.4,342,29.1
2025,12,9,16,0,2.4,14,8.5,349,29.1
2025,12,9,15,30,2.3,13,8.5,341,29.2
2025,12,9,15,0,2.2,13,8.5,340,29.1
2025,12,9,14,30,2.3,14,8.7,337,29.1
2025,12,9,14,0,2.2,8,8.1,38,29.1
2025,12,9,13,30,2.2,12,8.3,331,29.1
2025,12,9,13,0,2.4,14,8.6,343,29.1
2025,12,9,12,30,2.1,14,8.3,339,29.2
2025,12,9,12,0,2.2,12,7.9,333,29.2
2025,12,9,11,30,2.1,14,8.1,337,29.2
2025,12,9,11,0,2.1,14,8,336,29.2
2025,12,9,10,30,2.1,14,8,342,29.2
2025,12,9,10,0,2.2,13,8.3,347,29.2
2025,12,9,9,30,2.4,14,8,344,29.1
2025,12,9,9,0,2.3,14,8.3,342,29.1
2025,12,9,8,30,2.3,13,8.2,2,29.1
2025,12,9,8,0,2.2,15,7.8,344,29.1
2025,12,9,7,30,2.3,14,7.9,342,29.2
2025,12,9,7,0,2,13,7.2,336,29.2
2025,12,9,6,30,2.2,14,7.5,338,29.2
2025,12,9,6,0,2.2,13,7.7,345,29.2
2025,12,9,5,30,2.1,15,8,342,29.2
2025,12,9,5,0,2,12,7.4,320,29.2
2025,12,9,4,30,2,13,8,319,29.2
2025,12,9,4,0,2.1,11,7.8,281,29.2
2025,12,9,3,30,2,13,7.7,343,29.2
2025,12,9,3,0,1.9,12,7.7,280,29.2
2025,12,9,2,30,2,12,7.8,213,29.2
2025,12,9,2,0,1.9,11,7.5,319,29.2
2025,12,9,1,30,1.8,12,7,166,29.2
2025,12,9,1,0,2.1,13,8,240,29.2
2025,12,9,0,30,2,12,7.8,246,29.2
2025,12,9,0,0,2,13,7.2,306,29.2
2025,12,8,23,30,1.9,11,7.1,258,29.2
2025,12,8,23,0,1.9,11,7.5,205,29.2
2025,12,8,22,30,1.9,13,7.1,306,29.2
2025,12,8,22,0,1.9,12,7.2,320,29.2
2025,12,8,21,30,1.8,11,6.8,271,29.2
2025,12,8,21,0,2.2,13,7.8,332,29.2
2025,12,8,20,30,2.1,13,7.5,345,29.2
2025,12,8,20,0,1.9,13,7,281,29.1
2025,12,8,19,30,2,13,7.3,346,29.2
2025,12,8,19,0,2,12,7.2,272,29.1
2025,12,8,18,30,2,13,7.6,263,29.1
2025,12,8,18,0,2.1,12,7.3,328,29.1
2025,12,8,17,30,2.1,12,7.4,317,29.1
2025,12,8,17,0,2,12,7.3,318,29.1
2025,12,8,16,30,2.1,13,8,325,29.1
2025,12,8,16,0,2.1,13,8.5,259,29.2
2025,12,8,15,30,2,13,8,268,29.2
2025,12,8,15,0,2,13,7.9,273,29.2
2025,12,8,14,30,2,12,7.5,313,29.2
2025,12,8,14,0,1.9,13,7.7,287,29.2
2025,12,8,13,30,2.1,13,7.7,286,29.2
2025,12,8,13,0,2,13,7.3,253,29.2
2025,12,8,12,30,2.1,12,7.4,296,29.2
2025,12,8,12,0,1.9,13,6.8,332,29.2
2025,12,8,11,30,2,13,7.2,244,29.2
2025,12,8,11,0,2.1,13,7.6,289,29.2
2025,12,8,10,30,1.9,13,7.2,271,29.2
2025,12,8,10,0,1.9,13,7.2,248,29.2
2025,12,8,9,30,1.9,13,7.2,284,29.2
2025,12,8,9,0,2.2,13,8.1,252,29.2
2025,12,8,8,30,2,13,7.5,237,29.2
2025,12,8,8,0,2,13,6.8,254,29.3
2025,12,8,7,30,2.1,13,7.6,262,29.3
2025,12,8,7,0,2,13,7.2,255,29.3
2025,12,8,6,30,1.9,13,7.4,219,29.3
2025,12,8,6,0,2.1,13,8.1,209,29.3
2025,12,8,5,30,1.8,13,7.1,221,29.3
2025,12,8,5,0,2,13,7.4,226,29.3
2025,12,8,4,30,1.9,13,7,202,29.3
2025,12,8,4,0,1.9,13,7,201,29.3
2025,12,8,3,30,2,13,7.4,212,29.4
2025,12,8,3,0,2,13,7.2,230,29.3
2025,12,8,2,30,2.1,13,7.3,227,29.3
2025,12,8,2,0,2.2,13,7.5,221,29.3
2025,12,8,1,30,2.2,13,7.5,211,29.3
2025,12,8,1,0,2.1,13,7,238,29.3
2025,12,8,0,30,1.9,13,6.8,208,29.3
2025,12,8,0,0,1.9,13,7,219,29.3
2025,12,7,23,30,1.9,13,6.8,201,29.3
2025,12,7,23,0,2.1,13,7.3,204,29.3
2025,12,7,22,30,1.8,12,6.9,265,29.3
2025,12,7,22,0,1.9,13,7.6,213,29.3
2025,12,7,21,30,2,13,7.9,250,29.3
2025,12,7,21,0,1.9,12,7.7,206,29.3
2025,12,7,20,30,1.9,13,7.9,224,29.3
2025,12,7,20,0,1.9,13,7.9,201,29.2
2025,12,7,19,30,1.9,13,7.9,256,29.2
2025,12,7,19,0,1.8,13,7.9,237,29.2
2025,12,7,18,30,1.8,13,7.9,218,29.2
2025,12,7,18,0,1.9,13,8.4,253,29.2
2025,12,7,17,30,1.8,13,8.3,218,29.2
2025,12,7,17,0,1.9,13,8.5,219,29.2
2025,12,7,16,30,2,13,8.8,216,29.2
2025,12,7,16,0,2.1,13,9.5,217,29.2
2025,12,7,15,30,2.1,13,9.6,238,29.2
2025,12,7,15,0,2.1,13,9.8,231,29.2
2025,12,7,14,30,1.9,13,9.6,247,29.2
2025,12,7,14,0,2.1,13,10.2,238,29.2
2025,12,7,13,30,1.9,13,9.6,248,29.2
2025,12,7,13,0,2.1,13,10,213,29.2
2025,12,7,12,30,2.1,13,9.9,233,29.2
2025,12,7,12,0,2,13,9.9,219,29.3
2025,12,7,11,30,2.5,13,10.9,216,29.2
2025,12,7,11,0,2.4,13,10.8,216,29.3
2025,12,7,10,30,2.1,13,10.2,198,29.3
2025,12,7,10,0,2,14,10.1,214,29.3
2025,12,7,9,30,2.2,13,10.5,229,29.3
2025,12,7,9,0,2,14,10.3,219,29.3
2025,12,7,8,30,2.2,14,10.7,227,29.4
2025,12,7,8,0,2.3,14,10.9,233,29.3
2025,12,7,7,30,2.2,14,10.5,217,29.4
2025,12,7,7,0,2,14,10.3,219,29.4
2025,12,7,6,30,2.2,14,10.6,227,29.4
2025,12,7,6,0,2.1,14,10.5,220,29.5
2025,12,7,5,30,2.2,13,11,223,29.6
2025,12,7,5,0,2.1,14,10.7,226,29.6
2025,12,7,4,30,2.1,14,11.3,235,29.6
2025,12,7,4,0,2.1,14,11.2,217,29.6
2025,12,7,3,30,1.8,14,10.4,227,29.7
2025,12,7,3,0,1.9,14,10.6,220,29.6
2025,12,7,2,30,1.7,14,9.8,225,29.6
2025,12,7,2,0,1.9,14,10.2,215,29.5
2025,12,7,1,30,1.8,14,10,229,29.5
2025,12,7,1,0,1.5,13,9.4,239,29.5
2025,12,7,0,30,1.6,14,9.8,224,29.5
2025,12,7,0,0,1.4,11,8.6,243,29.4
2025,12,6,23,30,1.5,15,9.1,213,29.4
2025,12,6,23,0,1.5,11,8.8,236,29.4
2025,12,6,22,30,1.5,15,8.8,230,29.3
2025,12,6,22,0,1.4,13,8.8,317,29.3
2025,12,6,21,30,1.4,12,8.7,241,29.2
2025,12,6,21,0,1.3,13,8.6,324,29.2
2025,12,6,20,30,1.4,13,9.2,316,29.2
2025,12,6,20,0,1.4,13,9.6,325,29.1
2025,12,6,19,30,1.4,12,9.2,271,29.1
2025,12,6,19,0,1.3,12,9.4,261,29.1
2025,12,6,18,30,1.2,13,9.3,347,29.1
2025,12,6,18,0,1.3,14,9,355,29
2025,12,6,17,30,1.3,13,9.1,341,29
2025,12,6,17,0,1.3,13,9,342,29
2025,12,6,16,30,1.4,13,9.3,337,29
2025,12,6,16,0,1.3,14,9.3,344,29
2025,12,6,15,30,1.2,13,8.7,340,29.1
2025,12,6,15,0,1.3,13,8.6,339,29.2
2025,12,6,14,30,1.3,13,8.9,347,29.2
2025,12,6,14,0,1.4,14,9.3,357,29.2
2025,12,6,13,30,1.3,13,8.9,344,29.2
2025,12,6,13,0,1.4,14,9.1,348,29.3
2025,12,6,12,30,1.3,14,9.1,3,29.3
2025,12,6,12,0,1.3,13,9,349,29.4
2025,12,6,11,30,MM,MM,MM,MM,29.4
2025,12,6,11,0,1.3,13,8.8,353,29.5
2025,12,6,10,30,1.3,13,9,340,29.5
2025,12,6,10,0,1.4,13,9.6,354,29.6
2025,12,6,9,30,1.2,13,9.1,344,29.7
2025,12,6,9,0,1.3,13,9.5,344,29.6
2025,12,6,8,30,1.2,13,9.5,347,29.7
2025,12,6,8,0,1.4,14,10.3,347,29.7
2025,12,6,7,30,1.2,13,9.3,348,29.6
2025,12,6,7,0,1.2,13,9.8,347,30
2025,12,6,6,30,1.2,13,9.6,353,29.5
2025,12,6,6,0,1.4,13,9.9,353,29.7
2025,12,6,5,30,1.3,13,10,345,29.9
2025,12,6,5,0,1.2,13,9.9,349,30.2
2025,12,6,4,30,1.2,14,9.8,357,30
2025,12,6,4,0,1.2,14,9.8,352,30.5
2025,12,6,3,30,1.3,13,10.1,338,30.7
2025,12,6,3,0,1.2,14,9.7,351,31.3
2025,12,6,2,30,1.3,13,10.1,349,31.8
2025,12,6,2,0,1.4,14,10.3,348,31.5
2025,12,6,1,30,1.4,13,10.4,347,31.8
2025,12,6,1,0,1.3,13,10.1,350,31.4
2025,12,6,0,30,1.2,12,9.5,347,31.3
2025,12,6,0,0,1.4,14,10.2,351,30.8
2025,12,5,23,30,1.3,13,9.7,341,30.6
2025,12,5,23,0,1.3,14,9.8,345,30.4
2025,12,5,22,30,1.3,12,9.5,339,30.2
2025,12,5,22,0,1.4,14,9.9,351,29.8
2025,12,5,21,30,1.2,12,9.3,331,29.8
2025,12,5,21,0,1.3,13,9.6,338,29.6
2025,12,5,20,30,1.3,14,9.7,351,29.5
2025,12,5,20,0,1.3,14,9.9,336,29.5
2025,12,5,19,30,1.3,13,10,333,29.4
2025,12,5,19,0,1.2,13,9.7,334,29.4
2025,12,5,18,30,1.3,14,10.2,337,29.4
2025,12,5,18,0,1.3,13,10.1,327,29.4
2025,12,5,17,30,1.3,14,10,345,29.2
2025,12,5,17,0,1.3,13,9.9,340,29.2
2025,12,5,16,30,1.4,14,9.9,343,29.2
2025,12,5,16,0,1.5,14,10,347,29.2
2025,12,5,15,30,1.5,14,9.8,337,29.1
2025,12,5,15,0,1.5,14,9.8,342,29.1
2025,12,5,14,30,1.5,13,9.1,335,29.1
2025,12,5,14,0,1.5,13,9.2,340,29.1
2025,12,5,13,30,1.4,14,8.8,332,29.1
2025,12,5,13,0,1.5,14,9.7,340,29.1
2025,12,5,12,30,1.6,14,10.2,336,29.1
2025,12,5,12,0,1.6,14,10.1,343,29.2
2025,12,5,11,30,1.4,14,9.2,353,29.2
2025,12,5,11,0,1.5,13,9.6,342,29.2
2025,12,5,10,30,1.5,14,9.4,336,29.2
2025,12,5,10,0,1.5,13,9.4,346,29.2
2025,12,5,9,30,1.5,15,9.6,340,29.3
2025,12,5,9,0,1.4,13,8.9,335,29.3
2025,12,5,8,30,1.4,14,9.2,341,29.3
2025,12,5,8,0,1.5,12,9.7,325,29.4
2025,12,5,7,30,1.7,14,10.5,333,29.4
2025,12,5,7,0,1.5,13,9.6,336,29.4
2025,12,5,6,30,1.5,13,9.8,330,29.4
2025,12,5,6,0,1.4,15,9.4,354,29.5
2025,12,5,5,30,1.5,14,9.7,337,29.5
2025,12,5,5,0,1.7,13,10.5,320,29.6
2025,12,5,4,30,1.6,13,10.1,327,29.6
2025,12,5,4,0,1.7,13,10.1,327,29.7
2025,12,5,3,30,1.6,13,10,330,29.9
2025,12,5,3,0,1.7,13,10.3,334,29.8
2025,12,5,2,30,1.8,13,10.2,340,29.9
2025,12,5,2,0,1.7,13,10.2,344,29.9
2025,12,5,1,30,1.6,15,10.2,344,30
2025,12,5,1,0,1.7,14,10,341,30
2025,12,5,0,30,1.7,15,10.2,357,29.6
2025,12,5,0,0,1.9,15,10.8,349,29.7
2025,12,4,23,30,1.7,15,10.4,346,29.8
2025,12,4,23,0,1.7,13,10.1,337,29.5
2025,12,4,22,30,1.8,15,10,347,29.5
2025,12,4,22,0,1.9,14,10.5,339,29.5
2025,12,4,21,30,1.8,13,10.6,336,29.6
2025,12,4,21,0,1.6,13,9.9,329,29.4
2025,12,4,20,30,1.6,13,10,322,29.4
2025,12,4,20,0,1.7,14,10.6,331,29.3
2025,12,4,19,30,1.9,13,11.2,328,29.2
2025,12,4,19,0,1.6,13,10.2,333,29.2
2025,12,4,18,30,1.8,13,10.8,326,29.2
2025,12,4,18,0,1.7,14,10.6,328,29.2
2025,12,4,17,30,1.8,13,10.6,315,29.2
2025,12,4,17,0,1.7,14,10.2,337,29.2
2025,12,4,16,30,1.5,15,10,343,29.2
2025,12,4,16,0,1.8,14,10.8,333,29.2
2025,12,4,15,30,1.8,15,11.1,338,29.2
2025,12,4,15,0,1.9,15,11.3,337,29.3
2025,12,4,14,30,2,14,11.5,336,29.3
2025,12,4,14,0,1.8,15,11.2,342,29.3
2025,12,4,13,30,1.9,15,11.3,348,29.3
2025,12,4,13,0,2,14,11.7,333,29.3
2025,12,4,12,30,1.9,14,11.4,335,29.3
2025,12,4,12,0,1.9,15,11.2,344,29.3
2025,12,4,11,30,2.1,15,11.5,342,29.4
2025,12,4,11,0,1.9,15,11.3,340,29.4
2025,12,4,10,30,1.8,14,11.1,337,29.4
2025,12,4,10,0,2,15,11.6,335,29.4
2025,12,4,9,30,2,15,11.8,339,29.4
2025,12,4,9,0,1.9,14,11.5,339,29.4
2025,12,4,8,30,2.1,15,12,330,29.4
2025,12,4,8,0,2,15,11.6,332,29.4
2025,12,4,7,30,2,14,11.3,329,29.5
2025,12,4,7,0,1.8,13,10.9,320,29.5
2025,12,4,6,30,1.9,15,11.4,331,29.5
2025,12,4,6,0,2.1,14,11.7,325,29.6
2025,12,4,5,30,1.7,14,10.8,333,29.7
2025,12,4,5,0,2,15,11.4,335,29.8
2025,12,4,4,30,2.1,15,11.5,326,29.9
2025,12,4,4,0,1.9,15,11,337,29.9
2025,12,4,3,30,1.9,15,11.4,331,29.9
2025,12,4,3,0,2.3,14,12,323,29.7
2025,12,4,2,30,2,17,11.2,333,29.7
2025,12,4,2,0,2.1,15,11.3,331,29.7
2025,12,4,1,30,2.2,14,11.5,324,29.6
2025,12,4,1,0,2.1,13,10.9,331,29.6
2025,12,4,0,30,2.2,13,10.9,321,29.5
2025,12,4,0,0,2.3,15,11.5,332,29.4
2025,12,3,23,30,2,14,10.9,318,29.4
2025,12,3,23,0,2.1,14,11.2,319,29.4
2025,12,3,22,30,2.2,14,11.3,316,29.3
2025,12,3,22,0,2.2,15,11.4,328,29.4
2025,12,3,21,30,2.1,15,11.5,331,29.4
2025,12,3,21,0,2,15,11.6,324,29.4
2025,12,3,20,30,2.1,15,11.6,322,29.4
2025,12,3,20,0,2,14,11.2,325,29.3
2025,12,3,19,30,1.8,14,10.8,305,29.2
2025,12,3,19,0,1.7,15,10.8,323,29.1
2025,12,3,18,30,1.8,15,11,323,29.1
2025,12,3,18,0,1.9,15,11.6,332,29.1
2025,12,3,17,30,1.9,17,11.3,332,29.1
2025,12,3,17,0,2,15,11.1,327,29.1
2025,12,3,16,30,1.7,15,10,333,29.1
2025,12,3,16,0,2.1,15,11.2,323,29.1
2025,12,3,15,30,2,15,10.8,321,29.2
2025,12,3,15,0,2.4,15,11.6,333,29.2
2025,12,3,14,30,2.1,15,10.5,323,29.2
2025,12,3,14,0,2.2,15,10.9,328,29.3
2025,12,3,13,30,2.4,15,10.9,327,29.2
2025,12,3,13,0,2,15,10.4,322,29.3
2025,12,3,12,30,2.2,15,10.6,327,29.4
2025,12,3,12,0,2,15,10.4,334,29.4
2025,12,3,11,30,2.2,15,11.4,330,29.5
2025,12,3,11,0,2.1,15,10.9,331,29.5
2025,12,3,10,30,2.1,15,11.2,334,29.5
2025,12,3,10,0,2.1,17,11.3,331,29.6
2025,12,3,9,30,2.2,17,11.2,326,29.6
2025,12,3,9,0,1.8,15,10.1,333,29.7
2025,12,3,8,30,2.1,17,11.6,324,29.7
2025,12,3,8,0,2,17,11.1,321,29.8
2025,12,3,7,30,2,15,11.4,320,29.8
2025,12,3,7,0,2,17,11.8,323,29.9
2025,12,3,6,30,1.7,15,10.8,314,30
2025,12,3,6,0,1.8,15,11.4,314,30
2025,12,3,5,30,1.9,17,11.9,331,29.9
2025,12,3,5,0,1.7,17,11.4,324,29.9
2025,12,3,4,30,1.8,15,11.4,309,30.1
2025,12,3,4,0,1.7,17,11.3,321,30.2
2025,12,3,3,30,2,17,12.1,315,30.4
2025,12,3,3,0,1.8,17,11.9,319,30.4
2025,12,3,2,30,1.9,17,11.9,327,30.3
2025,12,3,2,0,2,17,12.5,322,30.5
2025,12,3,1,30,1.9,17,12.3,320,30.5
2025,12,3,1,0,1.9,17,12.4,326,30.5
2025,12,3,0,30,1.9,17,12.1,318,30.4
2025,12,3,0,0,1.9,17,12.5,319,30.5
2025,12,2,23,30,1.9,17,12.7,325,30.6
2025,12,2,23,0,2,17,12.9,318,30.5
2025,12,2,22,30,1.7,17,12.4,327,30.4
2025,12,2,22,0,1.9,17,13.2,323,30
2025,12,2,21,30,MM,MM,MM,MM,29.7
2025,12,2,21,0,1.9,17,13.2,326,29.6
2025,12,2,20,30,2.1,18,14.1,322,29.4
2025,12,2,20,0,1.7,18,12.5,324,29.3
2025,12,2,19,30,1.6,18,12.3,323,29.3
2025,12,2,19,0,1.7,18,12.9,318,29.3
2025,12,2,18,30,1.4,18,11.6,327,29.3
2025,12,2,18,0,1.9,18,13.7,317,29.3
2025,12,2,17,30,1.6,18,12.1,318,29.3
2025,12,2,17,0,1.5,18,11.7,319,29.3
2025,12,2,16,30,1.6,18,12.1,320,29.3
2025,12,2,16,0,1.5,18,12.3,326,29.3
2025,12,2,15,30,1.4,18,11.6,324,29.3
2025,12,2,15,0,1.6,18,12.1,325,29.2
2025,12,2,14,30,1.6,18,11.9,325,29.3
2025,12,2,14,0,1.7,18,12.5,328,29.3
2025,12,2,13,30,1.4,18,11.1,320,29.4
2025,12,2,13,0,1.5,18,11.7,325,29.4
2025,12,2,12,30,1.4,18,11.4,323,29.4
2025,12,2,12,0,1.7,18,12.7,324,29.4
2025,12,2,11,30,1.5,18,11,324,29.4
2025,12,2,11,0,1.5,18,11.8,324,29.5
2025,12,2,10,30,1.5,18,11.8,324,29.5
2025,12,2,10,0,1.5,18,11.1,326,29.4
2025,12,2,9,30,1.5,18,11.3,323,29.5
2025,12,2,9,0,1.7,18,12.3,328,29.6
2025,12,2,8,30,1.8,20,12.7,327,29.7
2025,12,2,8,0,1.4,20,10.6,318,29.8
2025,12,2,7,30,1.6,20,11.7,326,29.8
2025,12,2,7,0,1.5,20,11.4,325,29.8
2025,12,2,6,30,1.4,20,10.6,322,29.9
2025,12,2,6,0,1.5,20,10.4,321,30
2025,12,2,5,30,1.4,13,9.7,340,30.1
2025,12,2,5,0,1.3,20,9.4,317,30.1
2025,12,2,4,30,1.2,14,8.6,344,29.9
2025,12,2,4,0,1.4,20,9.8,323,30.1
2025,12,2,3,30,1.5,20,10.2,318,30.1
2025,12,2,3,0,1.4,14,9.3,340,30.2
2025,12,2,2,30,1.3,14,8.9,340,30.2
2025,12,2,2,0,1.3,14,8.8,345,30.2
2025,12,2,1,30,1.4,20,9.6,320,30.1
2025,12,2,1,0,1.3,14,8.6,347,30.1
2025,12,2,0,30,1.3,14,9.4,343,30.2
2025,12,2,0,0,1.4,20,9.7,325,30.1
2025,12,1,23,30,1.4,14,9.6,348,29.8
2025,12,1,23,0,1.3,14,8.4,344,29.7
2025,12,1,22,30,1.3,14,8.7,343,29.5
2025,12,1,22,0,1.3,14,8.6,339,29.4
2025,12,1,21,30,1.3,14,8.9,346,29.3
2025,12,1,21,0,1.4,14,9.6,338,29.2
2025,12,1,20,30,1.4,14,9.8,347,29.1
2025,12,1,20,0,1.3,14,8.9,343,29
2025,12,1,19,30,1.3,15,9.1,348,29
2025,12,1,19,0,1.3,15,9.4,344,29
2025,12,1,18,30,1.3,14,9.1,343,28.9
2025,12,1,18,0,1.4,14,9.6,342,28.9
2025,12,1,17,30,1.3,14,8.8,344,28.9
2025,12,1,17,0,1.3,14,8.9,347,28.9
2025,12,1,16,30,1.3,14,8.9,346,28.9
2025,12,1,16,0,1.2,14,8.3,336,28.9
2025,12,1,15,30,1.3,14,8.7,343,28.8
2025,12,1,15,0,1.3,15,8.5,333,28.8
2025,12,1,14,30,1.3,15,8,343,28.9
2025,12,1,14,0,1.4,14,8.5,357,28.9
2025,12,1,13,30,1.2,14,7.8,339,28.9
2025,12,1,13,0,1.3,15,8,342,28.8
2025,12,1,12,30,1.5,14,8.9,350,28.8
2025,12,1,12,0,1.3,15,8.2,337,28.8
2025,12,1,11,30,1.3,14,8.1,348,28.8
2025,12,1,11,0,1.4,15,8.2,354,28.7
2025,12,1,10,30,1.3,15,7.9,349,28.7
2025,12,1,10,0,1.6,15,8.6,347,28.7
2025,12,1,9,30,1.4,14,8.3,348,28.7
2025,12,1,9,0,1.5,15,8.3,346,28.7
2025,12,1,8,30,1.4,13,7.9,349,28.7
2025,12,1,8,0,1.4,15,8.2,350,28.7
2025,12,1,7,30,1.5,15,8.4,349,28.8
2025,12,1,7,0,1.4,15,8.1,356,28.7
2025,12,1,6,30,1.6,15,8.6,351,28.7
2025,12,1,6,0,1.4,15,8.3,348,28.7
2025,12,1,5,30,1.4,14,8.1,348,28.5
2025,12,1,5,0,1.5,14,8,348,28.8
2025,12,1,4,30,1.5,15,7.5,344,28.8
2025,12,1,4,0,1.5,14,7.9,344,28.8
2025,12,1,3,30,1.4,13,7.3,340,28.8
2025,12,1,3,0,1.5,14,7.7,340,28.8
2025,12,1,2,30,1.4,14,7.1,348,28.7
2025,12,1,2,0,1.5,15,7.8,354,28.6
2025,12,1,1,30,1.5,14,7.3,342,28.5
2025,12,1,1,0,1.5,14,7.8,339,28.4
2025,12,1,0,30,1.5,13,8.2,349,28.4
2025,12,1,0,0,1.6,14,8.4,340,28.3
2025,11,30,22,30,1.5,15,9,345,28.1
