YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2010,1,1,16,57,0.76,7.69,5.01,133,11.5
2010,1,1,17,27,0.72,7.69,4.75,133,11.5
2010,1,1,17,57,0.78,7.69,4.72,126,11.5
2010,1,1,18,27,0.71,7.14,4.51,136,11.5
2010,1,1,18,57,0.69,7.14,4.72,134,11.5
2010,1,1,19,27,0.71,7.14,4.41,137,11.5
2010,1,1,19,57,0.76,6.67,4.02,137,11.5
2010,1,1,20,27,0.8,7.14,4.06,127,11.5
2010,1,1,20,57,0.82,6.67,4,127,11.6
2010,1,1,21,27,0.81,6.67,4.12,137,11.6
2010,1,1,21,57,0.74,6.67,3.92,140,11.6
2010,1,1,22,27,0.76,6.67,4.06,134,11.6
2010,1,1,22,57,0.73,6.67,3.84,136,11.6
2010,1,1,23,27,0.74,6.67,3.84,140,11.6
2010,1,1,23,57,0.71,6.67,3.93,146,11.6
2010,1,2,0,27,0.67,6.67,3.85,137,11.6
2010,1,2,0,57,0.66,7.14,3.83,123,11.6
2010,1,2,1,27,0.64,6.67,4.18,139,11.6
2010,1,2,1,57,0.61,7.14,3.99,122,11.6
2010,1,2,2,27,0.6,7.14,3.96,119,11.5
2010,1,2,2,57,0.58,15.38,3.59,104,11.5
2010,1,2,4,27,0.58,2.56,3.3,337,11.4
2010,1,2,4,57,0.58,2.78,3.2,338,11.4
2010,1,2,5,27,0.62,2.78,3.13,327,11.4
2010,1,2,5,57,0.66,2.86,3.12,329,11.4
2010,1,2,6,27,0.62,2.94,3.17,327,11.4
2010,1,2,6,57,0.6,2.7,3.08,330,11.4
2010,1,2,7,27,0.66,2.94,3.19,330,11.4
2010,1,2,7,57,0.69,3.03,3.32,337,11.3
2010,1,2,8,27,0.64,3.23,3.26,337,11.3
2010,1,2,8,57,0.68,3.12,3.3,345,11.3
2010,1,2,9,27,0.64,3.12,3.31,359,11.3
2010,1,2,9,57,0.67,14.29,3.36,92,11.4
2010,1,2,10,27,0.79,3.33,3.3,15,11.4
2010,1,2,10,57,0.8,3.57,3.33,21,11.3
2010,1,2,11,27,0.81,3.33,3.39,12,11.3
2010,1,2,11,57,0.79,3.33,3.31,8,11.3
2010,1,2,12,27,0.75,3.57,3.27,18,11.3
2010,1,2,12,57,0.8,3.57,3.36,23,11.3
2010,1,2,13,27,0.74,3.57,3.33,28,11.3
2010,1,2,13,57,0.79,2.94,3.22,350,11.3
2010,1,2,14,27,0.9,3.33,3.26,1,11.2
2010,1,2,14,57,0.94,3.45,3.33,344,11.2
2010,1,2,15,27,0.94,3.57,3.36,340,11.2
2010,1,2,15,57,0.85,3.57,3.29,341,11.2
2010,1,2,16,27,0.88,3.57,3.36,340,11.2
2010,1,2,16,57,0.85,3.45,3.32,338,11.2
2010,1,2,17,27,0.89,3.7,3.3,345,11.2
2010,1,2,17,57,0.9,3.57,3.37,341,11.2
2010,1,2,18,27,0.91,3.7,3.34,345,11.2
2010,1,2,18,57,0.89,3.45,3.39,340,11.2
2010,1,2,19,27,0.86,3.57,3.32,337,11.2
2010,1,2,19,57,0.95,3.7,3.44,337,11.2
2010,1,2,20,27,0.97,3.85,3.41,320,11.2
2010,1,2,20,57,0.99,3.85,3.45,327,11.2
2010,1,2,21,27,1.03,4,3.53,331,11.1
2010,1,2,21,57,1.03,3.85,3.54,319,11.1
2010,1,2,22,27,0.98,3.85,3.53,323,11.2
2010,1,2,22,57,0.89,3.57,3.38,310,11.1
2010,1,2,23,27,0.81,3.57,3.36,324,11.1
2010,1,2,23,57,0.77,3.33,3.26,323,11.1
2010,1,3,0,27,0.8,3.33,3.25,314,11.1
2010,1,3,0,57,0.73,3.23,3.18,317,11.1
2010,1,3,1,27,0.69,3.23,3.23,319,11.1
2010,1,3,1,57,0.65,3.23,3.19,323,11.1
2010,1,3,2,27,0.66,3.12,3.14,319,11
2010,1,3,2,57,0.72,3.23,3.23,319,11
2010,1,3,3,27,0.71,3.12,3.18,320,11
2010,1,3,3,57,0.77,3.23,3.14,314,11
2010,1,3,4,27,0.73,3.12,3.12,317,10.9
2010,1,3,4,57,0.72,3.23,3.17,320,10.9
2010,1,3,5,27,0.72,3.12,3.13,326,10.8
2010,1,3,5,57,0.78,3.23,3.22,323,10.8
2010,1,3,6,27,0.82,3.33,3.18,323,10.8
2010,1,3,6,57,0.83,3.23,3.28,319,10.8
2010,1,3,7,27,0.89,3.23,3.26,313,10.8
2010,1,3,7,57,0.91,3.45,3.37,313,10.7
2010,1,3,8,27,0.8,3.45,3.34,317,10.7
2010,1,3,8,57,0.84,3.57,3.34,316,10.7
2010,1,3,9,27,0.91,3.57,3.38,314,10.7
2010,1,3,9,57,0.85,3.7,3.34,309,10.7
2010,1,3,10,27,0.91,3.57,3.43,313,10.7
2010,1,3,10,57,0.91,3.57,3.39,317,10.6
2010,1,3,11,27,0.84,3.7,3.38,320,10.6
2010,1,3,11,57,0.79,3.45,3.24,309,10.6
2010,1,3,12,27,0.75,3.23,3.23,316,10.6
2010,1,3,12,57,0.73,3.12,3.17,319,10.5
2010,1,3,13,27,0.69,3.12,3.17,321,10.5
2010,1,3,13,57,0.81,3.45,3.2,323,10.5
2010,1,3,14,27,0.77,3.45,3.26,321,10.5
2010,1,3,14,57,0.72,3.23,3.26,321,10.5
2010,1,3,15,27,0.76,3.23,3.19,314,10.5
2010,1,3,15,57,0.75,3.23,3.13,298,10.5
2010,1,3,16,27,0.7,3.12,3.13,300,10.5
2010,1,3,16,57,0.73,3.23,3.16,312,10.5
2010,1,3,17,57,0.72,3.12,3.13,319,10.5
2010,1,3,18,27,0.77,3.23,3.17,316,10.5
2010,1,3,18,57,0.75,3.33,3.12,333,10.5
2010,1,3,19,27,0.68,3.23,3.13,327,10.5
2010,1,3,19,57,0.6,2.94,3.07,324,10.5
2010,1,3,20,27,0.62,3.12,3.2,321,10.5
2010,1,3,20,57,0.59,3.12,3.19,317,10.5
2010,1,3,21,27,0.6,3.12,3.17,307,10.5
2010,1,3,21,57,0.63,3.23,3.18,299,10.5
2010,1,3,22,27,0.71,3.23,3.16,300,10.5
2010,1,3,23,27,0.6,3.03,3.14,295,10.5
2010,1,3,23,57,0.61,3.03,3.08,299,10.5
2010,1,4,0,27,0.58,2.86,3.12,292,10.5
2010,1,4,0,57,0.58,2.86,2.93,292,10.5
2010,1,4,1,27,0.58,3.03,3.05,286,10.5
2010,1,4,1,57,0.6,3.03,3.07,291,10.5
2010,1,4,2,27,0.59,2.86,3.02,292,10.5
2010,1,4,2,57,0.56,2.94,2.97,292,10.5
2010,1,4,3,27,0.55,2.78,2.98,288,10.5
2010,1,4,3,57,0.55,2.78,3.04,291,10.5
2010,1,4,4,27,0.56,2.78,2.95,289,10.5
2010,1,4,4,57,0.58,2.7,2.94,296,10.5
2010,1,4,5,27,0.61,2.63,2.92,300,10.4
2010,1,4,5,57,0.63,2.78,2.94,303,10.4
2010,1,4,6,27,0.7,2.94,3.03,314,10.4
2010,1,4,6,57,0.69,3.23,3.01,317,10.4
2010,1,4,7,27,0.69,3.33,3.11,316,10.3
2010,1,4,7,57,0.71,3.23,3.14,317,10.3
2010,1,4,8,27,0.68,3.03,3.2,323,10.3
2010,1,4,8,57,0.67,3.12,3.13,337,10.3
2010,1,4,9,27,0.65,3.23,3.16,338,10.3
2010,1,4,9,57,0.63,3.23,3.23,337,10.3
2010,1,4,10,27,0.62,3.03,3.16,336,10.3
2010,1,4,10,57,0.61,3.12,3.3,344,10.4
2010,1,4,11,27,0.6,2.94,3.26,340,10.4
2010,1,4,11,57,0.62,3.03,3.18,343,10.4
2010,1,4,12,27,0.6,3.03,3.2,340,10.4
2010,1,4,12,57,0.6,2.94,3.22,337,10.5
2010,1,4,13,27,0.58,2.94,3.22,334,10.4
2010,1,4,13,57,0.59,9.88,3.32,95,10.4
2010,1,4,14,27,0.61,3.03,3.31,324,10.4
2010,1,4,14,57,0.54,2.94,3.35,327,10.4
2010,1,4,15,27,0.58,2.78,3.49,331,10.4
2010,1,4,15,57,0.57,2.7,3.34,330,10.4
2010,1,4,16,27,0.52,9.88,3.56,96,10.4
2010,1,4,16,57,0.48,11.11,3.58,94,10.4
2010,1,4,17,27,0.43,11.76,3.8,98,10.4
2010,1,4,17,57,0.41,9.88,3.81,92,10.3
2010,1,4,18,27,0.41,15.38,3.73,101,10.3
2010,1,4,18,57,0.4,11.76,3.33,102,10.2
2010,1,4,19,27,0.41,10.53,3.41,99,10.2
2010,1,4,19,57,0.41,11.76,3.57,105,10.1
2010,1,4,23,57,0.49,14.29,3.4,111,9.8
2010,1,5,0,27,0.48,16.67,3.26,88,9.8
2010,1,5,0,57,0.47,9.88,3.52,91,9.5
2010,1,5,1,27,0.45,10.53,3.27,102,9.5
2010,1,5,1,57,0.45,16.67,3.23,102,9.6
2010,1,5,2,27,0.47,16.67,3.19,95,9.5
2010,1,5,2,57,0.48,14.29,3.09,108,9.5
2010,1,5,3,27,0.51,15.38,3.18,98,9.6
2010,1,5,3,57,0.49,16.67,3.09,105,9.5
2010,1,5,4,27,0.49,15.38,3.27,85,9.5
2010,1,5,4,57,0.51,16.67,3.13,98,9.5
2010,1,5,5,27,99,99,99,303,9.5
2010,1,5,5,57,0.56,2.44,3.05,316,9.5
2010,1,5,6,27,0.58,2.7,3.1,323,9.5
2010,1,5,6,57,0.54,2.7,3.1,329,9.5
2010,1,5,7,27,0.54,2.56,3.16,326,9.4
2010,1,5,7,57,0.54,2.63,3.08,336,9.5
2010,1,5,8,27,0.56,9.88,3.25,99,9.5
2010,1,5,8,57,0.55,16.67,3.11,98,9.5
2010,1,5,9,27,0.54,10.53,3.36,109,9.4
2010,1,5,9,57,0.5,10.53,3.6,102,9.4
2010,1,5,10,27,0.51,2.5,3.27,337,9.4
2010,1,5,10,57,0.56,9.88,3.34,88,9.4
2010,1,5,11,27,0.51,15.38,3.4,109,9.4
2010,1,5,11,57,0.53,9.88,3.47,89,9.4
2010,1,5,12,27,0.53,12.5,3.37,91,9.4
2010,1,5,12,57,0.53,12.5,3.48,96,9.4
2010,1,5,13,27,0.52,9.09,3.65,91,9.3
2010,1,5,13,57,0.52,12.5,3.3,92,9.4
2010,1,5,14,27,0.54,2.63,3.4,291,9.4
2010,1,5,14,57,0.52,2.63,3.39,291,9.4
2010,1,5,15,27,99,99,99,94,9.4
2010,1,5,15,57,0.52,15.38,3.39,91,9.4
2010,1,5,16,27,0.55,15.38,3.24,98,9.4
2010,1,5,16,57,0.52,2.7,3.18,314,9.4
2010,1,5,17,27,0.53,2.63,3.12,312,9.4
2010,1,5,17,57,99,99,99,109,9.4
2010,1,5,18,27,0.51,12.5,3.25,104,9.4
2010,1,5,18,57,0.54,15.38,3.09,96,9.4
2010,1,5,19,27,0.55,2.7,3.08,293,9.4
2010,1,5,19,57,0.57,2.7,3.04,286,9.4
2010,1,5,20,27,0.59,2.7,3.02,303,9.4
2010,1,5,20,57,0.58,2.94,3.11,289,9.4
2010,1,5,21,27,0.56,2.78,3.11,286,9.4
2010,1,5,21,57,0.63,2.94,3.04,302,9.4
2010,1,5,22,27,0.61,2.94,3.03,305,9.4
2010,1,5,22,57,0.59,2.78,3,298,9.4
2010,1,5,23,27,0.57,2.7,3.08,291,9.4
2010,1,5,23,57,0.52,14.29,3.19,94,9.3
2010,1,6,0,27,0.48,2.5,3.12,289,9.3
2010,1,6,0,57,0.48,14.29,3.06,105,9.3
2010,1,6,1,27,0.46,12.5,3.29,94,9.3
2010,1,6,1,57,0.44,2.56,3,269,9.3
2010,1,6,2,27,99,99,99,106,9.3
2010,1,6,2,57,0.44,14.29,3.26,99,9.3
2010,1,6,3,27,0.46,14.29,3.04,104,9.3
2010,1,6,3,57,0.42,14.29,3.26,105,9.3
2010,1,6,4,27,0.44,14.29,3.2,113,9.3
2010,1,6,4,57,0.47,2.38,2.94,289,9.3
2010,1,6,5,27,0.51,14.29,2.9,95,9.3
2010,1,6,5,57,0.6,2.56,2.88,312,9.3
2010,1,6,6,27,0.65,2.94,2.94,312,9.3
2010,1,6,6,57,0.64,2.78,2.99,307,9.2
2010,1,6,7,27,0.62,2.7,3.08,309,9.3
2010,1,6,7,57,0.59,2.7,2.99,303,9.2
2010,1,6,8,27,0.56,2.7,3.03,303,9.3
2010,1,6,8,57,0.52,2.63,3.09,292,9.3
2010,1,6,9,27,0.53,2.7,3.09,279,9.2
2010,1,6,9,57,0.5,2.63,3.04,282,9.2
2010,1,6,10,27,0.52,2.78,3.06,274,9.2
2010,1,6,10,57,0.51,2.56,3,285,9.2
2010,1,6,11,27,0.52,2.7,2.98,281,9.2
2010,1,6,11,57,0.53,2.7,2.93,288,9.2
2010,1,6,12,27,0.52,2.63,3.02,284,9.2
2010,1,6,12,57,0.51,2.78,3.11,281,9.2
2010,1,6,13,27,0.5,2.78,3.02,284,9.2
2010,1,6,13,57,0.53,2.86,3.1,281,9.2
2010,1,6,14,27,0.53,2.86,3.07,275,9.2
2010,1,6,14,57,0.58,2.78,3.2,289,9.2
2010,1,6,15,27,0.55,3.03,3.17,291,9.2
2010,1,6,15,57,0.54,2.7,3.06,299,9.2
2010,1,6,16,27,0.57,2.86,3.25,307,9.2
2010,1,6,16,57,0.53,2.78,3.25,313,9.2
2010,1,6,17,27,0.48,2.7,3.28,317,9.2
2010,1,6,17,57,0.47,6.25,3.38,170,9.2
2010,1,6,18,27,0.47,6.67,3.45,168,9.2
2010,1,6,18,57,0.48,7.14,3.22,157,9.3
2010,1,6,19,27,0.5,2.44,3.14,291,9.3
2010,1,6,19,57,0.5,2.5,3.16,286,9.3
2010,1,6,20,27,0.57,2.78,3.11,281,9.3
2010,1,6,20,57,0.52,2.7,3.11,289,9.3
2010,1,6,21,27,0.55,2.63,3.02,293,9.2
2010,1,6,21,57,0.58,2.78,3.03,291,9.2
2010,1,6,22,27,0.56,2.78,3.03,291,9.2
2010,1,6,22,57,0.56,2.86,3.1,271,9.2
2010,1,6,23,27,0.5,2.5,3.1,285,9.2
2010,1,6,23,57,0.45,6.67,3.24,171,9.1
2010,1,7,0,27,0.43,7.14,3.22,157,9.2
2010,1,7,0,57,0.43,6.67,3.18,171,9.1
2010,1,7,1,27,0.4,2.33,3.16,261,9.1
2010,1,7,1,57,0.42,2.27,3.18,269,9.1
2010,1,7,2,27,0.43,6.67,3.19,164,9.1
2010,1,7,2,57,0.44,2.33,2.96,272,9.1
2010,1,7,3,27,0.45,6.25,3.05,175,9.1
2010,1,7,3,57,0.48,2.44,2.94,276,9.1
2010,1,7,4,27,0.49,2.44,2.98,289,9.1
2010,1,7,4,57,0.54,2.7,2.91,299,9.1
2010,1,7,5,27,0.53,2.78,3.03,309,9.1
2010,1,7,5,57,0.53,2.56,3.06,323,9
2010,1,7,6,27,0.5,2.7,3.06,330,9
2010,1,7,6,57,0.48,2.56,3.01,330,9
2010,1,7,7,27,0.45,2.56,3.03,333,9
2010,1,7,7,57,0.46,2.44,2.96,320,9
2010,1,7,8,27,0.46,2.44,2.92,326,9
2010,1,7,8,57,0.47,2.5,2.86,331,9
2010,1,7,9,27,0.44,2.56,2.98,336,9
2010,1,7,9,57,0.41,2.33,2.86,331,9
2010,1,7,10,27,0.39,2.44,2.97,340,9
2010,1,7,10,57,0.38,2.27,3.04,334,9
2010,1,7,11,27,0.37,2.22,3.09,333,9
2010,1,7,11,57,0.36,8.33,3.17,104,9
2010,1,7,12,27,0.35,8.33,3.57,106,9
2010,1,7,12,57,0.32,8.33,3.8,105,8.9
2010,1,7,13,27,0.32,8.33,4.2,98,9
2010,1,7,13,57,0.33,8.33,4.09,109,8.9
2010,1,7,14,27,0.34,8.33,4.37,95,8.9
2010,1,7,14,57,0.34,8.33,4.54,101,9
2010,1,7,15,27,0.34,7.69,4.67,99,9
2010,1,7,15,57,0.33,7.69,4.83,98,9
2010,1,7,16,27,0.33,9.09,5.23,95,9.1
2010,1,7,16,57,0.34,7.69,5.65,102,9.2
2010,1,7,17,27,0.33,7.69,5.79,105,9.2
2010,1,7,17,57,0.34,8.33,6.18,105,9.1
2010,1,7,18,27,0.34,8.33,5.97,101,9.2
2010,1,7,18,57,0.36,5.88,5.92,161,9.1
2010,1,7,19,27,0.41,8.33,4.24,94,9.2
2010,1,7,19,57,0.44,8.33,3.75,91,9.1
2010,1,7,20,27,0.41,5.56,3.56,181,9.1
2010,1,7,20,57,0.5,2.33,3.4,216,9.1
2010,1,7,21,27,0.59,2.86,3.28,219,9
2010,1,7,21,57,0.64,3.23,3.36,216,9
2010,1,7,22,27,0.63,3.23,3.34,222,9
2010,1,7,22,57,0.64,3.7,3.38,201,9.1
2010,1,7,23,27,0.63,3.23,3.32,219,9.1
2010,1,7,23,57,0.63,3.03,3.26,217,9.1
2010,1,8,0,57,0.61,3.12,3.34,213,8.9
2010,1,8,1,27,0.56,7.69,3.37,96,8.7
2010,1,8,1,57,0.59,7.69,3.47,102,8.8
2010,1,8,2,27,0.58,3.12,3.44,202,8.8
2010,1,8,2,57,0.57,3.12,3.47,198,8.8
2010,1,8,3,27,0.58,3.12,3.53,195,8.8
2010,1,8,3,57,0.56,3.12,3.54,198,8.7
2010,1,8,4,27,0.6,3.23,3.41,195,8.7
2010,1,8,4,57,0.64,3.45,3.43,196,8.7
2010,1,8,5,27,0.62,3.57,3.5,189,8.6
2010,1,8,5,57,0.6,3.33,3.47,188,8.6
2010,1,8,6,27,0.64,3.23,3.42,191,8.5
2010,1,8,6,57,0.67,3.33,3.38,189,8.2
2010,1,8,7,27,0.74,3.57,3.43,186,8.3
2010,1,8,7,57,0.71,3.7,3.42,194,8.3
2010,1,8,8,27,0.79,3.85,3.43,195,8.3
2010,1,8,8,57,0.79,4,3.52,196,8.3
2010,1,8,9,27,0.81,4.35,3.5,195,8.4
2010,1,8,9,57,0.73,4.17,3.45,194,8.4
2010,1,8,10,57,0.77,4.76,3.45,191,8.4
2010,1,8,11,27,0.71,5,3.52,191,8.4
2010,1,8,11,57,0.73,3.57,3.45,199,8.4
2010,1,8,12,27,0.83,5.56,3.38,194,8.5
2010,1,8,12,57,0.83,3.57,3.36,202,8.6
2010,1,8,13,27,0.81,3.7,3.44,201,8.5
2010,1,8,13,57,0.79,3.57,3.52,199,8.6
2010,1,8,14,27,0.77,3.85,3.57,198,8.5
2010,1,8,14,57,0.76,5.88,3.59,185,8.6
2010,1,8,15,27,0.8,6.25,3.58,181,8.6
2010,1,8,15,57,0.81,2.78,3.46,278,8.7
2010,1,8,16,27,0.83,3.03,3.56,271,8.7
2010,1,8,16,57,0.81,6.25,3.64,181,8.8
2010,1,8,17,27,0.8,5.88,3.63,186,8.8
2010,1,8,17,57,0.82,6.67,3.73,177,8.8
2010,1,8,18,27,0.82,6.67,3.73,184,8.8
2010,1,8,18,57,0.84,6.67,3.88,181,8.9
2010,1,8,19,27,0.8,6.67,3.84,181,8.9
2010,1,8,19,57,0.8,7.14,3.69,182,8.9
2010,1,8,20,27,0.83,6.67,3.62,184,8.9
2010,1,8,20,57,0.84,7.69,3.68,174,8.9
2010,1,8,21,27,0.83,2.94,3.57,316,9
2010,1,8,21,57,0.85,3.33,3.58,327,9
2010,1,8,22,27,0.86,3.23,3.68,329,8.9
2010,1,8,22,57,0.76,3.12,3.45,326,8.9
2010,1,8,23,27,0.72,3.12,3.31,337,9
2010,1,8,23,57,0.73,7.69,3.42,171,9
2010,1,9,0,27,0.66,8.33,3.47,167,9
2010,1,9,0,57,0.67,7.69,3.36,167,9
2010,1,9,1,27,0.65,7.69,3.18,170,9
2010,1,9,1,57,0.67,2.94,3.34,350,9
2010,1,9,2,27,0.65,2.86,3.3,344,8.9
2010,1,9,2,57,0.66,7.69,3.36,163,8.9
2010,1,9,3,27,0.68,3.03,3.36,343,8.9
2010,1,9,3,57,0.62,2.86,3.29,341,8.9
2010,1,9,4,27,0.62,7.14,3.34,165,8.8
2010,1,9,4,57,0.61,3.12,3.21,347,8.8
2010,1,9,5,27,0.63,2.86,3.24,345,8.8
2010,1,9,5,57,0.63,3.03,3.23,347,8.7
2010,1,9,6,27,0.66,3.03,3.24,348,8.7
2010,1,9,6,57,0.64,2.94,3.15,344,8.7
2010,1,9,7,27,0.62,3.12,3.23,352,8.7
2010,1,9,7,57,0.67,3.23,3.13,352,8.7
2010,1,9,8,27,0.65,3.33,3.13,355,8.7
2010,1,9,8,57,0.67,3.23,3.17,1,8.7
2010,1,9,9,27,0.65,3.23,3.13,4,8.7
2010,1,9,9,57,0.69,3.12,3.13,359,8.6
2010,1,9,10,27,0.7,3.03,3.12,9,8.6
2010,1,9,10,57,0.69,3.23,3.17,12,8.6
2010,1,9,11,27,0.69,3.33,3.03,16,8.6
2010,1,9,11,57,0.7,3.33,3.07,23,8.6
2010,1,9,12,27,0.68,3.33,3.12,21,8.6
2010,1,9,12,57,0.69,3.23,3.11,25,8.6
2010,1,9,13,27,0.69,3.33,3.13,23,8.6
2010,1,9,13,57,0.7,3.45,3.22,26,8.6
2010,1,9,14,27,0.69,3.23,3.2,26,8.6
2010,1,9,14,57,0.67,3.33,3.22,32,8.6
2010,1,9,15,27,0.63,3.45,3.29,40,8.6
2010,1,9,15,57,0.64,3.12,3.35,36,8.7
2010,1,9,16,27,0.63,3.7,3.39,53,8.7
2010,1,9,16,57,0.63,3.45,3.45,50,8.7
2010,1,9,17,27,0.61,3.23,3.41,40,8.8
2010,1,9,17,57,0.6,3.7,3.54,57,8.9
2010,1,9,18,27,0.58,3.7,3.6,57,8.9
2010,1,9,18,57,0.59,3.7,3.69,61,8.8
2010,1,9,19,27,0.55,8.33,3.63,113,8.9
2010,1,9,19,57,0.55,7.69,3.83,120,8.9
2010,1,9,20,27,0.55,3.57,3.65,57,8.9
2010,1,9,20,57,0.55,7.69,3.68,132,8.9
2010,1,9,21,27,0.56,7.69,3.7,126,8.9
2010,1,9,21,57,0.55,7.69,3.81,116,8.8
2010,1,9,22,27,0.55,8.33,3.62,118,8.8
2010,1,9,22,57,0.56,7.69,3.53,126,8.7
2010,1,9,23,27,0.56,7.69,3.55,139,8.7
2010,1,9,23,57,0.54,7.14,3.68,127,8.7
2010,1,10,0,27,0.51,4.76,3.62,80,8.7
2010,1,10,0,57,0.49,7.69,3.61,116,8.7
2010,1,10,1,27,0.51,7.14,3.57,123,8.7
2010,1,10,1,57,0.51,4,3.58,78,8.7
2010,1,10,2,27,0.51,7.69,3.7,118,8.7
2010,1,10,2,57,0.47,7.14,3.64,126,8.8
2010,1,10,3,27,0.47,8.33,3.77,98,8.8
2010,1,10,3,57,0.47,8.33,3.69,102,8.8
2010,1,10,4,27,0.47,8.33,3.7,105,8.8
2010,1,10,4,57,0.45,7.14,3.54,105,8.8
2010,1,10,5,27,0.5,7.69,3.52,98,8.8
2010,1,10,5,57,0.52,7.14,3.62,106,8.8
2010,1,10,6,27,0.53,2.5,3.39,326,8.8
2010,1,10,6,57,0.54,2.63,3.33,338,8.8
2010,1,10,7,27,0.57,2.86,3.29,348,8.8
2010,1,10,7,57,0.64,2.86,3.28,355,8.8
2010,1,10,8,27,0.67,3.12,3.32,5,8.8
2010,1,10,8,57,0.67,3.23,3.37,12,8.8
2010,1,10,9,27,0.71,3.23,3.41,19,8.8
2010,1,10,9,57,0.8,3.33,3.44,30,8.8
2010,1,10,10,27,0.83,3.45,3.37,30,8.8
2010,1,10,10,57,0.9,3.7,3.46,40,8.8
2010,1,10,11,27,0.93,3.85,3.53,46,8.7
2010,1,10,11,57,0.96,4,3.57,53,8.9
2010,1,10,12,27,1.01,4.17,3.66,53,8.7
2010,1,10,12,57,0.96,4.76,3.57,67,8.7
2010,1,10,13,27,1.01,4.55,3.69,66,8.7
2010,1,10,13,57,1,4.55,3.72,63,8.7
2010,1,10,14,27,0.99,4.35,3.72,60,8.7
2010,1,10,14,57,1.03,4.35,3.77,64,8.7
2010,1,10,15,27,0.95,5,3.75,75,8.8
2010,1,10,15,57,0.98,4.76,3.88,73,8.8
2010,1,10,16,27,0.94,5,3.92,78,8.8
2010,1,10,16,57,0.91,5,3.87,77,8.8
2010,1,10,17,27,0.93,5.26,3.79,77,8.8
2010,1,10,17,57,0.96,5,3.75,78,8.8
2010,1,10,18,27,0.97,5,3.81,81,8.8
2010,1,10,18,57,0.97,5,3.74,74,8.8
2010,1,10,19,27,1.04,3.23,3.69,358,8.8
2010,1,10,19,57,1.01,3.45,3.77,5,8.8
2010,1,10,20,27,1,3.45,3.71,8,8.8
2010,1,10,20,57,1.01,3.57,3.86,11,8.8
2010,1,10,21,27,0.92,3.33,3.69,2,8.9
2010,1,10,21,57,0.87,3.45,3.66,25,8.9
2010,1,10,22,27,0.84,8.33,3.7,94,9
2010,1,10,22,57,0.84,5.88,3.73,78,9
2010,1,10,23,27,0.85,6.25,3.75,80,9
2010,1,10,23,57,0.82,5.88,3.86,81,8.9
2010,1,11,0,27,0.79,6.25,3.86,82,8.9
2010,1,11,0,57,0.8,5.88,3.89,78,8.8
2010,1,11,1,27,0.8,6.25,3.8,77,8.8
2010,1,11,1,57,0.8,6.25,3.88,82,8.8
2010,1,11,2,27,0.81,7.14,3.95,92,8.7
2010,1,11,2,57,0.82,5.56,3.9,81,8.7
2010,1,11,3,27,0.83,5.88,4.02,81,8.7
2010,1,11,3,57,0.79,6.25,4.05,82,8.7
2010,1,11,4,57,0.75,6.25,4.18,88,8.7
2010,1,11,5,57,0.71,6.25,4.15,87,8.7
2010,1,11,6,27,0.68,5.88,4.1,84,8.7
2010,1,11,6,57,0.65,7.14,4.34,92,8.6
2010,1,11,7,27,0.65,7.69,4.39,89,8.6
2010,1,11,7,57,0.65,6.25,4.3,87,8.6
2010,1,11,8,27,0.66,5.56,4.23,85,8.6
2010,1,11,8,57,0.67,6.25,4.28,87,8.6
2010,1,11,9,27,0.68,9.09,4.24,99,8.6
