YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2009,1,5,23,51,0.43,2.86,3.48,194,12.7
2009,1,6,0,21,0.38,15.38,3.56,111,12.7
2009,1,6,0,51,0.38,14.29,3.79,115,12.7
2009,1,6,1,21,0.38,14.29,3.9,120,12.7
2009,1,6,1,51,0.38,14.29,3.76,130,12.7
2009,1,6,2,21,0.4,7.69,3.92,119,12.7
2009,1,6,2,51,0.39,13.33,3.81,112,12.7
2009,1,6,3,21,0.44,2.56,3.42,177,12.7
2009,1,6,3,51,0.45,4.76,3.67,163,12.7
2009,1,6,4,21,0.44,4.76,3.88,164,12.7
2009,1,6,4,51,0.44,4.76,4.02,161,12.8
2009,1,6,5,21,0.45,4.17,3.88,165,12.8
2009,1,6,5,51,0.46,4.76,3.76,154,12.8
2009,1,6,6,21,0.48,14.29,3.82,130,12.7
2009,1,6,6,51,0.5,4.76,3.9,158,12.7
2009,1,6,7,21,0.46,4.35,3.77,165,12.7
2009,1,6,7,51,0.49,4.17,3.9,167,12.8
2009,1,6,8,21,0.48,4.35,3.89,167,12.8
2009,1,6,8,51,0.49,4.35,4.01,170,12.7
2009,1,6,9,21,0.48,4.35,3.86,170,12.7
2009,1,6,9,51,0.48,4.35,3.79,174,12.7
2009,1,6,10,21,0.49,4.17,3.92,172,12.7
2009,1,6,10,51,0.51,4.55,3.67,167,12.7
2009,1,6,11,21,0.55,4,3.62,175,12.7
2009,1,6,11,51,0.56,4.76,3.6,168,12.7
2009,1,6,12,21,0.58,4.55,3.5,172,12.7
2009,1,6,12,51,0.58,4.35,3.4,174,12.7
2009,1,6,13,51,0.57,4.35,3.49,170,12.7
2009,1,6,14,21,0.65,4.35,3.42,181,12.7
2009,1,6,14,51,0.67,4.35,3.48,179,12.7
2009,1,6,15,21,0.73,5.26,3.64,172,12.8
2009,1,6,15,51,0.77,5.56,3.72,171,12.8
2009,1,6,16,21,0.8,5,3.65,174,12.8
2009,1,6,16,51,0.82,5.26,3.65,171,12.8
2009,1,6,17,21,0.92,5.26,3.76,170,12.8
2009,1,6,17,51,0.93,5.26,3.68,175,12.8
2009,1,6,18,21,0.97,5.88,3.76,172,12.9
2009,1,6,18,51,1.01,5.88,3.9,178,12.9
2009,1,6,19,21,1.07,5.56,3.96,178,12.9
2009,1,6,19,51,1.11,5.88,3.95,179,13
2009,1,6,20,21,1.27,6.67,4.21,172,12.9
2009,1,6,20,51,1.39,6.25,4.39,174,13
2009,1,6,21,21,1.37,4.76,4.37,186,13
2009,1,6,21,51,1.41,6.67,4.41,170,13
2009,1,6,22,21,1.35,6.67,4.46,174,13
2009,1,6,22,51,1.27,6.67,4.47,174,13
2009,1,6,23,21,1.22,7.14,4.4,172,13
2009,1,6,23,51,1.19,6.67,4.41,174,13
2009,1,7,0,21,1.15,6.67,4.47,174,13
2009,1,7,0,51,1.01,6.67,4.49,174,13
2009,1,7,1,21,1,7.14,4.67,168,12.9
2009,1,7,1,51,1.02,7.14,4.66,168,13
2009,1,7,2,21,0.96,7.14,4.39,172,13
2009,1,7,2,51,1.01,6.67,4.28,168,13
2009,1,7,3,21,1.03,6.67,4.55,164,13
2009,1,7,3,51,0.95,6.67,4.4,170,13
2009,1,7,4,21,1.04,6.67,4.38,168,13
2009,1,7,4,51,1.18,6.67,4.17,172,13
2009,1,7,5,21,1.28,6.67,4.41,168,13
2009,1,7,5,51,1.32,6.67,4.39,172,13
2009,1,7,6,21,1.32,4.35,4.32,185,13
2009,1,7,6,51,1.29,6.67,4.4,168,13
2009,1,7,7,21,1.16,5.88,4.29,165,13
2009,1,7,7,51,1.17,7.14,4.52,170,13.1
2009,1,7,8,21,1.15,7.14,4.52,172,13.1
2009,1,7,8,51,1.26,7.14,4.76,164,13.1
2009,1,7,9,21,1.28,6.67,4.68,172,13.1
2009,1,7,9,51,1.28,7.14,4.86,168,13.2
2009,1,7,10,21,1.29,7.69,5.07,163,13.2
2009,1,7,10,51,1.29,7.69,5.03,167,13.3
2009,1,7,11,21,1.34,7.14,4.82,163,13.3
2009,1,7,11,51,1.33,7.69,4.72,164,13.3
2009,1,7,12,21,1.53,7.69,4.83,164,13.3
2009,1,7,12,51,1.57,7.69,5.03,164,13.3
2009,1,7,13,21,1.75,8.33,5.09,165,13.3
2009,1,7,13,51,1.64,8.33,4.96,168,13.3
2009,1,7,14,21,1.64,8.33,5.07,165,13.4
2009,1,7,14,51,1.71,7.69,5,164,13.4
2009,1,7,15,21,1.73,8.33,4.95,163,13.4
2009,1,7,15,51,1.7,7.69,4.92,163,13.4
2009,1,7,16,21,1.82,8.33,5.07,161,13.5
2009,1,7,16,51,1.8,7.69,5.05,164,13.5
2009,1,7,17,21,1.8,5.88,5.12,167,13.5
2009,1,7,17,51,1.76,8.33,5.04,165,13.5
2009,1,7,18,21,1.93,8.33,5.38,165,13.6
2009,1,7,18,51,1.77,9.09,5.07,161,13.5
2009,1,7,19,21,1.85,8.33,5.19,164,13.5
2009,1,7,19,51,1.9,9.09,5.29,163,13.5
2009,1,7,20,21,1.8,9.09,4.97,167,13.4
2009,1,7,20,51,1.92,8.33,5.07,167,13.5
2009,1,7,21,21,2.05,9.88,5.23,161,13.5
2009,1,7,21,51,1.87,5.26,5.23,185,13.5
2009,1,7,22,21,2.02,9.09,5.31,160,13.5
2009,1,7,22,51,1.95,5.26,5.32,195,13.5
2009,1,7,23,21,1.98,5.56,5.28,182,13.5
2009,1,7,23,51,1.85,5.56,4.82,189,13.5
2009,1,8,0,21,1.92,8.33,4.8,160,13.5
2009,1,8,0,51,1.85,5.88,4.77,181,13.5
2009,1,8,1,21,1.84,9.09,4.75,170,13.5
2009,1,8,1,51,1.65,8.33,4.58,165,13.5
2009,1,8,2,21,1.6,9.88,4.71,164,13.5
2009,1,8,2,51,1.38,9.88,4.56,172,13.5
2009,1,8,3,21,1.29,9.09,4.91,161,13.5
2009,1,8,3,51,1.23,8.33,4.92,165,13.6
2009,1,8,4,21,1.2,8.33,4.68,167,13.6
2009,1,8,4,51,1.24,9.09,4.72,164,13.7
2009,1,8,5,21,1.37,9.09,4.85,164,13.7
2009,1,8,5,51,1.26,8.33,4.67,171,13.7
2009,1,8,6,21,1.38,9.09,4.76,168,13.7
2009,1,8,6,51,1.31,9.09,4.8,163,13.7
2009,1,8,7,21,1.28,9.09,4.92,165,13.6
2009,1,8,7,51,1.24,8.33,4.63,164,13.6
2009,1,8,8,21,1.26,9.09,4.59,167,13.6
2009,1,8,8,51,1.25,9.09,4.51,164,13.6
2009,1,8,9,21,1.18,8.33,4.6,172,13.5
2009,1,8,9,51,1.18,9.09,4.42,172,13.5
2009,1,8,10,21,1.2,8.33,4.47,175,13.4
2009,1,8,10,51,1.18,7.69,4.3,181,13
2009,1,8,11,21,1.2,8.33,4.59,171,12.9
2009,1,8,11,51,1.12,9.09,4.39,171,13
2009,1,8,12,21,1.14,9.09,4.5,167,13.1
2009,1,8,12,51,1.07,9.09,4.23,165,13
2009,1,8,13,21,1.06,9.09,4.16,161,13
2009,1,8,13,51,1.02,9.09,4.17,163,13
2009,1,8,14,21,1.04,9.09,4.46,170,13
2009,1,8,14,51,1.05,8.33,4.32,164,13
2009,1,8,15,21,1.1,9.09,4.18,165,13
2009,1,8,16,21,1.16,8.33,4.2,161,13.1
2009,1,8,16,51,1.15,4.35,4.11,199,13.2
2009,1,8,17,21,1.16,4.55,4.08,194,13.2
2009,1,8,17,51,1.25,8.33,4.18,157,13.2
2009,1,8,18,21,1.39,4.55,4.17,196,13.1
2009,1,8,18,51,1.46,4.35,4.34,202,13.1
2009,1,8,19,21,1.5,5,4.45,198,13
2009,1,8,19,51,1.53,5.56,4.43,186,13
2009,1,8,20,21,1.68,5.88,4.71,185,13
2009,1,8,21,21,1.58,5,4.61,195,13
2009,1,8,21,51,1.48,7.69,4.78,167,13
2009,1,8,22,21,1.44,7.69,4.85,165,12.9
2009,1,8,22,51,1.32,7.14,4.74,175,12.9
2009,1,8,23,21,1.33,8.33,4.85,165,12.9
2009,1,8,23,51,1.17,7.69,4.93,171,12.9
2009,1,9,0,21,1.1,7.69,4.78,170,12.9
2009,1,9,0,51,1.01,8.33,4.79,157,12.7
2009,1,9,1,21,0.94,8.33,5.01,164,12.6
2009,1,9,1,51,0.88,7.69,5.24,163,12.7
2009,1,9,2,21,0.87,8.33,4.55,158,12.7
2009,1,9,2,51,0.86,8.33,4.39,163,12.7
2009,1,9,3,21,0.86,8.33,3.9,158,12.7
2009,1,9,3,51,0.82,8.33,4.12,163,12.7
2009,1,9,4,21,0.77,8.33,3.92,160,12.7
2009,1,9,4,51,0.69,8.33,3.64,170,12.7
2009,1,9,5,21,0.68,8.33,3.77,170,12.7
2009,1,9,5,51,0.7,8.33,3.78,163,12.7
2009,1,9,6,21,0.67,8.33,3.87,165,12.7
2009,1,9,6,51,0.61,8.33,3.8,168,12.7
2009,1,9,7,21,0.61,8.33,3.72,170,12.7
2009,1,9,7,51,0.67,7.69,3.63,167,12.7
2009,1,9,8,21,0.7,3.03,3.5,14,12.7
2009,1,9,8,51,0.71,3.12,3.45,16,12.6
2009,1,9,9,21,0.72,8.33,3.64,164,12.7
2009,1,9,9,51,0.77,7.69,3.66,170,12.6
2009,1,9,10,21,0.83,3.57,3.6,39,12.6
2009,1,9,10,51,0.79,8.33,3.66,157,12.6
2009,1,9,11,21,0.75,7.69,3.61,164,12.6
2009,1,9,11,51,0.76,4,3.61,57,12.6
2009,1,9,12,21,0.75,7.69,3.67,170,12.6
2009,1,9,12,51,0.71,3.7,3.57,56,12.5
2009,1,9,13,21,0.7,3.7,3.58,50,12.5
2009,1,9,13,51,0.7,3.57,3.37,49,12.5
2009,1,9,14,21,0.74,3.85,3.55,56,12.5
2009,1,9,14,51,0.73,3.7,3.45,50,12.5
2009,1,9,15,21,0.76,3.85,3.5,57,12.5
2009,1,9,15,51,0.82,3.85,3.65,61,12.5
2009,1,9,16,21,0.75,4.55,3.69,66,12.5
2009,1,9,16,51,0.68,4.55,3.82,64,12.6
2009,1,9,17,21,0.65,4.17,3.82,63,12.6
2009,1,9,17,51,0.63,4.17,3.83,66,12.6
2009,1,9,18,21,0.57,6.67,3.99,141,12.7
2009,1,9,18,51,0.53,5.88,4.03,126,12.7
2009,1,9,19,21,0.53,6.25,4.18,139,12.7
2009,1,9,19,51,0.51,6.25,4.17,146,12.7
2009,1,9,20,21,0.5,5.88,4.4,127,12.7
2009,1,9,20,51,0.5,6.25,4.65,160,12.7
2009,1,9,21,21,0.48,6.25,4.73,161,12.7
2009,1,9,21,51,0.46,6.67,5.01,139,12.6
2009,1,9,22,21,0.47,5.88,5.2,158,12.6
2009,1,9,22,51,0.43,6.67,5.39,153,12.6
2009,1,9,23,21,0.49,6.67,5.48,156,12.6
2009,1,9,23,51,0.48,5.88,4.84,157,12.5
2009,1,10,0,21,0.46,7.14,4.37,149,12.5
2009,1,10,0,51,0.46,6.25,4.13,157,12.5
2009,1,10,1,21,0.46,6.67,4.23,147,12.5
2009,1,10,1,51,0.42,7.69,4.5,132,12.5
2009,1,10,2,51,0.4,6.25,4.65,156,12.4
2009,1,10,3,21,0.41,9.88,5.12,109,12.4
2009,1,10,3,51,0.4,8.33,5.11,122,12.4
2009,1,10,4,21,0.41,7.69,5.18,122,12.4
2009,1,10,4,51,0.38,9.09,5.28,108,12.4
2009,1,10,5,21,0.36,9.09,5.43,105,12.4
2009,1,10,5,51,0.4,9.09,5.85,106,12.4
2009,1,10,6,21,0.4,7.14,5.56,127,12.4
2009,1,10,6,51,0.41,9.09,5.15,113,12.4
2009,1,10,7,21,0.43,8.33,5,98,12.4
2009,1,10,7,51,0.47,9.09,4.97,101,12.4
2009,1,10,8,21,0.46,8.33,4.85,101,12.4
2009,1,10,8,51,0.47,9.09,4.4,105,12.4
2009,1,10,9,21,0.49,9.09,4.33,99,12.4
2009,1,10,9,51,0.48,7.69,4.19,108,12.4
2009,1,10,10,21,0.52,10.53,4.35,96,12.4
2009,1,10,10,51,0.49,10.53,4.28,95,12.4
2009,1,10,11,21,0.54,10.53,4.29,104,12.4
2009,1,10,11,51,0.56,9.88,4.07,108,12.4
2009,1,10,12,21,0.63,9.88,4.26,111,12.4
2009,1,10,12,51,0.68,9.09,4.15,98,12.4
2009,1,10,13,21,0.7,9.09,4.15,99,12.4
2009,1,10,13,51,0.72,9.88,4.16,101,12.4
2009,1,10,14,21,0.7,9.09,4.23,95,12.4
2009,1,10,14,51,0.69,9.09,4.05,96,12.5
2009,1,10,15,21,0.69,8.33,4.3,96,12.5
2009,1,10,15,51,0.65,8.33,4.15,98,12.5
2009,1,10,16,21,0.66,8.33,4.08,101,12.6
2009,1,10,16,51,0.72,8.33,4.12,95,12.3
2009,1,10,17,21,0.78,8.33,4.11,96,12.4
2009,1,10,17,51,0.81,4,4.13,147,12.5
2009,1,10,18,21,0.86,9.09,4.14,96,12.5
2009,1,10,18,51,0.9,8.33,4.29,98,12.5
2009,1,10,19,21,0.89,8.33,4.29,99,12.6
2009,1,10,19,51,0.89,9.09,4.22,102,12.6
2009,1,10,20,21,0.98,9.09,4.38,102,12.7
2009,1,10,20,51,0.97,9.09,4.24,102,12.7
2009,1,10,21,21,0.96,4.17,4.12,158,12.7
2009,1,10,21,51,1.02,4.35,4.15,146,12.7
2009,1,10,22,21,1.04,4.55,4.28,141,12.7
2009,1,10,22,51,1.03,4.35,4.38,153,12.7
2009,1,10,23,21,0.97,4.35,4.48,165,12.7
2009,1,10,23,51,0.98,4.76,4.44,147,12.8
2009,1,11,0,21,0.93,4.55,4.51,167,12.8
2009,1,11,0,51,0.94,4.76,4.59,160,12.9
2009,1,11,1,21,0.95,5,4.54,158,12.9
2009,1,11,1,51,0.97,5.56,4.62,151,12.9
2009,1,11,2,21,1,5.26,4.47,161,12.9
2009,1,11,2,51,1.04,5.26,4.32,165,13
2009,1,11,3,21,1.06,5.56,4.26,168,13
2009,1,11,3,51,1.17,5.56,4.4,167,13
2009,1,11,4,21,1.1,5.88,4.37,167,13
2009,1,11,4,51,1.11,5.88,4.43,164,13
2009,1,11,5,21,1.04,5.88,4.37,167,12.9
