WVHT,DPD,APD,MWD,WTMP,time_sin
-0.8043481976595211,-1.2276215572661258,-0.3768436926899047,-1.1072057948886256,1.3576550229293944,-0.608761429
-0.4194841922248801,0.44484575869830095,0.03860442560402489,1.082917507642476,1.0946739066888678,-0.707106781
-0.4194841922248801,0.8629625876894076,0.3155698377999773,1.129122640607267,0.8316927904483503,-0.79335334
-0.4194841922248801,0.8629625876894076,0.1770871317020014,1.1106405874213505,0.8316927904483503,-0.866025404
-0.4194841922248801,-1.6457383862572323,0.10784577865301284,-1.245821193782999,0.8316927904483503,-0.923879533
-0.8043481976595211,0.8629625876894076,0.3155698377999773,1.1013995608283924,0.8316927904483503,-0.965925826
-0.03462018679023909,0.8629625876894076,0.5232938969469424,1.129122640607267,0.5687116742078235,-0.991444861
-0.4194841922248801,0.8629625876894076,0.38481119084896526,1.1660867469790999,0.5687116742078235,-1.0
-0.4194841922248801,0.8629625876894076,0.3155698377999773,1.1106405874213505,0.8316927904483503,-0.991444861
-0.03462018679023909,0.8629625876894076,0.38481119084896526,1.092158534235434,0.8316927904483503,-0.965925826
-0.03462018679023909,0.8629625876894076,0.5232938969469424,1.1660867469790999,0.8316927904483503,-0.923879533
-0.4194841922248801,-0.39138789928391243,0.3155698377999773,-1.7910417627675348,0.8316927904483503,-0.866025404
-0.4194841922248801,-0.39138789928391243,0.38481119084896526,1.4248354915819306,0.8316927904483503,-0.79335334
-0.4194841922248801,0.8629625876894076,0.38481119084896526,1.1383636672002253,0.8316927904483503,-0.707106781
-0.4194841922248801,-1.6457383862572323,0.24632848475098937,-1.2643032469689155,0.8316927904483503,-0.608761429
-0.4194841922248801,0.8629625876894076,0.5232938969469424,1.1476046937931834,0.8316927904483503,-0.5
-0.4194841922248801,-1.6457383862572323,0.38481119084896526,-1.365954539491456,0.8316927904483503,-0.382683432
-0.4194841922248801,0.8629625876894076,0.6617766030449184,1.1568457203861418,0.8316927904483503,-0.258819045
-0.4194841922248801,0.8629625876894076,0.3155698377999773,1.1660867469790999,0.8316927904483503,-0.130526192
-0.4194841922248801,0.44484575869830095,0.3155698377999773,1.369389332024181,1.0946739066888678,1.22e-16
0.3502438186444011,0.8629625876894076,0.5232938969469424,1.203050853350933,1.0946739066888678,0.130526192
-0.4194841922248801,-1.2276215572661258,0.24632848475098937,-1.4306417256421637,1.0946739066888678,0.258819045
-0.03462018679023909,0.8629625876894076,0.5232938969469424,1.1938098267579746,1.0946739066888678,0.382683432
-0.4194841922248801,-0.39138789928391243,0.24632848475098937,1.3416662522453064,1.0946739066888678,0.5
-0.03462018679023909,1.2810794166805142,0.38481119084896526,1.1476046937931834,1.0946739066888678,0.608761429
0.3502438186444011,0.44484575869830095,0.45405254389795446,1.2584970129086823,1.0946739066888678,0.707106781
-0.4194841922248801,0.44484575869830095,0.1770871317020014,1.2954611192805152,0.8316927904483503,0.79335334
-0.03462018679023909,0.44484575869830095,0.1770871317020014,1.3878713852100977,1.0946739066888678,0.866025404
-0.4194841922248801,0.026728929707194263,0.03860442560402489,1.203050853350933,1.0946739066888678,0.923879533
0.3502438186444011,-1.6457383862572323,0.3155698377999773,-1.4121596724562473,1.0946739066888678,0.965925826
-0.03462018679023909,-1.6457383862572323,-0.23836098659192817,-1.402918645863289,1.0946739066888678,0.991444861
-0.03462018679023909,-1.6457383862572323,-0.23836098659192817,-1.3844365926773725,1.0946739066888678,1.0
0.7351078240790421,0.026728929707194263,-0.09987828049395163,1.129122640607267,1.0946739066888678,0.991444861
0.3502438186444011,-1.6457383862572323,-0.1691196335429396,-1.365954539491456,1.0946739066888678,0.965925826
0.3502438186444011,-1.6457383862572323,-0.4460850457388926,-1.2550622203759572,1.0946739066888678,0.923879533
-0.03462018679023909,-1.2276215572661258,-0.3768436926899047,-1.523051991571746,1.0946739066888678,0.866025404
-0.03462018679023909,0.44484575869830095,-0.3076023396409161,1.249255986315724,1.0946739066888678,0.79335334
0.7351078240790421,0.44484575869830095,-0.09987828049395163,1.1845688001650165,1.0946739066888678,0.707106781
0.3502438186444011,0.44484575869830095,-0.23836098659192817,1.2400149597227659,1.0946739066888678,0.608761429
0.7351078240790421,0.026728929707194263,-0.3768436926899047,1.3047021458734736,1.0946739066888678,0.5
0.3502438186444011,-1.2276215572661258,-0.3768436926899047,-1.3844365926773725,1.3576550229293944,0.382683432
0.3502438186444011,0.44484575869830095,-0.5845677518368692,1.3971124118030558,1.0946739066888678,0.258819045
0.7351078240790421,0.44484575869830095,-0.09987828049395163,1.1845688001650165,1.0946739066888678,0.130526192
0.3502438186444011,-1.2276215572661258,-0.4460850457388926,-1.4953289117928714,1.0946739066888678,0.0
0.7351078240790421,0.44484575869830095,-0.3076023396409161,1.3047021458734736,1.0946739066888678,-0.130526192
0.7351078240790421,-0.8095047282750191,-0.3076023396409161,-1.5600160979435789,1.0946739066888678,-0.258819045
1.1199718295136822,0.44484575869830095,-0.23836098659192817,1.2584970129086823,1.0946739066888678,-0.382683432
0.7351078240790421,-1.2276215572661258,-0.3076023396409161,-1.2088570874111662,0.8316927904483503,-0.5
1.5048358349483233,0.44484575869830095,0.03860442560402489,1.443317544767847,0.8316927904483503,-0.608761429
0.7351078240790421,-1.6457383862572323,-0.09987828049395163,-1.3567135128984977,0.8316927904483503,-0.707106781
0.7351078240790421,-1.2276215572661258,0.10784577865301284,-1.3289904331196232,0.8316927904483503,-0.79335334
0.7351078240790421,-1.6457383862572323,0.03860442560402489,-1.3105083799337067,0.5687116742078235,-0.866025404
1.1199718295136822,0.44484575869830095,0.5232938969469424,1.4063534383960141,0.5687116742078235,-0.923879533
1.1199718295136822,0.44484575869830095,0.24632848475098937,1.1753277735720582,0.5687116742078235,-0.965925826
0.7351078240790421,-1.6457383862572323,0.38481119084896526,-1.2365801671900407,0.5687116742078235,-0.991444861
0.7351078240790421,0.44484575869830095,0.38481119084896526,1.3047021458734736,0.5687116742078235,-1.0
0.7351078240790421,0.44484575869830095,0.3155698377999773,1.2584970129086823,0.5687116742078235,-0.991444861
0.7351078240790421,0.44484575869830095,0.1770871317020014,1.203050853350933,0.5687116742078235,-0.965925826
1.1199718295136822,-1.2276215572661258,0.1770871317020014,-1.3382314597125813,0.5687116742078235,-0.923879533
1.1199718295136822,-1.6457383862572323,0.3155698377999773,-1.4583648054210383,0.5687116742078235,-0.866025404
1.5048358349483233,0.44484575869830095,0.5925352499959303,1.1568457203861418,0.5687116742078235,-0.79335334
1.1199718295136822,0.44484575869830095,0.45405254389795446,1.1845688001650165,0.5687116742078235,-0.707106781
1.1199718295136822,0.44484575869830095,0.24632848475098937,1.3047021458734736,0.8316927904483503,-0.608761429
1.1199718295136822,0.44484575869830095,0.24632848475098937,1.4063534383960141,0.5687116742078235,-0.5
0.7351078240790421,0.44484575869830095,0.45405254389795446,1.1660867469790999,0.8316927904483503,-0.382683432
1.1199718295136822,0.44484575869830095,0.24632848475098937,1.1476046937931834,0.8316927904483503,-0.258819045
1.1199718295136822,-1.6457383862572323,0.24632848475098937,-1.3289904331196232,0.8316927904483503,-0.130526192
1.5048358349483233,0.8629625876894076,0.8002593091428954,1.369389332024181,0.8316927904483503,1.22e-16
1.1199718295136822,0.44484575869830095,0.5925352499959303,0.9997482683058517,0.8316927904483503,0.130526192
0.7351078240790421,0.8629625876894076,0.1770871317020014,1.3509072788382646,0.8316927904483503,0.258819045
1.5048358349483233,0.8629625876894076,0.5232938969469424,1.1753277735720582,0.8316927904483503,0.382683432
0.7351078240790421,-0.8095047282750191,0.3155698377999773,1.443317544767847,0.8316927904483503,0.5
1.5048358349483233,0.8629625876894076,0.6617766030449184,1.212291879943891,0.8316927904483503,0.608761429
0.7351078240790421,-0.8095047282750191,0.10784577865301284,1.4155944649889722,1.0946739066888678,0.707106781
1.5048358349483233,0.44484575869830095,0.45405254389795446,1.092158534235434,0.8316927904483503,0.79335334
1.5048358349483233,0.8629625876894076,0.45405254389795446,1.2769790660945988,1.0946739066888678,0.866025404
2.2745638458176054,0.44484575869830095,0.5925352499959303,1.2584970129086823,1.0946739066888678,0.923879533
1.8896998403829643,-1.6457383862572323,0.45405254389795446,-1.1996160608182078,1.0946739066888678,0.965925826
1.1199718295136822,0.44484575869830095,0.45405254389795446,1.1568457203861418,1.3576550229293944,0.991444861
1.1199718295136822,-1.6457383862572323,0.38481119084896526,-1.5045699383858295,1.3576550229293944,1.0
0.7351078240790421,0.44484575869830095,0.38481119084896526,1.203050853350933,1.3576550229293944,0.991444861
1.1199718295136822,0.8629625876894076,0.3155698377999773,1.2215329065368494,1.3576550229293944,0.965925826
1.5048358349483233,0.026728929707194263,0.10784577865301284,1.3786303586171393,1.3576550229293944,0.923879533
1.1199718295136822,0.8629625876894076,-0.030636927444963682,1.1198816140143089,1.3576550229293944,0.866025404
1.8896998403829643,0.8629625876894076,0.3155698377999773,1.2215329065368494,1.3576550229293944,0.79335334
1.1199718295136822,-0.39138789928391243,-0.030636927444963682,1.4248354915819306,1.3576550229293944,0.707106781
2.2745638458176054,0.026728929707194263,0.24632848475098937,1.212291879943891,1.3576550229293944,0.608761429
1.5048358349483233,-1.2276215572661258,0.10784577865301284,-1.4121596724562473,1.3576550229293944,0.5
2.2745638458176054,0.026728929707194263,0.1770871317020014,1.286220092687557,1.3576550229293944,0.382683432
1.8896998403829643,0.8629625876894076,0.10784577865301284,1.0551944278636012,1.0946739066888678,0.258819045
1.8896998403829643,0.026728929707194263,0.10784577865301284,1.2400149597227659,1.0946739066888678,0.130526192
1.8896998403829643,0.8629625876894076,0.03860442560402489,1.286220092687557,1.0946739066888678,0.0
1.8896998403829643,0.8629625876894076,0.10784577865301284,1.286220092687557,1.0946739066888678,-0.130526192
2.2745638458176054,0.44484575869830095,0.3155698377999773,1.32318419905939,0.8316927904483503,-0.258819045
2.2745638458176054,0.8629625876894076,0.3155698377999773,1.332425225652348,0.8316927904483503,-0.382683432
1.8896998403829643,0.8629625876894076,0.3155698377999773,1.2215329065368494,0.8316927904483503,-0.5
1.5048358349483233,0.026728929707194263,0.24632848475098937,1.212291879943891,0.8316927904483503,-0.608761429
2.6594278512522447,0.026728929707194263,0.7310179560939063,1.1753277735720582,0.8316927904483503,-0.707106781
1.8896998403829643,0.44484575869830095,0.7310179560939063,1.3139431724664317,0.5687116742078235,-0.79335334
2.2745638458176054,0.026728929707194263,0.5232938969469424,-1.8095238159534512,0.5687116742078235,-0.866025404
2.2745638458176054,0.44484575869830095,0.7310179560939063,1.3139431724664317,0.5687116742078235,-0.923879533
2.6594278512522447,-0.39138789928391243,0.7310179560939063,-1.476846858606955,0.5687116742078235,-0.965925826
2.6594278512522447,0.8629625876894076,0.7310179560939063,1.2769790660945988,0.3057305579673062,-0.991444861
2.6594278512522447,1.2810794166805142,0.6617766030449184,1.3047021458734736,0.3057305579673062,-1.0
2.2745638458176054,0.44484575869830095,0.5925352499959303,1.249255986315724,0.3057305579673062,-0.991444861
2.2745638458176054,-0.39138789928391243,0.5925352499959303,1.2307739331298075,0.3057305579673062,-0.965925826
2.2745638458176054,0.44484575869830095,0.5232938969469424,1.286220092687557,0.3057305579673062,-0.923879533
3.0442918566868857,0.8629625876894076,0.5925352499959303,1.3509072788382646,0.3057305579673062,-0.866025404
2.6594278512522447,0.44484575869830095,0.5925352499959303,1.2769790660945988,0.5687116742078235,-0.79335334
2.2745638458176054,0.44484575869830095,0.5925352499959303,1.2677380395016404,0.3057305579673062,-0.707106781
2.6594278512522447,0.8629625876894076,0.7310179560939063,1.2400149597227659,0.3057305579673062,-0.608761429
2.2745638458176054,-1.6457383862572323,0.3155698377999773,-1.523051991571746,0.3057305579673062,-0.5
2.2745638458176054,0.026728929707194263,0.45405254389795446,1.1845688001650165,0.3057305579673062,-0.382683432
3.0442918566868857,0.8629625876894076,0.6617766030449184,1.2954611192805152,0.3057305579673062,-0.258819045
1.8896998403829643,0.8629625876894076,0.45405254389795446,1.2584970129086823,0.5687116742078235,-0.130526192
2.2745638458176054,0.026728929707194263,0.1770871317020014,1.203050853350933,0.5687116742078235,1.22e-16
1.8896998403829643,0.8629625876894076,0.3155698377999773,1.2400149597227659,0.5687116742078235,0.130526192
1.8896998403829643,0.8629625876894076,0.24632848475098937,1.2307739331298075,0.5687116742078235,0.258819045
1.8896998403829643,0.8629625876894076,0.24632848475098937,1.286220092687557,0.5687116742078235,0.382683432
2.2745638458176054,0.44484575869830095,0.45405254389795446,1.332425225652348,0.5687116742078235,0.5
3.0442918566868857,0.8629625876894076,0.24632848475098937,1.3047021458734736,0.3057305579673062,0.608761429
2.6594278512522447,0.8629625876894076,0.45405254389795446,1.286220092687557,0.3057305579673062,0.707106781
2.6594278512522447,0.44484575869830095,0.38481119084896526,-1.8557289489182425,0.3057305579673062,0.79335334
2.2745638458176054,1.2810794166805142,0.10784577865301284,1.3047021458734736,0.3057305579673062,0.866025404
2.6594278512522447,0.8629625876894076,0.1770871317020014,1.286220092687557,0.5687116742078235,0.923879533
1.5048358349483233,0.44484575869830095,-0.3076023396409161,1.2307739331298075,0.5687116742078235,0.965925826
2.2745638458176054,0.8629625876894076,-0.09987828049395163,1.249255986315724,0.5687116742078235,0.991444861
2.2745638458176054,0.44484575869830095,0.03860442560402489,1.3139431724664317,0.5687116742078235,1.0
1.8896998403829643,1.2810794166805142,0.24632848475098937,1.286220092687557,0.5687116742078235,0.991444861
1.5048358349483233,0.026728929707194263,-0.1691196335429396,1.082917507642476,0.5687116742078235,0.965925826
1.5048358349483233,0.44484575869830095,0.24632848475098937,1.0736764810495176,0.5687116742078235,0.923879533
1.8896998403829643,-0.39138789928391243,0.10784577865301284,0.7225174705171048,0.5687116742078235,0.866025404
1.5048358349483233,0.44484575869830095,0.03860442560402489,1.2954611192805152,0.5687116742078235,0.79335334
1.1199718295136822,0.026728929707194263,0.03860442560402489,0.7132764439241465,0.5687116742078235,0.707106781
1.5048358349483233,0.026728929707194263,0.10784577865301284,0.09412766219594486,0.5687116742078235,0.608761429
1.1199718295136822,-0.39138789928391243,-0.09987828049395163,1.0736764810495176,0.5687116742078235,0.5
0.7351078240790421,0.026728929707194263,-0.4460850457388926,-0.34020058767309214,0.5687116742078235,0.382683432
1.8896998403829643,0.44484575869830095,0.24632848475098937,0.3436353802058172,0.5687116742078235,0.258819045
1.5048358349483233,0.026728929707194263,0.10784577865301284,0.3990815397635666,0.5687116742078235,0.130526192
1.5048358349483233,0.44484575869830095,-0.3076023396409161,0.9535431353410606,0.5687116742078235,0.0
1.1199718295136822,-0.39138789928391243,-0.3768436926899047,0.5099738588790653,0.5687116742078235,-0.130526192
1.1199718295136822,-0.39138789928391243,-0.09987828049395163,0.020199449452278986,0.5687116742078235,-0.258819045
1.1199718295136822,0.44484575869830095,-0.3768436926899047,0.9535431353410606,0.5687116742078235,-0.382683432
1.1199718295136822,0.026728929707194263,-0.3076023396409161,1.082917507642476,0.5687116742078235,-0.5
0.7351078240790421,-0.39138789928391243,-0.5845677518368692,0.6301072045875225,0.5687116742078235,-0.608761429
2.2745638458176054,0.44484575869830095,0.10784577865301284,1.1938098267579746,0.5687116742078235,-0.707106781
1.8896998403829643,0.44484575869830095,-0.09987828049395163,1.3139431724664317,0.5687116742078235,-0.79335334
1.1199718295136822,0.44484575869830095,-0.4460850457388926,0.7225174705171048,0.3057305579673062,-0.866025404
1.5048358349483233,0.44484575869830095,-0.23836098659192817,1.32318419905939,0.5687116742078235,-0.923879533
1.5048358349483233,0.026728929707194263,-0.3076023396409161,0.6393482311804807,0.3057305579673062,-0.965925826
1.5048358349483233,0.44484575869830095,-0.030636927444963682,0.5561789918438566,0.3057305579673062,-0.991444861
1.8896998403829643,0.026728929707194263,-0.23836098659192817,1.1568457203861418,0.3057305579673062,-1.0
1.8896998403829643,0.026728929707194263,-0.1691196335429396,1.0551944278636012,0.3057305579673062,-0.991444861
1.5048358349483233,0.026728929707194263,-0.23836098659192817,1.0644354544565593,0.3057305579673062,-0.965925826
1.8896998403829643,0.44484575869830095,0.24632848475098937,1.129122640607267,0.3057305579673062,-0.923879533
1.8896998403829643,0.44484575869830095,0.5925352499959303,0.5192148854720237,0.5687116742078235,-0.866025404
1.5048358349483233,0.44484575869830095,0.24632848475098937,0.6023841248086477,0.5687116742078235,-0.79335334
1.5048358349483233,0.44484575869830095,0.1770871317020014,0.6485892577734389,0.5687116742078235,-0.707106781
1.5048358349483233,0.026728929707194263,-0.09987828049395163,1.0182303214917683,0.5687116742078235,-0.608761429
1.1199718295136822,0.44484575869830095,0.03860442560402489,0.7779636300748541,0.5687116742078235,-0.5
1.8896998403829643,0.44484575869830095,0.03860442560402489,0.7687226034818959,0.5687116742078235,-0.382683432
1.5048358349483233,0.44484575869830095,-0.23836098659192817,0.4637687259142742,0.5687116742078235,-0.258819045
1.8896998403829643,0.026728929707194263,-0.1691196335429396,0.8611328694114783,0.5687116742078235,-0.130526192
1.1199718295136822,0.44484575869830095,-0.5845677518368692,1.1938098267579746,0.5687116742078235,1.22e-16
1.5048358349483233,0.44484575869830095,-0.3076023396409161,0.3805994865776501,0.5687116742078235,0.130526192
1.8896998403829643,0.44484575869830095,-0.030636927444963682,0.7964456832607706,0.5687116742078235,0.258819045
1.1199718295136822,0.44484575869830095,-0.3076023396409161,0.6301072045875225,0.5687116742078235,0.382683432
1.1199718295136822,0.44484575869830095,-0.3076023396409161,0.41756359294948303,0.5687116742078235,0.5
1.1199718295136822,0.44484575869830095,-0.3076023396409161,0.7502405502959795,0.5687116742078235,0.608761429
2.2745638458176054,0.44484575869830095,0.3155698377999773,0.454527699321316,0.5687116742078235,0.707106781
1.5048358349483233,0.44484575869830095,-0.09987828049395163,0.31591230042694246,0.5687116742078235,0.79335334
1.5048358349483233,0.44484575869830095,-0.5845677518368692,0.47300975250723243,0.8316927904483503,0.866025404
1.8896998403829643,0.44484575869830095,-0.030636927444963682,0.5469379652508983,0.8316927904483503,0.923879533
1.5048358349483233,0.44484575869830095,-0.3076023396409161,0.48225077910019065,0.8316927904483503,0.965925826
1.1199718295136822,0.44484575869830095,-0.1691196335429396,0.14957382175369427,0.8316927904483503,0.991444861
1.8896998403829643,0.44484575869830095,0.3155698377999773,0.05716355582411192,0.8316927904483503,1.0
0.7351078240790421,0.44484575869830095,-0.3768436926899047,0.16805587493961072,0.8316927904483503,0.991444861
1.5048358349483233,0.44484575869830095,-0.1691196335429396,0.2142610079044019,0.8316927904483503,0.965925826
1.1199718295136822,0.44484575869830095,-0.4460850457388926,-0.0075236303265957165,0.8316927904483503,0.923879533
1.1199718295136822,0.44484575869830095,-0.4460850457388926,-0.01676465691955395,0.8316927904483503,0.866025404
1.5048358349483233,0.44484575869830095,-0.1691196335429396,0.08488663560298662,1.0946739066888678,0.79335334
1.5048358349483233,0.44484575869830095,-0.3076023396409161,0.25122511427623484,0.8316927904483503,0.707106781
1.8896998403829643,0.44484575869830095,-0.23836098659192817,0.2235020344973601,0.8316927904483503,0.608761429
2.2745638458176054,0.44484575869830095,-0.09987828049395163,0.16805587493961072,0.8316927904483503,0.5
2.2745638458176054,0.44484575869830095,-0.09987828049395163,0.07564560901002838,0.8316927904483503,0.382683432
1.8896998403829643,0.44484575869830095,-0.4460850457388926,0.3251533270199007,0.8316927904483503,0.258819045
1.1199718295136822,0.44484575869830095,-0.5845677518368692,0.047922529231153685,0.8316927904483503,0.130526192
1.1199718295136822,0.44484575869830095,-0.4460850457388926,0.14957382175369427,0.8316927904483503,0.0
1.1199718295136822,0.44484575869830095,-0.5845677518368692,-0.01676465691955395,0.8316927904483503,-0.130526192
1.8896998403829643,0.44484575869830095,-0.23836098659192817,0.01095842285932075,0.8316927904483503,-0.258819045
0.7351078240790421,0.026728929707194263,-0.5153263987878806,0.574661045029773,0.8316927904483503,-0.382683432
1.1199718295136822,0.44484575869830095,-0.030636927444963682,0.09412766219594486,0.8316927904483503,-0.5
1.5048358349483233,0.44484575869830095,0.1770871317020014,0.4360456461353995,0.8316927904483503,-0.608761429
1.1199718295136822,0.026728929707194263,0.03860442560402489,0.02944047604523722,0.8316927904483503,-0.707106781
1.1199718295136822,0.44484575869830095,0.1770871317020014,0.19577895471848542,0.8316927904483503,-0.79335334
